location capacity coord_x coord_y
1 1760.0 -4.65 40.28
2 1760.0 -5.08 40.28
3 1760.0 -5.13 40.14
4 1760.0 -4.58 40.46
5 1760.0 -5.28 40.18
6 1760.0 -4.77 40.3
7 1760.0 -4.43 40.46
8 1760.0 -5.03 40.29
9 1760.0 -4.94 40.72
10 1760.0 -5.08 40.94
11 1760.0 -4.91 40.7
12 1760.0 -4.86 40.26
13 1760.0 -5.13 40.21
14 1760.0 -4.53 40.59
15 1760.0 -5.1 41.07
16 1760.0 -5.14 40.26
17 1760.0 -4.99 40.41
18 1760.0 -4.39 40.5
19 1760.0 -4.85 41.0
20 1760.0 -4.93 40.19
21 1760.0 -4.54 40.8
22 1760.0 -4.82 40.28
23 1760.0 -5.03 40.23
24 1760.0 -4.89 40.6
25 1760.0 -4.77 41.0
26 1760.0 -5.49 40.25
27 1760.0 -4.92 40.39
28 1760.0 -4.69 40.4
29 1760.0 -5.11 40.35
30 1760.0 -4.87 40.36
31 1760.0 -4.77 40.85
32 1760.0 -4.76 41.11
33 1760.0 -4.91 40.25
34 1760.0 -4.7 40.32
35 1760.0 -5.16 40.17
36 1760.0 -4.8 40.84
37 1760.0 -4.94 40.29
38 1760.0 -4.68 40.47
39 1760.0 -5.0 40.21
40 1760.0 -5.41 40.51
41 1760.0 -4.9 40.33
42 1760.0 -4.83 40.38
43 1760.0 -4.62 40.27
44 1760.0 -4.54 40.31
45 1760.0 -4.48 40.37
46 1760.0 -4.29 40.62
47 1760.0 -4.48 40.53
48 1760.0 -4.68 40.77
49 1760.0 -4.65 40.89
50 1760.0 -4.87 41.01
51 1760.0 -4.99 41.07
52 1760.0 -4.96 40.97
53 1760.0 -5.02 40.84
54 1760.0 -5.03 40.72
55 1760.0 -4.92 40.62
56 1760.0 -5.47 40.41
57 1760.0 -5.64 40.38
58 1760.0 -5.55 40.29
59 1760.0 -5.4 40.32
60 1760.0 -5.28 40.34
61 1760.0 -4.86 40.55
62 1760.0 -4.76 40.6
63 1760.0 -4.87 40.4
64 1760.0 -4.8 40.46
65 1760.0 -5.21 40.69
66 1760.0 -4.78 40.91
67 1760.0 -4.88 40.8
68 1760.0 -4.72 40.93
69 1760.0 -4.43 40.67
70 1760.0 -5.05 40.37
71 1760.0 -5.1 40.57
72 1760.0 -5.29 40.51
73 1760.0 -5.17 40.33
74 1760.0 -4.79 40.77
75 1760.0 -4.66 40.65
76 1760.0 -3.03 41.92
77 1760.0 -3.66 42.29
78 1760.0 -3.6 42.33
79 1760.0 -3.13 42.5
80 1760.0 -3.61 43.12
81 1760.0 -3.67 41.62
82 1760.0 -3.8 41.74
83 1760.0 -3.31 42.99
84 1760.0 -3.44 42.86
85 1760.0 -3.47 43.07
86 1760.0 -3.65 43.04
87 1760.0 -3.77 43.02
88 1760.0 -3.55 42.83
89 1760.0 -3.11 41.95
90 1760.0 -2.98 41.95
91 1760.0 -4.02 42.4
92 1760.0 -3.85 42.05
93 1760.0 -3.93 41.85
94 1760.0 -4.02 41.83
95 1760.0 -3.29 43.12
96 1760.0 -3.07 41.94
97 1760.0 -3.75 41.68
98 1760.0 -3.65 42.04
99 1760.0 -3.57 42.94
100 1760.0 -3.58 42.45
101 1760.0 -3.74 42.39
102 1760.0 -3.22 42.98
103 1760.0 -3.23 42.79
104 1760.0 -3.38 42.8
105 1760.0 -3.8 42.94
106 1760.0 -3.74 42.74
107 1760.0 -3.98 42.59
108 1760.0 -4.2 42.61
109 1760.0 -4.23 42.44
110 1760.0 -4.12 42.28
111 1760.0 -3.67 42.35
112 1760.0 -3.78 42.3
113 1760.0 -3.83 42.48
114 1760.0 -3.88 42.4
115 1760.0 -3.83 42.34
116 1760.0 -3.88 42.24
117 1760.0 -3.96 42.22
118 1760.0 -3.86 42.09
119 1760.0 -3.97 42.07
120 1760.0 -3.78 42.0
121 1760.0 -3.71 42.13
122 1760.0 -3.51 42.26
123 1760.0 -3.66 42.22
124 1760.0 -3.52 42.03
125 1760.0 -3.8 41.81
126 1760.0 -3.87 41.75
127 1760.0 -4.0 41.73
128 1760.0 -3.82 41.59
129 1760.0 -3.91 41.66
130 1760.0 -3.67 41.65
131 1760.0 -3.7 41.53
132 1760.0 -3.52 41.64
133 1760.0 -3.44 41.7
134 1760.0 -3.57 41.8
135 1760.0 -3.45 41.86
136 1760.0 -3.33 41.84
137 1760.0 -3.17 41.85
138 1760.0 -3.4 42.35
139 1760.0 -3.35 42.56
140 1760.0 -3.39 42.69
141 1760.0 -3.15 42.63
142 1760.0 -2.99 42.69
143 1760.0 -2.69 42.71
144 1760.0 -3.16 42.42
145 1760.0 -3.21 42.31
146 1760.0 -3.27 42.03
147 1760.0 -3.06 42.06
148 1760.0 -3.66 41.83
149 1760.0 -3.31 42.16
150 1760.0 -3.48 42.45
151 1760.0 -3.67 42.55
152 1760.0 -5.85 42.16
153 1760.0 -4.98 42.68
154 1760.0 -5.67 42.16
155 1760.0 -5.56 42.43
156 1760.0 -6.67 42.65
157 1760.0 -6.91 42.71
158 1760.0 -5.9 42.29
159 1760.0 -6.97 42.61
160 1760.0 -6.44 42.65
161 1760.0 -5.94 42.51
162 1760.0 -6.67 42.38
163 1760.0 -5.68 42.34
164 1760.0 -6.57 42.74
165 1760.0 -4.85 42.98
166 1760.0 -6.72 42.49
167 1760.0 -5.81 42.45
168 1760.0 -6.62 42.62
169 1760.0 -5.52 42.4
170 1760.0 -6.16 42.97
171 1760.0 -6.72 42.6
172 1760.0 -6.67 42.58
173 1760.0 -6.77 42.84
174 1760.0 -5.55 42.97
175 1760.0 -6.72 42.55
176 1760.0 -5.83 42.59
177 1760.0 -5.75 42.8
178 1760.0 -6.78 42.49
179 1760.0 -6.17 42.19
180 1760.0 -6.45 42.57
181 1760.0 -5.84 42.25
182 1760.0 -5.6 42.11
183 1760.0 -5.77 42.61
184 1760.0 -6.5 42.61
185 1760.0 -6.85 42.57
186 1760.0 -5.1 42.93
187 1760.0 -5.66 42.73
188 1760.0 -5.15 42.64
189 1760.0 -6.58 42.64
190 1760.0 -5.68 42.47
191 1760.0 -6.63 42.27
192 1760.0 -5.22 42.78
193 1760.0 -6.33 42.66
194 1760.0 -5.53 42.74
195 1760.0 -5.26 42.66
196 1760.0 -5.87 42.46
197 1760.0 -6.26 42.74
198 1760.0 -5.75 42.31
199 1760.0 -5.65 42.24
200 1760.0 -5.57 42.57
201 1760.0 -6.37 42.38
202 1760.0 -6.24 42.31
203 1760.0 -5.87 42.64
204 1760.0 -6.11 42.57
205 1760.0 -5.38 42.5
206 1760.0 -5.44 42.5
207 1760.0 -5.52 42.85
208 1760.0 -6.45 42.52
209 1760.0 -6.18 42.83
210 1760.0 -6.39 42.72
211 1760.0 -6.98 42.55
212 1760.0 -5.86 42.69
213 1760.0 -5.56 42.52
214 1760.0 -5.93 42.31
215 1760.0 -6.4 42.87
216 1760.0 -6.51 42.81
217 1760.0 -5.66 42.3
218 1760.0 -6.57 42.51
219 1760.0 -6.68 42.48
220 1760.0 -4.96 42.89
221 1760.0 -6.77 42.42
222 1760.0 -6.01 42.65
223 1760.0 -5.86 42.2
224 1760.0 -6.07 42.26
225 1760.0 -5.85 42.29
226 1760.0 -5.97 42.36
227 1760.0 -6.01 42.82
228 1760.0 -5.76 42.7
229 1760.0 -5.61 42.81
230 1760.0 -5.78 42.23
231 1760.0 -5.16 42.84
232 1760.0 -5.65 42.61
233 1760.0 -6.63 42.66
234 1760.0 -5.91 42.39
235 1760.0 -5.99 42.99
236 1760.0 -6.0 42.47
237 1760.0 -5.72 42.41
238 1760.0 -5.4 42.76
239 1760.0 -6.27 42.44
240 1760.0 -5.91 42.24
241 1760.0 -5.92 42.36
242 1760.0 -5.73 42.35
243 1760.0 -5.83 42.74
244 1760.0 -5.84 42.48
245 1760.0 -5.62 42.54
246 1760.0 -5.63 42.65
247 1760.0 -6.86 42.5
