737	148		
-4.65	40.28	1760	394
-5.08	40.28	1760	324
-5.13	40.14	1760	1257
-4.58	40.46	1760	458
-5.28	40.18	1760	1166
-4.77	40.3	1760	463
-4.43	40.46	1760	844
-5.03	40.29	1760	153
-4.94	40.72	1760	50
-5.08	40.94	1760	130
-4.91	40.7	1760	70
-4.86	40.26	1760	229
-5.13	40.21	1760	206
-4.53	40.59	1760	135
-5.1	41.07	1760	191
-5.14	40.26	1760	147
-4.99	40.41	1760	172
-4.39	40.5	1760	461
-4.85	41	1760	128
-4.93	40.19	1760	238
-4.54	40.8	1760	187
-4.82	40.28	1760	271
-5.03	40.23	1760	359
-4.89	40.6	1760	115
-4.77	41	1760	221
-5.49	40.25	1760	160
-4.92	40.39	1760	192
-4.69	40.4	1760	545
-5.11	40.35	1760	141
-4.87	40.36	1760	164
-4.77	40.85	1760	78
-4.76	41.11	1760	135
-4.91	40.25	1760	486
-4.7	40.32	1760	481
-5.16	40.17	1760	240
-4.8	40.84	1760	59
-4.94	40.29	1760	329
-4.68	40.47	1760	201
-5	40.21	1760	183
-5.41	40.51	1760	203
-4.9	40.33	1760	147
-4.83	40.38	1760	179
-4.62	40.27	1760	682
-4.54	40.31	1760	266
-4.48	40.37	1760	813
-4.29	40.62	1760	653
-4.48	40.53	1760	210
-4.68	40.77	1760	153
-4.65	40.89	1760	143
-4.87	41.01	1760	1119
-4.99	41.07	1760	430
-4.96	40.97	1760	208
-5.02	40.84	1760	147
-5.03	40.72	1760	70
-4.92	40.62	1760	174
-5.47	40.41	1760	316
-5.64	40.38	1760	199
-5.55	40.29	1760	508
-5.4	40.32	1760	257
-5.28	40.34	1760	157
-4.86	40.55	1760	261
-4.76	40.6	1760	83
-4.87	40.4	1760	350
-4.8	40.46	1760	242
-5.21	40.69	1760	185
-4.78	40.91	1760	42
-4.88	40.8	1760	90
-4.72	40.93	1760	105
-4.43	40.67	1760	230
-5.05	40.37	1760	172
-5.1	40.57	1760	171
-5.29	40.51	1760	557
-5.17	40.33	1760	88
-4.79	40.77	1760	172
-4.66	40.65	1760	721.3
-3.03	41.92	1760	96
-3.66	42.29	1760	33
-3.6	42.33	1760	40
-3.13	42.5	1760	104
-3.61	43.12	1760	235
-3.67	41.62	1760	49
-3.8	41.74	1760	58
-3.31	42.99	1760	458
-3.44	42.86	1760	92
-3.47	43.07	1760	141
-3.65	43.04	1760	113
-3.77	43.02	1760	98
-3.55	42.83	1760	107
-3.11	41.95	1760	119
-2.98	41.95	1760	60
-4.02	42.4	1760	212
-3.85	42.05	1760	52
-3.93	41.85	1760	92
-4.02	41.83	1760	79
-3.29	43.12	1760	0
-3.07	41.94	1760	88
-3.75	41.68	1760	60
-3.65	42.04	1760	74
-3.57	42.94	1760	415
-3.58	42.45	1760	103
-3.74	42.39	1760	45
-3.22	42.98	1760	116
-3.23	42.79	1760	149
-3.38	42.8	1760	129
-3.8	42.94	1760	0
-3.74	42.74	1760	74
-3.98	42.59	1760	309
-4.2	42.61	1760	120
-4.23	42.44	1760	211
-4.12	42.28	1760	124
-3.67	42.35	1760	980.1
-3.78	42.3	1760	36
-3.83	42.48	1760	87
-3.88	42.4	1760	53
-3.83	42.34	1760	52
-3.88	42.24	1760	122
-3.96	42.22	1760	49
-3.86	42.09	1760	60
-3.97	42.07	1760	78
-3.78	42	1760	189
-3.71	42.13	1760	48
-3.51	42.26	1760	107
-3.66	42.22	1760	56
-3.52	42.03	1760	80
-3.8	41.81	1760	82
-3.87	41.75	1760	70
-4	41.73	1760	99
-3.82	41.59	1760	78
-3.91	41.66	1760	223
-3.67	41.65	1760	1653
-3.7	41.53	1760	65
-3.52	41.64	1760	68
-3.44	41.7	1760	94
-3.57	41.8	1760	80
-3.45	41.86	1760	75
-3.33	41.84	1760	169
-3.17	41.85	1760	169
-3.4	42.35	1760	74
-3.35	42.56	1760	459
-3.39	42.69	1760	255
-3.15	42.63	1760	50
-2.99	42.69	1760	276.8
-2.69	42.71	1760	131
-3.16	42.42	1760	246
-3.21	42.31	1760	169
-3.27	42.03	1760	198
-3.06	42.06	1760	231
-3.66	41.83	1760	97
-3.31	42.16	1760	17
-3.48	42.45	1760	4
-3.67	42.55	1760	152
-5.85	42.16	1760	386
-4.98	42.68	1760	270
-5.67	42.16	1760	216
-5.56	42.43	1760	245
-6.67	42.65	1760	323
-6.91	42.71	1760	188
-5.9	42.29	1760	182.1
-6.97	42.61	1760	146
-6.44	42.65	1760	1539
-5.94	42.51	1760	694
-6.67	42.38	1760	243
-5.68	42.34	1760	216
-6.57	42.74	1760	100
-4.85	42.98	1760	223
-6.72	42.49	1760	209
-5.81	42.45	1760	506
-6.62	42.62	1760	263
-5.52	42.4	1760	175
-6.16	42.97	1760	361
-6.72	42.6	1760	952
-6.67	42.58	1760	592
-6.77	42.84	1760	175
-5.55	42.97	1760	137
-6.72	42.55	1760	817
-5.83	42.59	1760	593
-5.75	42.8	1760	209
-6.78	42.49	1760	253
-6.17	42.19	1760	441
-6.45	42.57	1760	449
-5.84	42.25	1760	221
-5.6	42.11	1760	179
-5.77	42.61	1760	344
-6.5	42.61	1760	443
-6.85	42.57	1760	413
-5.1	42.93	1760	383
-5.66	42.73	1760	495
-5.15	42.64	1760	231
-6.58	42.64	1760	303
-5.68	42.47	1760	576
-6.63	42.27	1760	317
-5.22	42.78	1760	287
-6.33	42.66	1760	333
-5.53	42.74	1760	340
-5.26	42.66	1760	539
-5.87	42.46	1760	294
-6.26	42.74	1760	386
-5.75	42.31	1760	193
-5.65	42.24	1760	363
-5.57	42.57	1760	248.64
-6.37	42.38	1760	247
-6.24	42.31	1760	397
-5.87	42.64	1760	424
-6.11	42.57	1760	256
-5.38	42.5	1760	299
-5.44	42.5	1760	137
-5.52	42.85	1760	501
-6.45	42.52	1760	175
-6.18	42.83	1760	319
-6.39	42.72	1760	282
-6.98	42.55	1760	210
-5.86	42.69	1760	217
-5.56	42.52	1760	313
-5.93	42.31	1760	200
-6.4	42.87	1760	336
-6.51	42.81	1760	370
-5.66	42.3	1760	152
-6.57	42.51	1760	964.9
-6.68	42.48	1760	279
-4.96	42.89	1760	165
-6.77	42.42	1760	387
-6.01	42.65	1760	402
-5.86	42.2	1760	175
-6.07	42.26	1760	323
-5.85	42.29	1760	140
-5.97	42.36	1760	386
-6.01	42.82	1760	465
-5.76	42.7	1760	233
-5.61	42.81	1760	835
-5.78	42.23	1760	219
-5.16	42.84	1760	396
-5.65	42.61	1760	324.9
-6.63	42.66	1760	183
-5.91	42.39	1760	381
-5.99	42.99	1760	313
-6	42.47	1760	555
-5.72	42.41	1760	103
-5.4	42.76	1760	270
-6.27	42.44	1760	212
-5.91	42.24	1760	416
-5.92	42.36	1760	216
-5.73	42.35	1760	508
-5.83	42.74	1760	214
-5.84	42.48	1760	644
-5.62	42.54	1760	273
-5.63	42.65	1760	319
-6.86	42.5	1760	233
