customer weight coord_x coord_y
1 1979.0 -4.65 40.28
2 1090.0 -5.08 40.28
3 6348.0 -5.13 40.14
4 2025.0 -4.58 40.46
5 5137.0 -5.28 40.18
6 1644.0 -4.77 40.3
7 3317.0 -4.43 40.46
8 659.0 -5.03 40.29
9 119.0 -4.94 40.72
10 446.0 -5.08 40.94
11 102.0 -4.91 40.7
12 745.0 -4.86 40.26
13 688.0 -5.13 40.21
14 488.0 -4.53 40.59
15 827.0 -5.1 41.07
16 432.0 -5.14 40.26
17 414.0 -4.99 40.41
18 2455.0 -4.39 40.5
19 605.0 -4.85 41.0
20 912.0 -4.93 40.19
21 655.0 -4.54 40.8
22 1013.0 -4.82 40.28
23 1198.0 -5.03 40.23
24 452.0 -4.89 40.6
25 1007.0 -4.77 41.0
26 456.0 -5.49 40.25
27 527.0 -4.92 40.39
28 2009.0 -4.69 40.4
29 486.0 -5.11 40.35
30 402.0 -4.87 40.36
31 222.0 -4.77 40.85
32 529.0 -4.76 41.11
33 1354.0 -4.91 40.25
34 2124.0 -4.7 40.32
35 762.0 -5.16 40.17
36 202.0 -4.8 40.84
37 921.0 -4.94 40.29
38 698.0 -4.68 40.47
39 654.0 -5.0 40.21
40 604.0 -5.41 40.51
41 438.0 -4.9 40.33
42 552.0 -4.83 40.38
43 3955.0 -4.62 40.27
44 1260.0 -4.54 40.31
45 3893.0 -4.48 40.37
46 4625.0 -4.29 40.62
47 966.0 -4.48 40.53
48 870.0 -4.68 40.77
49 2119.0 -4.65 40.89
50 8629.0 -4.87 41.01
51 3743.0 -4.99 41.07
52 2436.0 -4.96 40.97
53 2408.0 -5.02 40.84
54 1188.0 -5.03 40.72
55 660.0 -4.92 40.62
56 1708.0 -5.47 40.41
57 1361.0 -5.64 40.38
58 3888.0 -5.55 40.29
59 989.0 -5.4 40.32
60 701.0 -5.28 40.34
61 2313.0 -4.86 40.55
62 695.0 -4.76 40.6
63 2273.0 -4.87 40.4
64 968.0 -4.8 40.46
65 2263.0 -5.21 40.69
66 1765.0 -4.78 40.91
67 1718.0 -4.88 40.8
68 1113.0 -4.72 40.93
69 1305.0 -4.43 40.67
70 1528.0 -5.05 40.37
71 1923.0 -5.1 40.57
72 4855.0 -5.29 40.51
73 455.0 -5.17 40.33
74 1315.0 -4.79 40.77
75 4954.7 -4.66 40.65
76 635.0 -3.03 41.92
77 478.0 -3.66 42.29
78 400.0 -3.6 42.33
79 791.0 -3.13 42.5
80 2236.0 -3.61 43.12
81 597.0 -3.67 41.62
82 401.0 -3.8 41.74
83 5026.0 -3.31 42.99
84 509.0 -3.44 42.86
85 972.0 -3.47 43.07
86 599.0 -3.65 43.04
87 528.0 -3.77 43.02
88 573.0 -3.55 42.83
89 913.0 -3.11 41.95
90 510.0 -2.98 41.95
91 1543.0 -4.02 42.4
92 416.0 -3.85 42.05
93 826.0 -3.93 41.85
94 563.0 -4.02 41.83
95 3338.0 -3.29 43.12
96 789.0 -3.07 41.94
97 559.0 -3.75 41.68
98 599.0 -3.65 42.04
99 3798.0 -3.57 42.94
100 650.0 -3.58 42.45
101 601.0 -3.74 42.39
102 1080.0 -3.22 42.98
103 1525.0 -3.23 42.79
104 1200.0 -3.38 42.8
105 1413.0 -3.8 42.94
106 1169.0 -3.74 42.74
107 3764.0 -3.98 42.59
108 933.0 -4.2 42.61
109 2728.0 -4.23 42.44
110 2828.0 -4.12 42.28
111 16298.9 -3.67 42.35
112 1177.0 -3.78 42.3
113 1186.0 -3.83 42.48
114 953.0 -3.88 42.4
115 858.0 -3.83 42.34
116 2536.0 -3.88 42.24
117 1093.0 -3.96 42.22
118 626.0 -3.86 42.09
119 2095.0 -3.97 42.07
120 4286.0 -3.78 42.0
121 1551.0 -3.71 42.13
122 2242.0 -3.51 42.26
123 1500.0 -3.66 42.22
124 1844.0 -3.52 42.03
125 1433.0 -3.8 41.81
126 679.0 -3.87 41.75
127 771.0 -4.0 41.73
128 1280.0 -3.82 41.59
129 4484.0 -3.91 41.66
130 3054.2 -3.67 41.65
131 1206.0 -3.7 41.53
132 1251.0 -3.52 41.64
133 1079.0 -3.44 41.7
134 1124.0 -3.57 41.8
135 1453.0 -3.45 41.86
136 1733.0 -3.33 41.84
137 1060.0 -3.17 41.85
138 1460.0 -3.4 42.35
139 7184.0 -3.35 42.56
140 3507.0 -3.39 42.69
141 1281.0 -3.15 42.63
142 3585.4 -2.99 42.69
143 1190.0 -2.69 42.71
144 3256.0 -3.16 42.42
145 2212.0 -3.21 42.31
146 3838.0 -3.27 42.03
147 2922.0 -3.06 42.06
148 1870.0 -3.66 41.83
149 838.0 -3.31 42.16
150 884.0 -3.48 42.45
151 1538.0 -3.67 42.55
152 1006.0 -5.85 42.16
153 776.0 -4.98 42.68
154 638.0 -5.67 42.16
155 697.0 -5.56 42.43
156 967.0 -6.67 42.65
157 484.0 -6.91 42.71
158 10312.0 -5.9 42.29
159 411.0 -6.97 42.61
160 11063.0 -6.44 42.65
161 3077.0 -5.94 42.51
162 728.0 -6.67 42.38
163 869.0 -5.68 42.34
164 449.0 -6.57 42.74
165 597.0 -4.85 42.98
166 530.0 -6.72 42.49
167 1944.0 -5.81 42.45
168 1287.0 -6.62 42.62
169 632.0 -5.52 42.4
170 1165.0 -6.16 42.97
171 4844.0 -6.72 42.6
172 3084.0 -6.67 42.58
173 428.0 -6.77 42.84
174 441.0 -5.55 42.97
175 3530.0 -6.72 42.55
176 2755.0 -5.83 42.59
177 643.0 -5.75 42.8
178 641.0 -6.78 42.49
179 1177.0 -6.17 42.19
180 1870.0 -6.45 42.57
181 729.0 -5.84 42.25
182 704.0 -5.6 42.11
183 1073.0 -5.77 42.61
184 1765.0 -6.5 42.61
185 1245.0 -6.85 42.57
186 1194.0 -5.1 42.93
187 1654.0 -5.66 42.73
188 628.0 -5.15 42.64
189 1498.0 -6.58 42.64
190 2170.0 -5.68 42.47
191 1067.0 -6.63 42.27
192 726.0 -5.22 42.78
193 1401.0 -6.33 42.66
194 1101.0 -5.53 42.74
195 1379.0 -5.26 42.66
196 1145.0 -5.87 42.46
197 2079.0 -6.26 42.74
198 961.0 -5.75 42.31
199 1598.0 -5.65 42.24
200 13980.9 -5.57 42.57
201 544.0 -6.37 42.38
202 1007.0 -6.24 42.31
203 1273.0 -5.87 42.64
204 552.0 -6.11 42.57
205 1773.0 -5.38 42.5
206 412.0 -5.44 42.5
207 1732.0 -5.52 42.85
208 767.0 -6.45 42.52
209 703.0 -6.18 42.83
210 970.0 -6.39 42.72
211 531.0 -6.98 42.55
212 470.0 -5.86 42.69
213 1447.0 -5.56 42.52
214 561.0 -5.93 42.31
215 1523.0 -6.4 42.87
216 1890.0 -6.51 42.81
217 598.0 -5.66 42.3
218 6146.9 -6.57 42.51
219 1004.0 -6.68 42.48
220 475.0 -4.96 42.89
221 1936.0 -6.77 42.42
222 1156.0 -6.01 42.65
223 567.0 -5.86 42.2
224 841.0 -6.07 42.26
225 412.0 -5.85 42.29
226 1163.0 -5.97 42.36
227 1064.0 -6.01 42.82
228 591.0 -5.76 42.7
229 5214.0 -5.61 42.81
230 845.0 -5.78 42.23
231 1989.0 -5.16 42.84
232 2348.7 -5.65 42.61
233 601.0 -6.63 42.66
234 1136.0 -5.91 42.39
235 1021.0 -5.99 42.99
236 2289.0 -6.0 42.47
237 400.0 -5.72 42.41
238 666.0 -5.4 42.76
239 472.0 -6.27 42.44
240 1427.0 -5.91 42.24
241 733.0 -5.92 42.36
242 3170.0 -5.73 42.35
243 461.0 -5.83 42.74
244 2639.0 -5.84 42.48
245 1578.0 -5.62 42.54
246 2352.0 -5.63 42.65
247 550.0 -6.86 42.5
248 2034.0 -5.89 42.33
249 4392.0 -6.5 42.71
250 3271.0 -6.32 42.55
251 606.0 -6.85 42.66
252 1380.0 -5.87 42.54
253 745.0 -5.78 42.38
254 1658.0 -5.46 42.59
255 455.0 -5.82 42.31
256 448.0 -5.41 42.98
257 403.0 -5.42 42.88
258 1618.0 -5.23 42.55
259 666.0 -6.03 42.4
260 790.0 -6.11 42.43
261 1252.0 -5.63 42.41
262 4208.0 -5.68 42.57
263 459.0 -5.41 42.83
264 3052.0 -6.76 42.76
265 877.0 -5.54 42.49
266 950.0 -6.95 42.66
267 561.0 -5.33 42.77
268 1399.0 -5.38 42.67
269 14956.0 -6.35 42.98
270 1016.0 -5.77 42.5
271 2371.0 -6.77 42.56
272 481.0 -5.58 42.27
273 3941.0 -6.8 42.71
274 881.0 -6.18 42.64
275 461.0 -5.58 42.18
276 1428.0 -5.6 42.34
277 1020.0 -6.01 42.58
278 1135.0 -6.02 42.29
279 742.0 -6.05 42.5
280 1101.0 -5.54 42.11
