location subarea FID
1 32 36
2 32 36
3 32 36
4 32 36
5 32 36
6 32 36
7 32 36
8 32 36
9 32 36
10 32 36
11 32 36
12 32 36
13 32 36
14 32 36
15 32 36
16 32 36
17 32 36
18 32 36
19 32 36
20 32 36
21 32 36
22 32 36
23 32 36
24 32 36
25 32 36
26 32 36
27 32 36
28 32 36
29 32 36
30 32 36
31 14 35
32 14 35
33 14 35
34 32 36
35 32 36
36 32 36
37 32 36
38 32 36
39 32 36
40 32 36
41 32 36
42 32 36
43 32 36
44 32 36
45 32 36
46 32 36
47 32 36
48 14 35
49 14 35
50 14 35
51 14 35
52 32 36
53 32 36
54 32 36
55 32 36
56 32 36
57 32 36
58 32 36
59 32 36
60 32 36
61 32 36
62 32 36
63 32 36
64 32 36
65 32 36
66 32 36
67 14 35
68 14 35
69 14 35
70 14 35
71 14 35
72 14 35
73 14 35
74 14 35
75 27 48
76 32 36
77 32 36
78 32 36
79 32 36
80 32 36
81 32 36
82 32 36
83 32 36
84 32 36
85 32 36
86 32 36
87 32 36
88 32 36
89 32 36
90 32 36
91 14 35
92 14 35
93 14 35
94 14 35
95 14 35
96 14 35
97 14 35
98 14 35
99 27 48
100 27 48
101 27 48
102 32 36
103 32 36
104 32 36
105 32 36
106 32 36
107 32 36
108 32 36
109 32 36
110 32 36
111 32 36
112 32 36
113 32 36
114 42 11
115 14 35
116 14 35
117 14 35
118 14 35
119 14 35
120 14 35
121 14 35
122 14 35
123 27 48
124 27 48
125 27 48
126 27 48
127 32 36
128 32 36
129 32 36
130 32 36
131 32 36
132 32 36
133 32 36
134 32 36
135 42 11
136 42 11
137 14 35
138 14 35
139 14 35
140 14 35
141 14 35
142 14 35
143 14 35
144 14 35
145 14 35
146 27 48
147 27 48
148 27 48
149 27 48
150 27 48
151 27 48
152 27 48
153 32 36
154 32 36
155 32 36
156 32 36
157 32 36
158 32 36
159 32 36
160 32 36
161 32 36
162 14 35
163 14 35
164 14 35
165 14 35
166 14 35
167 14 35
168 14 35
169 14 35
170 14 35
171 27 48
172 27 48
173 27 48
174 27 48
175 27 48
176 27 48
177 27 48
178 27 48
179 32 36
180 32 36
181 32 36
182 32 36
183 32 36
184 32 36
185 42 11
186 42 11
187 42 11
188 14 35
189 14 35
190 14 35
191 14 35
192 14 35
193 14 35
194 14 35
195 14 35
196 27 48
197 27 48
198 27 48
199 27 48
200 27 48
201 27 48
202 27 48
203 27 48
204 27 48
205 27 48
206 30 34
207 30 34
208 36 21
209 36 21
210 42 11
211 42 11
212 42 11
213 42 11
214 42 11
215 17 49
216 17 49
217 14 35
218 14 35
219 14 35
220 14 35
221 14 35
222 14 35
223 14 35
224 27 48
225 27 48
226 27 48
227 27 48
228 27 48
229 27 48
230 27 48
231 27 48
232 30 34
233 30 34
234 30 34
235 36 21
236 36 21
237 42 11
238 42 11
239 42 11
240 17 49
241 17 49
242 17 49
243 17 49
244 17 49
245 14 35
246 14 35
247 14 35
248 14 35
249 27 48
250 27 48
251 27 48
252 27 48
253 27 48
254 27 48
255 27 48
256 30 34
257 30 34
258 30 34
259 30 34
260 36 21
261 36 21
262 36 21
263 36 21
264 42 11
265 42 11
266 17 49
267 17 49
268 17 49
269 17 49
270 17 49
271 17 49
272 17 49
273 27 48
274 27 48
275 27 48
276 27 48
277 27 48
278 27 48
279 27 48
280 30 34
281 30 34
282 30 34
283 30 34
284 30 34
285 36 21
286 36 21
287 36 21
288 36 21
289 42 11
290 42 11
291 17 49
292 17 49
293 17 49
294 17 49
295 17 49
296 17 49
297 17 49
298 17 49
299 20 45
300 27 48
301 27 48
302 27 48
303 27 48
304 30 34
305 30 34
306 30 34
307 30 34
308 30 34
309 36 21
310 36 21
311 36 21
312 36 21
313 36 21
314 43 12
315 42 11
316 42 11
317 42 11
318 17 49
319 17 49
320 17 49
321 20 45
322 25 47
323 25 47
324 27 48
325 27 48
326 27 48
327 30 34
328 30 34
329 30 34
330 30 34
331 30 34
332 30 34
333 36 21
334 36 21
335 36 21
336 36 21
337 36 21
338 43 12
339 42 11
340 42 11
341 42 11
342 17 49
343 20 45
344 20 45
345 25 47
346 25 47
347 25 47
348 25 47
349 30 34
350 30 34
351 30 34
352 30 34
353 30 34
354 30 34
355 30 34
356 36 21
357 36 21
358 36 21
359 36 21
360 36 21
361 36 21
362 43 12
363 43 12
364 43 12
365 43 12
366 42 11
367 42 11
368 17 49
369 20 45
370 20 45
371 25 47
372 25 47
373 25 47
374 25 47
375 25 47
376 30 34
377 30 34
378 30 34
379 30 34
380 30 34
381 30 34
382 36 21
383 36 21
384 36 21
385 36 21
386 36 21
387 36 21
388 43 12
389 43 12
390 43 12
391 43 12
392 43 12
393 20 45
394 20 45
395 25 47
396 25 47
397 25 47
398 25 47
399 25 47
400 25 47
401 30 34
402 30 34
403 30 34
404 30 34
405 30 34
406 36 21
407 36 21
408 36 21
409 36 21
410 36 21
411 36 21
412 36 21
413 43 12
414 43 12
415 43 12
416 43 12
417 43 12
418 21 46
419 21 46
420 21 46
421 25 47
422 25 47
423 25 47
424 25 47
425 25 47
426 25 47
427 30 34
428 29 22
429 29 22
430 29 22
431 29 22
432 29 22
433 29 22
434 36 21
435 36 21
436 36 21
437 36 21
438 36 21
439 43 12
440 43 12
441 43 12
442 43 12
443 43 12
444 43 12
445 43 12
446 50 10
447 50 10
448 50 10
449 21 46
450 25 47
451 25 47
452 25 47
453 25 47
454 25 47
455 25 47
456 29 22
457 29 22
458 29 22
459 29 22
460 29 22
461 29 22
462 29 22
463 29 22
464 36 21
465 36 21
466 37 0
467 37 0
468 37 0
469 43 12
470 43 12
471 43 12
472 43 12
473 43 12
474 50 10
475 50 10
476 50 10
477 50 10
478 11 50
479 11 50
480 11 50
481 11 50
482 25 47
483 25 47
484 25 47
485 25 47
486 25 47
487 25 47
488 29 22
489 29 22
490 29 22
491 29 22
492 29 22
493 29 22
494 29 22
495 29 22
496 29 22
497 37 0
498 37 0
499 37 0
500 37 0
501 37 0
502 43 12
503 43 12
504 43 12
505 43 12
506 48 13
507 48 13
508 48 13
509 48 13
510 11 50
511 11 50
512 11 50
513 11 50
514 11 50
515 25 47
516 25 47
517 25 47
518 25 47
519 25 47
520 25 47
521 29 22
522 29 22
523 29 22
524 29 22
525 29 22
526 29 22
527 29 22
528 29 22
529 37 0
530 37 0
531 37 0
532 37 0
533 37 0
534 37 0
535 44 8
536 43 12
537 43 12
538 48 13
539 48 13
540 48 13
541 48 13
542 48 13
543 11 50
544 11 50
545 11 50
546 11 50
547 25 47
548 25 47
549 25 47
550 25 47
551 25 47
552 25 47
553 29 22
554 29 22
555 29 22
556 29 22
557 29 22
558 29 22
559 29 22
560 29 22
561 37 0
562 37 0
563 37 0
564 37 0
565 37 0
566 37 0
567 44 8
