location subarea coor_x coord_y
1 306 2830.0 40.0
2 306 2830.0 77.0
3 306 2830.0 114.0
4 88 2831.0 155.0
5 88 2830.0 194.0
6 88 2831.0 231.0
7 88 2831.0 269.0
8 222 2831.0 309.0
9 222 2830.0 347.0
10 222 2830.0 384.0
11 306 2792.0 35.0
12 306 2792.0 75.0
13 306 2790.0 115.0
14 88 2792.0 153.0
15 88 2791.0 191.0
16 88 2791.0 231.0
17 222 2790.0 271.0
18 222 2791.0 306.0
19 222 2791.0 345.0
20 222 2792.0 384.0
21 443 2800.0 460.0
22 443 2801.0 499.0
23 191 2801.0 538.0
24 191 2800.0 578.0
25 37 2802.0 620.0
26 37 2800.0 654.0
27 37 2800.0 694.0
28 297 2802.0 732.0
29 297 2800.0 772.0
30 297 2800.0 810.0
31 443 2762.0 459.0
32 443 2761.0 497.0
33 191 2761.0 540.0
34 191 2761.0 578.0
35 191 2762.0 591.0
36 37 2763.0 656.0
37 37 2762.0 694.0
38 297 2761.0 731.0
39 297 2762.0 770.0
40 297 2761.0 808.0
41 99 2801.0 946.0
42 538 2803.0 1034.0
43 99 2723.0 943.0
44 99 2724.0 1029.0
45 99 2702.0 1003.0
46 538 2800.0 1098.0
47 229 2799.0 1137.0
48 229 2831.0 1158.0
49 229 2801.0 1178.0
50 527 2800.0 1216.0
51 527 2829.0 1237.0
52 527 2801.0 1254.0
53 527 2800.0 1292.0
54 48 2800.0 1331.0
55 48 2801.0 1370.0
56 483 2799.0 1409.0
57 483 2804.0 1450.0
58 538 2759.0 1098.0
59 229 2762.0 1138.0
60 229 2762.0 1178.0
61 527 2761.0 1213.0
62 527 2763.0 1255.0
63 48 2761.0 1293.0
64 48 2763.0 1330.0
65 48 2761.0 1369.0
66 483 2759.0 1411.0
67 483 2761.0 1446.0
68 37 2762.0 617.0
69 142 2801.0 1507.0
70 142 2800.0 1548.0
71 481 2801.0 1581.0
72 481 2801.0 1619.0
73 481 2799.0 1656.0
74 26 2800.0 1698.0
75 26 2800.0 1738.0
76 314 2800.0 1781.0
77 314 2799.0 1820.0
78 314 2800.0 1856.0
79 142 2760.0 1506.0
80 142 2760.0 1543.0
81 142 2763.0 1586.0
82 481 2761.0 1621.0
83 481 2761.0 1659.0
84 26 2761.0 1698.0
85 26 2762.0 1737.0
86 26 2761.0 1775.0
87 314 2762.0 1821.0
88 314 2762.0 1853.0
89 350 2800.0 2067.0
90 350 2798.0 2102.0
91 350 2799.0 2143.0
92 243 2801.0 2183.0
93 243 2800.0 2221.0
94 243 2801.0 2262.0
95 138 2800.0 2299.0
96 138 2800.0 2337.0
97 138 2801.0 2376.0
98 138 2800.0 2414.0
99 350 2760.0 2066.0
100 350 2760.0 2105.0
101 350 2761.0 2144.0
102 243 2761.0 2184.0
103 243 2763.0 2222.0
104 243 2760.0 2259.0
105 138 2761.0 2297.0
106 138 2760.0 2338.0
107 138 2761.0 2372.0
108 138 2800.0 2411.0
109 34 2800.0 2491.0
110 34 2772.0 2512.0
111 34 2732.0 2491.0
112 243 2788.0 2167.0
113 238 2762.0 2676.0
114 497 2732.0 2618.0
115 580 2761.0 2903.0
116 580 2761.0 2983.0
117 190 2799.0 3041.0
118 190 2800.0 3083.0
119 190 2799.0 3117.0
120 190 2799.0 3085.0
121 525 2799.0 3195.0
122 525 2798.0 3234.0
123 236 2799.0 3274.0
124 236 2798.0 3312.0
125 236 2798.0 3350.0
126 236 2797.0 3389.0
127 91 2799.0 3427.0
128 91 2800.0 3464.0
129 91 2864.0 3474.0
130 91 2865.0 3515.0
131 91 2798.0 3563.0
132 72 2798.0 3796.0
133 72 2797.0 3794.0
134 565 2698.0 39.0
135 375 2697.0 116.0
136 375 2716.0 191.0
137 519 2696.0 540.0
138 483 2704.0 1437.0
139 142 2704.0 1583.0
140 245 2703.0 1680.0
141 508 2694.0 2221.0
142 288 2704.0 2317.0
143 288 2714.0 2345.0
144 138 2733.0 2374.0
145 190 2720.0 3100.0
146 66 2721.0 3147.0
147 525 2752.0 3198.0
148 66 2712.0 3194.0
149 66 2683.0 3196.0
150 66 2642.0 3195.0
151 236 2763.0 3292.0
152 236 2761.0 3332.0
