location subarea coor_x coord_y
1 602 2830.0 40.0
2 602 2830.0 77.0
3 54 2830.0 114.0
4 54 2831.0 155.0
5 618 2830.0 194.0
6 618 2831.0 231.0
7 151 2831.0 269.0
8 151 2831.0 309.0
9 667 2830.0 347.0
10 667 2830.0 384.0
11 602 2792.0 35.0
12 602 2792.0 75.0
13 54 2790.0 115.0
14 54 2792.0 153.0
15 618 2791.0 191.0
16 618 2791.0 231.0
17 151 2790.0 271.0
18 151 2791.0 306.0
19 667 2791.0 345.0
20 667 2792.0 384.0
21 696 2800.0 460.0
22 696 2801.0 499.0
23 111 2801.0 538.0
24 111 2800.0 578.0
25 560 2802.0 620.0
26 560 2800.0 654.0
27 84 2800.0 694.0
28 84 2802.0 732.0
29 725 2800.0 772.0
30 725 2800.0 810.0
31 696 2762.0 459.0
32 696 2761.0 497.0
33 111 2761.0 540.0
34 111 2761.0 578.0
35 111 2762.0 591.0
36 560 2763.0 656.0
37 84 2762.0 694.0
38 84 2761.0 731.0
39 725 2762.0 770.0
40 725 2761.0 808.0
41 695 2801.0 946.0
42 953 2803.0 1034.0
43 45 2723.0 943.0
44 45 2724.0 1029.0
45 45 2702.0 1003.0
46 407 2800.0 1098.0
47 407 2799.0 1137.0
48 407 2831.0 1158.0
49 75 2801.0 1178.0
50 75 2800.0 1216.0
51 75 2829.0 1237.0
52 75 2801.0 1254.0
53 331 2800.0 1292.0
54 331 2800.0 1331.0
55 331 2801.0 1370.0
56 130 2799.0 1409.0
57 130 2804.0 1450.0
58 407 2759.0 1098.0
59 407 2762.0 1138.0
60 75 2762.0 1178.0
61 75 2761.0 1213.0
62 75 2763.0 1255.0
63 331 2761.0 1293.0
64 331 2763.0 1330.0
65 331 2761.0 1369.0
66 130 2759.0 1411.0
67 130 2761.0 1446.0
68 560 2762.0 617.0
69 632 2801.0 1507.0
70 632 2800.0 1548.0
71 216 2801.0 1581.0
72 216 2801.0 1619.0
73 216 2799.0 1656.0
74 9 2800.0 1698.0
75 9 2800.0 1738.0
76 9 2800.0 1781.0
77 352 2799.0 1820.0
78 352 2800.0 1856.0
79 632 2760.0 1506.0
80 632 2760.0 1543.0
81 216 2763.0 1586.0
82 216 2761.0 1621.0
83 216 2761.0 1659.0
84 920 2761.0 1698.0
85 920 2762.0 1737.0
86 920 2761.0 1775.0
87 352 2762.0 1821.0
88 352 2762.0 1853.0
89 445 2800.0 2067.0
90 445 2798.0 2102.0
91 43 2799.0 2143.0
92 43 2801.0 2183.0
93 43 2800.0 2221.0
94 681 2801.0 2262.0
95 681 2800.0 2299.0
96 232 2800.0 2337.0
97 710 2801.0 2376.0
98 710 2800.0 2414.0
99 445 2760.0 2066.0
100 445 2760.0 2105.0
101 43 2761.0 2144.0
102 43 2761.0 2184.0
103 43 2763.0 2222.0
104 681 2760.0 2259.0
105 681 2761.0 2297.0
106 232 2760.0 2338.0
107 232 2761.0 2372.0
108 710 2800.0 2411.0
109 429 2800.0 2491.0
110 429 2772.0 2512.0
111 988 2732.0 2491.0
112 43 2788.0 2167.0
113 70 2762.0 2676.0
114 70 2732.0 2618.0
115 174 2761.0 2903.0
116 926 2761.0 2983.0
117 926 2799.0 3041.0
118 221 2800.0 3083.0
119 221 2799.0 3117.0
120 221 2799.0 3085.0
121 930 2799.0 3195.0
122 930 2798.0 3234.0
123 930 2799.0 3274.0
124 104 2798.0 3312.0
125 928 2798.0 3350.0
126 928 2797.0 3389.0
127 518 2799.0 3427.0
128 518 2800.0 3464.0
129 264 2864.0 3474.0
130 264 2865.0 3515.0
131 858 2798.0 3563.0
132 46 2798.0 3796.0
133 46 2797.0 3794.0
134 559 2698.0 39.0
135 154 2697.0 116.0
136 782 2716.0 191.0
137 736 2696.0 540.0
138 130 2704.0 1437.0
139 281 2704.0 1583.0
140 621 2703.0 1680.0
141 529 2694.0 2221.0
142 698 2704.0 2317.0
143 698 2714.0 2345.0
144 232 2733.0 2374.0
145 851 2720.0 3100.0
146 851 2721.0 3147.0
147 522 2752.0 3198.0
148 522 2712.0 3194.0
149 13 2683.0 3196.0
150 13 2642.0 3195.0
151 104 2763.0 3292.0
152 104 2761.0 3332.0
153 928 2761.0 3369.0
154 928 2760.0 3409.0
155 518 2732.0 3467.0
156 247 2701.0 3621.0
157 809 2699.0 3852.0
158 515 2781.0 3940.0
159 912 2701.0 3940.0
160 227 2623.0 3945.0
161 830 2621.0 -5.0
162 559 2744.0 18.0
163 830 2649.0 25.0
164 830 2609.0 48.0
165 154 2659.0 94.0
166 154 2658.0 134.0
167 889 2659.0 171.0
168 889 2658.0 208.0
169 420 2657.0 248.0
170 420 2660.0 285.0
171 420 2659.0 325.0
172 412 2659.0 368.0
173 692 2545.0 92.0
174 692 2543.0 131.0
175 692 2543.0 170.0
176 33 2541.0 212.0
177 33 2538.0 248.0
178 195 2544.0 288.0
179 33 2541.0 246.0
180 195 2541.0 362.0
181 195 2571.0 270.0
182 195 2571.0 325.0
183 237 2485.0 36.0
184 237 2524.0 54.0
185 33 2494.0 249.0
186 787 2590.0 393.0
187 412 2641.0 411.0
188 412 2659.0 441.0
189 736 2660.0 500.0
190 736 2660.0 538.0
191 538 2658.0 577.0
192 538 2659.0 618.0
193 538 2660.0 656.0
194 297 2661.0 701.0
195 297 2658.0 733.0
196 297 2659.0 772.0
197 787 2582.0 439.0
198 949 2592.0 521.0
199 148 2581.0 770.0
200 949 2543.0 497.0
201 949 2542.0 536.0
202 15 2543.0 579.0
203 15 2542.0 615.0
204 759 2542.0 657.0
205 759 2543.0 691.0
206 148 2543.0 734.0
207 148 2541.0 771.0
208 148 2542.0 808.0
209 442 2543.0 847.0
210 442 2540.0 877.0
211 741 2617.0 847.0
212 741 2620.0 916.0
213 245 2570.0 1004.0
214 245 2529.0 1003.0
215 45 2656.0 1042.0
216 598 2658.0 1082.0
217 598 2656.0 1118.0
218 598 2657.0 1159.0
219 467 2656.0 1200.0
220 467 2657.0 1236.0
221 313 2657.0 1272.0
222 313 2657.0 1314.0
223 598 2616.0 1137.0
224 467 2617.0 1195.0
225 313 2624.0 1273.0
226 313 2598.0 1314.0
227 152 2558.0 1214.0
228 245 2542.0 1040.0
229 770 2540.0 1079.0
230 770 2541.0 1121.0
231 770 2540.0 1156.0
232 152 2539.0 1195.0
233 152 2539.0 1231.0
234 152 2540.0 1272.0
235 909 2540.0 1311.0
236 18 2501.0 1342.0
237 756 2540.0 1358.0
238 756 2540.0 1398.0
239 756 2512.0 1436.0
240 427 2628.0 1435.0
241 641 2643.0 1484.0
242 641 2667.0 1524.0
243 281 2666.0 1560.0
244 281 2665.0 1601.0
245 281 2667.0 1640.0
246 621 2665.0 1679.0
247 621 2665.0 1728.0
248 200 2666.0 1755.0
249 200 2666.0 1794.0
250 200 2665.0 1836.0
251 394 2667.0 1873.0
252 641 2646.0 1486.0
253 641 2617.0 1525.0
254 881 2628.0 1715.0
255 881 2618.0 1756.0
256 89 2548.0 1524.0
257 89 2550.0 1561.0
258 89 2552.0 1600.0
259 414 2550.0 1640.0
260 414 2550.0 1677.0
261 414 2551.0 1717.0
262 881 2551.0 1756.0
263 256 2551.0 1798.0
264 118 2549.0 1832.0
265 118 2550.0 1874.0
266 118 2579.0 1893.0
267 394 2665.0 1935.0
268 568 2647.0 1991.0
269 568 2667.0 2025.0
270 568 2667.0 2064.0
271 278 2667.0 2104.0
272 278 2665.0 2139.0
273 278 2666.0 2178.0
274 529 2665.0 2220.0
275 529 2665.0 2254.0
276 79 2548.0 2258.0
277 79 2549.0 2218.0
278 79 2549.0 2180.0
279 540 2550.0 2141.0
280 540 2549.0 2103.0
281 182 2548.0 2064.0
282 182 2548.0 2025.0
283 182 2538.0 1987.0
284 267 2590.0 2333.0
285 698 2666.0 2328.0
286 116 2667.0 2394.0
287 116 2667.0 2432.0
288 116 2666.0 2470.0
289 988 2666.0 2508.0
290 699 2665.0 2550.0
291 699 2665.0 2586.0
292 699 2666.0 2626.0
293 267 2549.0 2393.0
294 267 2548.0 2431.0
295 351 2549.0 2473.0
296 351 2548.0 2512.0
297 351 2546.0 2548.0
298 995 2550.0 2591.0
299 995 2548.0 2627.0
300 495 2687.0 2716.0
301 836 2686.0 2868.0
302 495 2647.0 2711.0
303 836 2645.0 2866.0
304 340 2643.0 2906.0
305 837 2645.0 2984.0
306 340 2604.0 2905.0
307 848 2605.0 3109.0
308 210 2605.0 3136.0
309 813 2606.0 3290.0
310 324 2606.0 3333.0
311 324 2606.0 3368.0
312 504 2604.0 3410.0
313 848 2568.0 3037.0
314 848 2568.0 3079.0
315 210 2568.0 3119.0
316 210 2567.0 3157.0
317 210 2566.0 3195.0
318 813 2567.0 3234.0
319 813 2568.0 3274.0
320 813 2566.0 3310.0
321 324 2568.0 3350.0
322 504 2566.0 3386.0
323 504 2567.0 3428.0
324 504 2568.0 3466.0
325 793 2352.0 89.0
326 348 2348.0 125.0
327 348 2349.0 168.0
328 975 2349.0 208.0
329 975 2350.0 244.0
330 640 2349.0 286.0
331 640 2350.0 322.0
332 640 2400.0 333.0
333 241 2466.0 323.0
334 348 2406.0 207.0
335 348 2378.0 168.0
336 548 2417.0 130.0
337 793 2397.0 70.0
338 33 2468.0 283.0
339 33 2467.0 242.0
340 33 2494.0 245.0
341 33 2467.0 208.0
342 548 2462.0 168.0
343 548 2465.0 129.0
344 548 2465.0 90.0
345 241 2421.0 383.0
346 972 2377.0 449.0
347 241 2458.0 392.0
348 951 2468.0 467.0
349 15 2507.0 561.0
350 356 2351.0 534.0
351 356 2352.0 574.0
352 356 2350.0 614.0
353 57 2350.0 652.0
354 57 2352.0 691.0
355 57 2350.0 727.0
356 277 2351.0 768.0
357 406 2467.0 765.0
358 406 2466.0 729.0
359 406 2466.0 692.0
360 406 2466.0 649.0
361 665 2466.0 613.0
362 665 2466.0 574.0
363 665 2467.0 540.0
364 15 2513.0 572.0
365 277 2350.0 827.0
366 576 2418.0 836.0
367 576 2438.0 875.0
368 576 2475.0 833.0
369 957 2495.0 941.0
370 812 2388.0 942.0
371 812 2348.0 940.0
372 245 2475.0 1008.0
373 438 2466.0 1038.0
374 78 2351.0 1040.0
375 78 2350.0 1075.0
376 934 2349.0 1114.0
377 934 2347.0 1152.0
378 315 2349.0 1192.0
379 315 2349.0 1232.0
380 315 2348.0 1270.0
381 534 2348.0 1307.0
382 315 2388.0 1209.0
383 934 2408.0 1116.0
384 909 2468.0 1310.0
385 909 2466.0 1269.0
386 544 2465.0 1232.0
387 544 2484.0 1212.0
388 544 2465.0 1190.0
389 544 2465.0 1158.0
390 438 2462.0 1112.0
391 438 2466.0 1075.0
392 534 2367.0 1354.0
393 593 2380.0 1433.0
394 249 2338.0 1452.0
395 719 2415.0 1482.0
396 593 2436.0 1431.0
397 593 2425.0 1394.0
398 593 2426.0 1358.0
399 719 2465.0 1471.0
400 18 2473.0 1373.0
401 249 2321.0 1522.0
402 743 2320.0 1557.0
403 743 2320.0 1598.0
404 179 2318.0 1638.0
405 179 2320.0 1673.0
406 763 2321.0 1717.0
407 763 2322.0 1755.0
408 763 2321.0 1794.0
409 336 2321.0 1832.0
410 336 2322.0 1872.0
411 336 2349.0 1831.0
412 336 2377.0 1870.0
413 336 2378.0 1830.0
414 336 2378.0 1789.0
415 833 2378.0 1752.0
416 833 2378.0 1714.0
417 833 2377.0 1679.0
418 780 2376.0 1637.0
419 780 2378.0 1597.0
420 780 2378.0 1558.0
421 719 2380.0 1524.0
422 118 2525.0 1880.0
423 118 2493.0 1868.0
424 256 2495.0 1830.0
425 256 2493.0 1791.0
426 256 2492.0 1753.0
427 414 2493.0 1714.0
428 795 2491.0 1676.0
429 795 2492.0 1634.0
430 795 2493.0 1601.0
431 89 2494.0 1559.0
432 18 2494.0 1349.0
433 226 2378.0 2022.0
434 226 2379.0 2059.0
435 994 2377.0 2099.0
436 994 2379.0 2137.0
437 994 2377.0 2177.0
438 808 2379.0 2218.0
439 808 2379.0 2254.0
440 708 2454.0 2041.0
441 854 2474.0 1953.0
442 738 2495.0 2288.0
443 738 2493.0 2255.0
444 792 2494.0 2218.0
445 792 2491.0 2176.0
446 792 2492.0 2138.0
447 708 2493.0 2100.0
448 708 2493.0 2061.0
449 708 2495.0 2022.0
450 342 2377.0 2388.0
451 342 2378.0 2425.0
452 4 2377.0 2468.0
453 4 2376.0 2501.0
454 4 2377.0 2547.0
455 623 2379.0 2586.0
456 488 2378.0 2624.0
457 488 2378.0 2663.0
458 342 2406.0 2428.0
459 4 2437.0 2505.0
460 207 2448.0 2624.0
461 207 2495.0 2665.0
462 207 2495.0 2623.0
463 207 2495.0 2585.0
464 351 2493.0 2547.0
465 883 2493.0 2506.0
466 883 2495.0 2468.0
467 883 2494.0 2429.0
468 267 2494.0 2391.0
469 129 2379.0 2749.0
470 129 2377.0 2786.0
471 582 2377.0 2825.0
472 582 2375.0 2865.0
473 582 2378.0 2903.0
474 664 2376.0 2943.0
475 664 2377.0 2981.0
476 983 2446.0 2769.0
477 983 2436.0 2729.0
478 750 2529.0 2979.0
479 750 2515.0 3013.0
480 750 2494.0 2982.0
481 65 2491.0 2942.0
482 958 2491.0 2902.0
483 958 2492.0 2865.0
484 958 2492.0 2825.0
485 876 2493.0 2786.0
486 876 2493.0 2748.0
487 330 2531.0 2827.0
488 330 2531.0 2787.0
489 876 2530.0 2710.0
490 857 2376.0 3057.0
491 857 2376.0 3095.0
492 449 2376.0 3136.0
493 449 2378.0 3175.0
494 449 2377.0 3212.0
495 700 2377.0 3251.0
496 700 2375.0 3288.0
497 505 2377.0 3328.0
498 505 2378.0 3368.0
499 505 2376.0 3408.0
