location subarea coor_x coord_y
1 407 2830.0 40.0
2 852 2830.0 77.0
3 852 2830.0 114.0
4 81 2831.0 155.0
5 81 2830.0 194.0
6 651 2831.0 231.0
7 651 2831.0 269.0
8 651 2831.0 309.0
9 47 2830.0 347.0
10 47 2830.0 384.0
11 407 2792.0 35.0
12 852 2792.0 75.0
13 852 2790.0 115.0
14 81 2792.0 153.0
15 81 2791.0 191.0
16 651 2791.0 231.0
17 651 2790.0 271.0
18 47 2791.0 306.0
19 47 2791.0 345.0
20 47 2792.0 384.0
21 755 2800.0 460.0
22 755 2801.0 499.0
23 226 2801.0 538.0
24 226 2800.0 578.0
25 361 2802.0 620.0
26 361 2800.0 654.0
27 716 2800.0 694.0
28 716 2802.0 732.0
29 86 2800.0 772.0
30 86 2800.0 810.0
31 755 2762.0 459.0
32 755 2761.0 497.0
33 226 2761.0 540.0
34 226 2761.0 578.0
35 226 2762.0 591.0
36 361 2763.0 656.0
37 716 2762.0 694.0
38 716 2761.0 731.0
39 86 2762.0 770.0
40 86 2761.0 808.0
41 288 2801.0 946.0
42 725 2803.0 1034.0
43 288 2723.0 943.0
44 395 2724.0 1029.0
45 395 2702.0 1003.0
46 725 2800.0 1098.0
47 42 2799.0 1137.0
48 760 2831.0 1158.0
49 760 2801.0 1178.0
50 760 2800.0 1216.0
51 760 2829.0 1237.0
52 760 2801.0 1254.0
53 279 2800.0 1292.0
54 279 2800.0 1331.0
55 170 2801.0 1370.0
56 170 2799.0 1409.0
57 170 2804.0 1450.0
58 42 2759.0 1098.0
59 42 2762.0 1138.0
60 42 2762.0 1178.0
61 760 2761.0 1213.0
62 279 2763.0 1255.0
63 279 2761.0 1293.0
64 279 2763.0 1330.0
65 170 2761.0 1369.0
66 170 2759.0 1411.0
67 170 2761.0 1446.0
68 361 2762.0 617.0
69 714 2801.0 1507.0
70 714 2800.0 1548.0
71 34 2801.0 1581.0
72 34 2801.0 1619.0
73 206 2799.0 1656.0
74 206 2800.0 1698.0
75 206 2800.0 1738.0
76 292 2800.0 1781.0
77 292 2799.0 1820.0
78 292 2800.0 1856.0
79 714 2760.0 1506.0
80 714 2760.0 1543.0
81 34 2763.0 1586.0
82 34 2761.0 1621.0
83 206 2761.0 1659.0
84 206 2761.0 1698.0
85 206 2762.0 1737.0
86 292 2761.0 1775.0
87 292 2762.0 1821.0
88 292 2762.0 1853.0
89 172 2800.0 2067.0
90 172 2798.0 2102.0
91 596 2799.0 2143.0
92 596 2801.0 2183.0
93 247 2800.0 2221.0
94 247 2801.0 2262.0
95 583 2800.0 2299.0
96 583 2800.0 2337.0
97 431 2801.0 2376.0
98 431 2800.0 2414.0
99 172 2760.0 2066.0
100 172 2760.0 2105.0
101 596 2761.0 2144.0
102 596 2761.0 2184.0
103 247 2763.0 2222.0
104 247 2760.0 2259.0
105 583 2761.0 2297.0
106 583 2760.0 2338.0
107 583 2761.0 2372.0
108 431 2800.0 2411.0
109 105 2800.0 2491.0
110 105 2772.0 2512.0
111 105 2732.0 2491.0
112 596 2788.0 2167.0
113 672 2762.0 2676.0
114 672 2732.0 2618.0
115 565 2761.0 2903.0
116 565 2761.0 2983.0
117 316 2799.0 3041.0
118 316 2800.0 3083.0
119 316 2799.0 3117.0
120 316 2799.0 3085.0
121 731 2799.0 3195.0
122 731 2798.0 3234.0
123 731 2799.0 3274.0
124 124 2798.0 3312.0
125 124 2798.0 3350.0
126 549 2797.0 3389.0
127 549 2799.0 3427.0
128 549 2800.0 3464.0
129 381 2864.0 3474.0
130 381 2865.0 3515.0
131 381 2798.0 3563.0
132 51 2798.0 3796.0
133 51 2797.0 3794.0
134 854 2698.0 39.0
135 418 2697.0 116.0
136 272 2716.0 191.0
137 96 2696.0 540.0
138 170 2704.0 1437.0
139 448 2704.0 1583.0
140 897 2703.0 1680.0
141 11 2694.0 2221.0
142 306 2704.0 2317.0
143 306 2714.0 2345.0
144 306 2733.0 2374.0
145 853 2720.0 3100.0
146 853 2721.0 3147.0
147 70 2752.0 3198.0
148 70 2712.0 3194.0
149 70 2683.0 3196.0
150 70 2642.0 3195.0
151 124 2763.0 3292.0
152 124 2761.0 3332.0
153 124 2761.0 3369.0
154 549 2760.0 3409.0
155 549 2732.0 3467.0
156 276 2701.0 3621.0
157 809 2699.0 3852.0
158 235 2781.0 3940.0
159 235 2701.0 3940.0
160 235 2623.0 3945.0
161 182 2621.0 -5.0
162 854 2744.0 18.0
163 182 2649.0 25.0
164 182 2609.0 48.0
165 418 2659.0 94.0
166 418 2658.0 134.0
167 272 2659.0 171.0
168 272 2658.0 208.0
169 272 2657.0 248.0
170 272 2660.0 285.0
171 486 2659.0 325.0
172 486 2659.0 368.0
173 746 2545.0 92.0
174 746 2543.0 131.0
175 856 2543.0 170.0
176 856 2541.0 212.0
177 796 2538.0 248.0
178 796 2544.0 288.0
179 796 2541.0 246.0
180 207 2541.0 362.0
181 796 2571.0 270.0
182 207 2571.0 325.0
183 389 2485.0 36.0
184 389 2524.0 54.0
185 872 2494.0 249.0
186 412 2590.0 393.0
187 486 2641.0 411.0
188 486 2659.0 441.0
189 96 2660.0 500.0
190 96 2660.0 538.0
191 96 2658.0 577.0
192 757 2659.0 618.0
193 757 2660.0 656.0
194 479 2661.0 701.0
195 479 2658.0 733.0
196 479 2659.0 772.0
197 412 2582.0 439.0
198 96 2592.0 521.0
