location capacity coord_x coord_y
1 216.0 2830.0 40.0
2 216.0 2830.0 77.0
3 216.0 2830.0 114.0
4 216.0 2831.0 155.0
5 216.0 2830.0 194.0
6 216.0 2831.0 231.0
7 216.0 2831.0 269.0
8 216.0 2831.0 309.0
9 216.0 2830.0 347.0
10 216.0 2830.0 384.0
11 216.0 2792.0 35.0
12 216.0 2792.0 75.0
13 216.0 2790.0 115.0
14 216.0 2792.0 153.0
15 216.0 2791.0 191.0
16 216.0 2791.0 231.0
17 216.0 2790.0 271.0
18 216.0 2791.0 306.0
19 216.0 2791.0 345.0
20 216.0 2792.0 384.0
21 216.0 2800.0 460.0
22 216.0 2801.0 499.0
23 216.0 2801.0 538.0
24 216.0 2800.0 578.0
25 216.0 2802.0 620.0
26 216.0 2800.0 654.0
27 216.0 2800.0 694.0
28 216.0 2802.0 732.0
29 216.0 2800.0 772.0
30 216.0 2800.0 810.0
31 216.0 2762.0 459.0
32 216.0 2761.0 497.0
33 216.0 2761.0 540.0
34 216.0 2761.0 578.0
35 216.0 2762.0 591.0
36 216.0 2763.0 656.0
37 216.0 2762.0 694.0
38 216.0 2761.0 731.0
39 216.0 2762.0 770.0
40 216.0 2761.0 808.0
41 216.0 2801.0 946.0
42 216.0 2803.0 1034.0
43 216.0 2723.0 943.0
44 216.0 2724.0 1029.0
45 216.0 2702.0 1003.0
46 216.0 2800.0 1098.0
47 216.0 2799.0 1137.0
48 216.0 2831.0 1158.0
49 216.0 2801.0 1178.0
50 216.0 2800.0 1216.0
51 216.0 2829.0 1237.0
52 216.0 2801.0 1254.0
53 216.0 2800.0 1292.0
54 216.0 2800.0 1331.0
55 216.0 2801.0 1370.0
56 216.0 2799.0 1409.0
57 216.0 2804.0 1450.0
58 216.0 2759.0 1098.0
59 216.0 2762.0 1138.0
60 216.0 2762.0 1178.0
61 216.0 2761.0 1213.0
62 216.0 2763.0 1255.0
63 216.0 2761.0 1293.0
64 216.0 2763.0 1330.0
65 216.0 2761.0 1369.0
66 216.0 2759.0 1411.0
67 216.0 2761.0 1446.0
68 216.0 2762.0 617.0
69 216.0 2801.0 1507.0
70 216.0 2800.0 1548.0
71 216.0 2801.0 1581.0
72 216.0 2801.0 1619.0
73 216.0 2799.0 1656.0
74 216.0 2800.0 1698.0
75 216.0 2800.0 1738.0
76 216.0 2800.0 1781.0
77 216.0 2799.0 1820.0
78 216.0 2800.0 1856.0
79 216.0 2760.0 1506.0
80 216.0 2760.0 1543.0
81 216.0 2763.0 1586.0
82 216.0 2761.0 1621.0
83 216.0 2761.0 1659.0
84 216.0 2761.0 1698.0
85 216.0 2762.0 1737.0
86 216.0 2761.0 1775.0
87 216.0 2762.0 1821.0
88 216.0 2762.0 1853.0
89 216.0 2800.0 2067.0
90 216.0 2798.0 2102.0
91 216.0 2799.0 2143.0
92 216.0 2801.0 2183.0
93 216.0 2800.0 2221.0
94 216.0 2801.0 2262.0
95 216.0 2800.0 2299.0
96 216.0 2800.0 2337.0
97 216.0 2801.0 2376.0
98 216.0 2800.0 2414.0
99 216.0 2760.0 2066.0
100 216.0 2760.0 2105.0
101 216.0 2761.0 2144.0
102 216.0 2761.0 2184.0
103 216.0 2763.0 2222.0
104 216.0 2760.0 2259.0
105 216.0 2761.0 2297.0
106 216.0 2760.0 2338.0
107 216.0 2761.0 2372.0
108 216.0 2800.0 2411.0
109 216.0 2800.0 2491.0
110 216.0 2772.0 2512.0
111 216.0 2732.0 2491.0
112 216.0 2788.0 2167.0
113 216.0 2762.0 2676.0
114 216.0 2732.0 2618.0
115 216.0 2761.0 2903.0
116 216.0 2761.0 2983.0
117 216.0 2799.0 3041.0
118 216.0 2800.0 3083.0
119 216.0 2799.0 3117.0
120 216.0 2799.0 3085.0
121 216.0 2799.0 3195.0
122 216.0 2798.0 3234.0
123 216.0 2799.0 3274.0
124 216.0 2798.0 3312.0
125 216.0 2798.0 3350.0
