customer weight coord_x coord_y
1 81.0 2830.0 40.0
2 49.0 2830.0 77.0
3 58.0 2830.0 114.0
4 24.0 2831.0 155.0
5 97.0 2830.0 194.0
6 6.0 2831.0 231.0
7 75.0 2831.0 269.0
8 70.0 2831.0 309.0
9 63.0 2830.0 347.0
10 100.0 2830.0 384.0
11 20.0 2792.0 35.0
12 84.0 2792.0 75.0
13 68.0 2790.0 115.0
14 82.0 2792.0 153.0
15 46.0 2791.0 191.0
16 17.0 2791.0 231.0
17 51.0 2790.0 271.0
18 35.0 2791.0 306.0
19 11.0 2791.0 345.0
20 14.0 2792.0 384.0
21 9.0 2800.0 460.0
22 59.0 2801.0 499.0
23 9.0 2801.0 538.0
24 70.0 2800.0 578.0
25 40.0 2802.0 620.0
26 21.0 2800.0 654.0
27 26.0 2800.0 694.0
28 65.0 2802.0 732.0
29 7.0 2800.0 772.0
30 42.0 2800.0 810.0
31 4.0 2762.0 459.0
32 76.0 2761.0 497.0
33 98.0 2761.0 540.0
34 38.0 2761.0 578.0
35 18.0 2762.0 591.0
36 16.0 2763.0 656.0
37 47.0 2762.0 694.0
38 15.0 2761.0 731.0
39 41.0 2762.0 770.0
40 22.0 2761.0 808.0
41 8.0 2801.0 946.0
42 98.0 2803.0 1034.0
43 68.0 2723.0 943.0
44 81.0 2724.0 1029.0
45 39.0 2702.0 1003.0
46 73.0 2800.0 1098.0
47 22.0 2799.0 1137.0
48 62.0 2831.0 1158.0
49 1.0 2801.0 1178.0
50 49.0 2800.0 1216.0
51 7.0 2829.0 1237.0
52 37.0 2801.0 1254.0
53 14.0 2800.0 1292.0
54 16.0 2800.0 1331.0
55 41.0 2801.0 1370.0
56 25.0 2799.0 1409.0
57 6.0 2804.0 1450.0
58 34.0 2759.0 1098.0
59 61.0 2762.0 1138.0
60 4.0 2762.0 1178.0
61 1.0 2761.0 1213.0
62 88.0 2763.0 1255.0
63 1.0 2761.0 1293.0
64 19.0 2763.0 1330.0
65 52.0 2761.0 1369.0
66 11.0 2759.0 1411.0
67 81.0 2761.0 1446.0
68 84.0 2762.0 617.0
