location capacity coord_x coord_y
1 120.0 1.0 46.0
2 120.0 16.0 15.0
3 120.0 39.0 67.0
4 120.0 82.0 75.0
5 120.0 95.0 38.0
6 120.0 62.0 52.0
7 120.0 77.0 92.0
8 120.0 14.0 100.0
9 120.0 7.0 16.0
10 120.0 23.0 23.0
11 120.0 40.0 43.0
12 120.0 1.0 73.0
13 120.0 88.0 44.0
14 120.0 86.0 2.0
15 120.0 51.0 69.0
16 120.0 30.0 68.0
17 120.0 28.0 87.0
18 120.0 34.0 63.0
19 120.0 72.0 27.0
20 120.0 84.0 18.0
21 120.0 16.0 9.0
22 120.0 99.0 1.0
23 120.0 72.0 20.0
24 120.0 79.0 22.0
25 120.0 79.0 79.0
26 120.0 32.0 92.0
27 120.0 72.0 3.0
28 120.0 12.0 14.0
29 120.0 78.0 49.0
30 120.0 90.0 5.0
31 120.0 60.0 4.0
32 120.0 43.0 64.0
33 120.0 85.0 50.0
34 120.0 44.0 50.0
35 120.0 67.0 27.0
36 120.0 76.0 25.0
37 120.0 19.0 63.0
38 120.0 2.0 75.0
39 120.0 16.0 50.0
40 120.0 75.0 26.0
41 120.0 53.0 91.0
42 120.0 57.0 4.0
43 120.0 44.0 24.0
44 120.0 92.0 10.0
45 120.0 98.0 28.0
46 120.0 47.0 20.0
47 120.0 83.0 52.0
48 120.0 14.0 12.0
49 120.0 40.0 14.0
50 120.0 39.0 93.0
