customer weight coord_x coord_y
1 12.0 6.0 5.0
2 7.0 36.0 29.0
3 1.0 61.0 45.0
4 11.0 97.0 80.0
5 1.0 51.0 74.0
6 3.0 11.0 81.0
7 4.0 18.0 92.0
8 18.0 28.0 89.0
9 12.0 25.0 3.0
10 17.0 98.0 60.0
11 12.0 3.0 33.0
12 13.0 84.0 21.0
13 10.0 88.0 7.0
14 8.0 37.0 31.0
15 13.0 78.0 39.0
16 17.0 59.0 91.0
17 14.0 87.0 5.0
18 19.0 5.0 41.0
19 2.0 80.0 95.0
20 1.0 7.0 53.0
21 5.0 11.0 77.0
22 8.0 25.0 7.0
23 12.0 8.0 6.0
24 19.0 52.0 12.0
25 15.0 63.0 71.0
26 15.0 33.0 2.0
27 18.0 31.0 54.0
28 3.0 69.0 29.0
29 1.0 50.0 52.0
30 12.0 21.0 30.0
31 9.0 14.0 86.0
32 6.0 33.0 25.0
33 2.0 94.0 91.0
34 18.0 42.0 1.0
35 12.0 59.0 60.0
36 19.0 36.0 69.0
37 14.0 61.0 3.0
38 15.0 88.0 96.0
39 9.0 73.0 22.0
40 12.0 72.0 69.0
41 2.0 7.0 26.0
42 2.0 38.0 24.0
43 6.0 45.0 36.0
44 7.0 99.0 52.0
45 12.0 48.0 44.0
46 18.0 70.0 76.0
47 17.0 51.0 50.0
48 18.0 53.0 40.0
49 19.0 39.0 55.0
50 19.0 47.0 73.0
51 5.0 70.0 15.0
52 13.0 50.0 15.0
53 7.0 83.0 79.0
54 18.0 67.0 4.0
55 17.0 23.0 41.0
56 1.0 41.0 85.0
57 19.0 50.0 16.0
58 9.0 83.0 64.0
59 14.0 30.0 95.0
60 12.0 47.0 39.0
61 1.0 20.0 41.0
62 4.0 97.0 76.0
63 7.0 88.0 49.0
64 2.0 54.0 97.0
65 17.0 44.0 51.0
66 19.0 14.0 19.0
67 20.0 60.0 70.0
68 13.0 83.0 52.0
69 1.0 18.0 42.0
70 6.0 71.0 39.0
71 8.0 94.0 49.0
72 12.0 28.0 8.0
73 17.0 88.0 49.0
74 5.0 33.0 60.0
75 15.0 50.0 83.0
76 18.0 57.0 14.0
77 11.0 58.0 11.0
78 7.0 57.0 87.0
79 1.0 52.0 88.0
80 2.0 89.0 83.0
81 1.0 31.0 92.0
82 10.0 26.0 2.0
83 3.0 61.0 68.0
84 8.0 37.0 15.0
85 17.0 60.0 41.0
86 11.0 51.0 55.0
87 5.0 56.0 20.0
88 4.0 19.0 11.0
89 9.0 21.0 95.0
90 6.0 42.0 48.0
91 11.0 48.0 89.0
92 14.0 37.0 71.0
93 6.0 6.0 31.0
94 13.0 47.0 12.0
95 4.0 2.0 58.0
96 18.0 27.0 4.0
97 16.0 28.0 54.0
98 7.0 61.0 81.0
99 10.0 79.0 91.0
100 4.0 78.0 13.0
