customer weight coord_x coord_y
1 1.0 17.0 14.0
2 15.0 86.0 33.0
3 7.0 46.0 54.0
4 15.0 11.0 62.0
5 2.0 58.0 45.0
6 8.0 94.0 14.0
7 1.0 100.0 24.0
8 16.0 55.0 29.0
9 11.0 18.0 65.0
10 14.0 38.0 55.0
11 4.0 29.0 9.0
12 20.0 64.0 44.0
13 20.0 26.0 14.0
14 9.0 28.0 92.0
15 8.0 51.0 17.0
16 2.0 55.0 32.0
17 6.0 32.0 55.0
18 3.0 99.0 13.0
19 13.0 72.0 6.0
20 17.0 60.0 97.0
21 8.0 37.0 29.0
22 13.0 58.0 55.0
23 6.0 79.0 15.0
24 20.0 89.0 70.0
25 2.0 95.0 2.0
26 6.0 38.0 44.0
27 10.0 1.0 81.0
28 4.0 35.0 97.0
29 9.0 79.0 14.0
30 15.0 82.0 83.0
31 3.0 28.0 55.0
32 12.0 81.0 73.0
33 16.0 16.0 12.0
34 17.0 37.0 80.0
35 12.0 18.0 15.0
36 5.0 31.0 17.0
37 15.0 96.0 81.0
38 4.0 71.0 23.0
39 10.0 50.0 66.0
40 9.0 68.0 92.0
41 15.0 42.0 72.0
42 20.0 10.0 95.0
43 10.0 68.0 36.0
44 11.0 13.0 70.0
45 15.0 54.0 18.0
46 18.0 86.0 36.0
47 11.0 75.0 70.0
48 17.0 22.0 39.0
49 4.0 25.0 48.0
50 7.0 19.0 47.0
51 3.0 9.0 9.0
52 1.0 88.0 53.0
53 2.0 13.0 91.0
54 18.0 98.0 40.0
55 19.0 79.0 73.0
56 10.0 68.0 30.0
57 14.0 96.0 76.0
58 14.0 99.0 25.0
59 3.0 77.0 29.0
60 4.0 25.0 89.0
61 11.0 89.0 28.0
62 17.0 7.0 53.0
63 5.0 54.0 59.0
64 3.0 97.0 33.0
65 2.0 30.0 54.0
66 2.0 69.0 89.0
67 8.0 62.0 17.0
68 1.0 73.0 74.0
69 13.0 33.0 23.0
70 15.0 59.0 38.0
71 8.0 74.0 84.0
72 18.0 95.0 5.0
73 11.0 15.0 40.0
74 6.0 58.0 15.0
75 1.0 67.0 12.0
76 20.0 78.0 15.0
77 1.0 88.0 19.0
78 4.0 66.0 48.0
79 8.0 68.0 67.0
80 12.0 51.0 43.0
81 11.0 21.0 42.0
82 14.0 18.0 40.0
83 9.0 85.0 65.0
84 13.0 7.0 82.0
85 13.0 69.0 13.0
86 19.0 27.0 64.0
87 3.0 86.0 91.0
88 6.0 85.0 23.0
89 9.0 71.0 13.0
90 15.0 45.0 4.0
91 9.0 65.0 34.0
92 16.0 60.0 45.0
93 19.0 22.0 40.0
94 4.0 41.0 45.0
95 15.0 67.0 89.0
96 7.0 60.0 45.0
97 16.0 6.0 47.0
98 14.0 98.0 97.0
99 15.0 80.0 76.0
100 20.0 93.0 19.0
