customer weight coord_x coord_y
1 5.0 2.0 62.0
2 8.0 80.0 25.0
3 2.0 36.0 88.0
4 8.0 57.0 23.0
5 18.0 33.0 17.0
6 20.0 76.0 43.0
7 17.0 77.0 85.0
8 9.0 94.0 6.0
9 1.0 89.0 11.0
10 19.0 59.0 72.0
11 10.0 39.0 82.0
12 20.0 87.0 24.0
13 4.0 44.0 76.0
14 5.0 2.0 83.0
15 5.0 19.0 43.0
16 14.0 5.0 27.0
17 19.0 58.0 72.0
18 19.0 14.0 50.0
19 4.0 43.0 18.0
20 16.0 87.0 7.0
21 14.0 11.0 56.0
22 13.0 31.0 16.0
23 18.0 51.0 94.0
24 14.0 55.0 13.0
25 13.0 84.0 57.0
26 13.0 12.0 2.0
27 14.0 53.0 33.0
28 7.0 53.0 10.0
29 15.0 33.0 32.0
30 3.0 69.0 67.0
31 6.0 43.0 5.0
32 10.0 10.0 75.0
33 20.0 8.0 26.0
34 13.0 3.0 1.0
35 7.0 96.0 22.0
36 3.0 6.0 48.0
37 18.0 59.0 22.0
38 13.0 66.0 69.0
39 14.0 22.0 50.0
40 7.0 75.0 21.0
41 8.0 4.0 81.0
42 16.0 41.0 97.0
43 18.0 92.0 34.0
44 9.0 12.0 64.0
45 8.0 60.0 84.0
46 12.0 35.0 100.0
47 19.0 38.0 2.0
48 13.0 9.0 9.0
49 19.0 54.0 59.0
50 12.0 1.0 58.0
51 5.0 15.0 66.0
52 2.0 3.0 66.0
53 7.0 94.0 10.0
54 4.0 68.0 30.0
55 12.0 35.0 27.0
56 13.0 46.0 86.0
57 5.0 11.0 29.0
58 19.0 100.0 17.0
59 7.0 70.0 55.0
60 1.0 94.0 73.0
61 12.0 75.0 16.0
62 17.0 62.0 65.0
63 4.0 21.0 80.0
64 3.0 11.0 31.0
65 19.0 70.0 81.0
66 10.0 15.0 13.0
67 6.0 58.0 69.0
68 10.0 100.0 62.0
69 11.0 47.0 42.0
70 19.0 28.0 87.0
71 12.0 31.0 96.0
72 2.0 41.0 2.0
73 18.0 37.0 22.0
74 6.0 1.0 34.0
75 12.0 44.0 9.0
76 17.0 58.0 7.0
77 20.0 44.0 37.0
78 16.0 18.0 3.0
79 16.0 3.0 87.0
80 7.0 1.0 77.0
81 16.0 95.0 72.0
82 15.0 10.0 66.0
83 16.0 28.0 94.0
84 19.0 45.0 26.0
85 13.0 68.0 62.0
86 15.0 41.0 86.0
87 11.0 41.0 30.0
88 18.0 8.0 99.0
89 4.0 78.0 55.0
90 12.0 10.0 30.0
91 16.0 13.0 62.0
92 19.0 95.0 24.0
93 1.0 50.0 77.0
94 3.0 78.0 20.0
95 10.0 87.0 67.0
96 13.0 45.0 19.0
97 6.0 36.0 90.0
98 7.0 4.0 31.0
99 1.0 70.0 56.0
100 5.0 18.0 34.0
