location capacity coord_x coord_y
1 120.0 17.0 14.0
2 120.0 86.0 33.0
3 120.0 46.0 54.0
4 120.0 11.0 62.0
5 120.0 58.0 45.0
6 120.0 94.0 14.0
7 120.0 100.0 24.0
8 120.0 55.0 29.0
9 120.0 18.0 65.0
10 120.0 38.0 55.0
11 120.0 29.0 9.0
12 120.0 64.0 44.0
13 120.0 26.0 14.0
14 120.0 28.0 92.0
15 120.0 51.0 17.0
16 120.0 55.0 32.0
17 120.0 32.0 55.0
18 120.0 99.0 13.0
19 120.0 72.0 6.0
20 120.0 60.0 97.0
21 120.0 37.0 29.0
22 120.0 58.0 55.0
23 120.0 79.0 15.0
24 120.0 89.0 70.0
25 120.0 95.0 2.0
26 120.0 38.0 44.0
27 120.0 1.0 81.0
28 120.0 35.0 97.0
29 120.0 79.0 14.0
30 120.0 82.0 83.0
31 120.0 28.0 55.0
32 120.0 81.0 73.0
33 120.0 16.0 12.0
34 120.0 37.0 80.0
35 120.0 18.0 15.0
36 120.0 31.0 17.0
37 120.0 96.0 81.0
38 120.0 71.0 23.0
39 120.0 50.0 66.0
40 120.0 68.0 92.0
41 120.0 42.0 72.0
42 120.0 10.0 95.0
43 120.0 68.0 36.0
44 120.0 13.0 70.0
45 120.0 54.0 18.0
46 120.0 86.0 36.0
47 120.0 75.0 70.0
48 120.0 22.0 39.0
49 120.0 25.0 48.0
50 120.0 19.0 47.0
51 120.0 9.0 9.0
52 120.0 88.0 53.0
53 120.0 13.0 91.0
54 120.0 98.0 40.0
55 120.0 79.0 73.0
56 120.0 68.0 30.0
57 120.0 96.0 76.0
58 120.0 99.0 25.0
59 120.0 77.0 29.0
60 120.0 25.0 89.0
61 120.0 89.0 28.0
62 120.0 7.0 53.0
63 120.0 54.0 59.0
64 120.0 97.0 33.0
65 120.0 30.0 54.0
66 120.0 69.0 89.0
67 120.0 62.0 17.0
68 120.0 73.0 74.0
69 120.0 33.0 23.0
70 120.0 59.0 38.0
71 120.0 74.0 84.0
72 120.0 95.0 5.0
73 120.0 15.0 40.0
74 120.0 58.0 15.0
75 120.0 67.0 12.0
76 120.0 78.0 15.0
77 120.0 88.0 19.0
78 120.0 66.0 48.0
79 120.0 68.0 67.0
80 120.0 51.0 43.0
81 120.0 21.0 42.0
82 120.0 18.0 40.0
83 120.0 85.0 65.0
84 120.0 7.0 82.0
85 120.0 69.0 13.0
86 120.0 27.0 64.0
87 120.0 86.0 91.0
88 120.0 85.0 23.0
89 120.0 71.0 13.0
90 120.0 45.0 4.0
91 120.0 65.0 34.0
92 120.0 60.0 45.0
93 120.0 22.0 40.0
94 120.0 41.0 45.0
95 120.0 67.0 89.0
96 120.0 60.0 45.0
97 120.0 6.0 47.0
98 120.0 98.0 97.0
99 120.0 80.0 76.0
100 120.0 93.0 19.0
