customer weight coord_x coord_y
1 4.0 13.0 11.0
2 6.0 36.0 98.0
3 18.0 18.0 51.0
4 13.0 39.0 1.0
5 9.0 89.0 88.0
6 7.0 33.0 36.0
7 2.0 6.0 80.0
8 3.0 46.0 82.0
9 12.0 21.0 78.0
10 15.0 92.0 56.0
11 14.0 21.0 17.0
12 17.0 4.0 70.0
13 10.0 80.0 79.0
14 15.0 31.0 5.0
15 16.0 93.0 24.0
16 7.0 56.0 52.0
17 15.0 50.0 72.0
18 1.0 1.0 23.0
19 9.0 8.0 69.0
20 18.0 42.0 16.0
21 14.0 62.0 78.0
22 18.0 47.0 6.0
23 15.0 22.0 79.0
24 13.0 10.0 84.0
25 13.0 51.0 59.0
26 16.0 37.0 63.0
27 6.0 11.0 38.0
28 17.0 13.0 41.0
29 19.0 36.0 60.0
30 8.0 62.0 65.0
31 5.0 24.0 32.0
32 17.0 65.0 57.0
33 18.0 9.0 5.0
34 18.0 5.0 87.0
35 5.0 65.0 30.0
36 10.0 66.0 1.0
37 15.0 51.0 21.0
38 14.0 77.0 47.0
39 3.0 91.0 18.0
40 10.0 3.0 51.0
41 4.0 63.0 23.0
42 8.0 19.0 38.0
43 2.0 27.0 69.0
44 9.0 8.0 98.0
45 14.0 19.0 27.0
46 18.0 81.0 49.0
47 20.0 1.0 63.0
48 17.0 99.0 39.0
49 9.0 30.0 17.0
50 4.0 62.0 89.0
51 17.0 96.0 45.0
52 5.0 75.0 74.0
53 17.0 36.0 54.0
54 4.0 21.0 95.0
55 5.0 27.0 29.0
56 7.0 92.0 82.0
57 2.0 14.0 23.0
58 13.0 60.0 38.0
59 20.0 28.0 51.0
60 20.0 99.0 6.0
61 1.0 100.0 33.0
62 13.0 70.0 27.0
63 19.0 65.0 56.0
64 9.0 49.0 21.0
65 20.0 35.0 53.0
66 1.0 51.0 99.0
67 6.0 61.0 35.0
68 12.0 76.0 100.0
69 3.0 28.0 96.0
70 12.0 96.0 5.0
71 8.0 47.0 5.0
72 3.0 39.0 73.0
73 20.0 39.0 43.0
74 6.0 50.0 97.0
75 5.0 28.0 35.0
76 6.0 38.0 82.0
77 18.0 78.0 17.0
78 5.0 30.0 94.0
79 19.0 63.0 8.0
80 9.0 97.0 23.0
81 1.0 25.0 92.0
82 6.0 20.0 61.0
83 13.0 77.0 32.0
84 11.0 17.0 93.0
85 14.0 66.0 56.0
86 3.0 35.0 61.0
87 4.0 76.0 1.0
88 19.0 96.0 19.0
89 9.0 55.0 7.0
90 5.0 44.0 19.0
91 3.0 93.0 85.0
92 15.0 19.0 87.0
93 14.0 84.0 4.0
94 7.0 76.0 68.0
95 5.0 45.0 79.0
96 4.0 15.0 65.0
97 3.0 80.0 49.0
98 5.0 86.0 92.0
99 20.0 13.0 81.0
100 14.0 88.0 17.0
