location capacity coord_x coord_y
1 120.0 26.0 33.0
2 120.0 25.0 62.0
3 120.0 90.0 11.0
4 120.0 39.0 72.0
5 120.0 70.0 18.0
6 120.0 92.0 71.0
7 120.0 82.0 24.0
8 120.0 83.0 5.0
9 120.0 56.0 40.0
10 120.0 89.0 28.0
11 120.0 56.0 88.0
12 120.0 29.0 41.0
13 120.0 26.0 41.0
14 120.0 30.0 50.0
15 120.0 4.0 58.0
16 120.0 13.0 78.0
17 120.0 50.0 92.0
18 120.0 42.0 69.0
19 120.0 87.0 41.0
20 120.0 5.0 68.0
21 120.0 27.0 64.0
22 120.0 11.0 67.0
23 120.0 52.0 88.0
24 120.0 36.0 49.0
25 120.0 64.0 87.0
26 120.0 42.0 63.0
27 120.0 19.0 83.0
28 120.0 49.0 26.0
29 120.0 22.0 20.0
30 120.0 45.0 32.0
31 120.0 36.0 20.0
32 120.0 61.0 95.0
33 120.0 33.0 93.0
34 120.0 34.0 82.0
35 120.0 3.0 82.0
36 120.0 51.0 5.0
37 120.0 80.0 61.0
38 120.0 43.0 64.0
39 120.0 64.0 10.0
40 120.0 63.0 78.0
41 120.0 49.0 43.0
42 120.0 72.0 34.0
43 120.0 71.0 60.0
44 120.0 27.0 54.0
45 120.0 55.0 52.0
46 120.0 33.0 46.0
47 120.0 12.0 66.0
48 120.0 2.0 95.0
49 120.0 24.0 29.0
50 120.0 36.0 7.0
