customer location distance
1 2 65.92419889539804
2 1 65.92419889539804
1 3 78.31347265956222
3 1 78.31347265956222
1 4 68.09552114493287
4 1 68.09552114493287
1 5 3.605551275463989
5 1 3.605551275463989
1 6 38.2099463490856
6 1 38.2099463490856
1 7 39.96248240537617
7 1 39.96248240537617
1 8 66.03786792439622
8 1 66.03786792439622
1 9 49.64876634922564
9 1 49.64876634922564
1 10 71.8679344353238
10 1 71.8679344353238
1 11 91.0
11 1 91.0
1 12 64.13267497929586
12 1 64.13267497929586
1 13 72.61542535852834
13 1 72.61542535852834
1 14 98.2344135219425
14 1 98.2344135219425
1 15 26.019223662515376
15 1 26.019223662515376
1 16 53.25410782277739
16 1 53.25410782277739
1 17 68.11754546370561
17 1 68.11754546370561
1 18 99.9599919967984
18 1 99.9599919967984
1 19 48.507731342539614
19 1 48.507731342539614
1 20 88.20430828479978
20 1 88.20430828479978
1 21 80.62257748298549
21 1 80.62257748298549
1 22 27.459060435491963
22 1 27.459060435491963
1 23 87.05170877128145
23 1 87.05170877128145
1 24 39.81205847478876
24 1 39.81205847478876
1 25 81.30190649671138
25 1 81.30190649671138
1 26 76.92203845452875
26 1 76.92203845452875
1 27 33.12099032335839
27 1 33.12099032335839
1 28 41.78516483155236
28 1 41.78516483155236
1 29 86.03487664894976
29 1 86.03487664894976
1 30 50.32891812864648
30 1 50.32891812864648
1 31 48.16637831516918
31 1 48.16637831516918
1 32 66.48308055437865
32 1 66.48308055437865
1 33 45.60701700396552
33 1 45.60701700396552
1 34 89.98888820293314
34 1 89.98888820293314
1 35 22.20360331117452
35 1 22.20360331117452
1 36 83.15046602394962
36 1 83.15046602394962
1 37 90.87353850269065
37 1 90.87353850269065
1 38 84.72307831990054
38 1 84.72307831990054
1 39 65.5133574166368
39 1 65.5133574166368
1 40 15.524174696260024
40 1 15.524174696260024
1 41 53.36665625650534
41 1 53.36665625650534
1 42 98.00510190801293
42 1 98.00510190801293
1 43 43.829214001622255
43 1 43.829214001622255
1 44 74.27651041883968
44 1 74.27651041883968
1 45 93.39164844888434
45 1 93.39164844888434
1 46 59.135437767890075
46 1 59.135437767890075
1 47 51.62363799656123
47 1 51.62363799656123
1 48 38.28837943815329
48 1 38.28837943815329
1 49 14.142135623730951
49 1 14.142135623730951
1 50 41.14608122288197
50 1 41.14608122288197
2 3 13.601470508735444
