location capacity coord_x coord_y
1 120.0 6.0 29.0
2 120.0 84.0 85.0
3 120.0 44.0 25.0
4 120.0 27.0 68.0
5 120.0 45.0 43.0
6 120.0 55.0 89.0
7 120.0 64.0 73.0
8 120.0 80.0 85.0
9 120.0 53.0 52.0
10 120.0 29.0 46.0
11 120.0 22.0 22.0
12 120.0 99.0 87.0
13 120.0 51.0 22.0
14 120.0 17.0 49.0
15 120.0 76.0 63.0
16 120.0 94.0 38.0
17 120.0 5.0 23.0
18 120.0 29.0 70.0
19 120.0 38.0 84.0
20 120.0 30.0 69.0
21 120.0 7.0 87.0
22 120.0 37.0 45.0
23 120.0 55.0 60.0
24 120.0 73.0 53.0
25 120.0 16.0 75.0
26 120.0 57.0 96.0
27 120.0 69.0 28.0
28 120.0 53.0 33.0
29 120.0 79.0 29.0
30 120.0 46.0 6.0
31 120.0 41.0 71.0
32 120.0 54.0 87.0
33 120.0 7.0 13.0
34 120.0 30.0 28.0
35 120.0 41.0 76.0
36 120.0 15.0 39.0
37 120.0 36.0 59.0
38 120.0 33.0 47.0
39 120.0 10.0 6.0
40 120.0 51.0 11.0
41 120.0 38.0 99.0
42 120.0 38.0 78.0
43 120.0 94.0 48.0
44 120.0 98.0 25.0
45 120.0 19.0 94.0
46 120.0 64.0 13.0
47 120.0 37.0 69.0
48 120.0 70.0 45.0
49 120.0 73.0 56.0
50 120.0 55.0 10.0
