location capacity coord_x coord_y
1 297 0 101
2 297 0 105
3 297 0 113
4 297 0 121
5 297 0 126
6 297 0 127
7 297 0 128
8 297 0 129
9 297 0 130
10 297 0 137
11 297 0 141
12 297 0 145
13 297 0 153
14 297 0 161
15 297 0 169
16 297 0 17
17 297 0 177
18 297 0 181
19 297 0 185
20 297 0 193
21 297 0 201
22 297 0 205
23 297 0 209
24 297 0 211
25 297 0 217
26 297 0 221
27 297 0 225
28 297 0 231
29 297 0 233
30 297 0 241
31 297 0 249
32 297 0 25
33 297 0 257
34 297 0 265
35 297 0 273
36 297 0 281
37 297 0 289
38 297 0 297
39 297 0 301
40 297 0 305
41 297 0 313
42 297 0 32
43 297 0 321
44 297 0 329
45 297 0 33
46 297 0 337
47 297 0 341
48 297 0 345
49 297 0 353
50 297 0 361
51 297 0 369
52 297 0 370
53 297 0 377
54 297 0 385
55 297 0 393
56 297 0 396
57 297 0 397
58 297 0 400
59 297 0 41
60 297 0 49
61 297 0 57
62 297 0 65
63 297 0 73
64 297 0 81
65 297 0 89
66 297 0 9
67 297 0 97
68 297 2 105
69 297 2 106
70 297 2 11
71 297 2 110
72 297 2 111
73 297 2 114
74 297 2 115
75 297 2 116
76 297 2 12
77 297 2 121
78 297 2 128
79 297 2 130
80 297 2 138
81 297 2 145
82 297 2 147
83 297 2 151
84 297 2 157
85 297 2 158
86 297 2 159
87 297 2 16
88 297 2 160
89 297 2 162
90 297 2 17
91 297 2 170
92 297 2 172
93 297 2 175
94 297 2 176
95 297 2 177
96 297 2 178
97 297 2 180
98 297 2 183
99 297 2 189
100 297 2 191
101 297 2 195
102 297 2 20
103 297 2 205
104 297 2 207
105 297 2 21
106 297 2 211
107 297 2 22
108 297 2 229
109 297 2 230
110 297 2 232
111 297 2 234
112 297 2 235
113 297 2 236
114 297 2 238
115 297 2 239
116 297 2 240
117 297 2 241
118 297 2 244
119 297 2 245
120 297 2 248
121 297 2 249
122 297 2 253
123 297 2 27
124 297 2 274
125 297 2 287
126 297 2 29
127 297 2 300
128 297 2 309
129 297 2 319
130 297 2 335
131 297 2 339
132 297 2 346
133 297 2 353
134 297 2 365
135 297 2 367
136 297 2 370
137 297 2 377
138 297 2 379
139 297 2 383
140 297 2 52
141 297 2 53
142 297 2 63
143 297 2 64
144 297 2 66
145 297 2 78
146 297 2 79
147 297 2 80
148 297 2 81
149 297 3 108
150 297 3 14
151 297 3 67
152 297 5 134
153 297 5 151
154 297 5 156
155 297 5 166
156 297 5 183
157 297 5 187
158 297 5 203
159 297 5 234
160 297 5 272
161 297 5 316
162 297 5 362
163 297 5 393
164 297 5 397
165 297 5 8
166 297 9 0
