location capacity coord_x coord_y
1 6116 13799 13821
2 6116 13799 13827
3 6116 13799 13832
4 6116 13799 13836
5 6116 13799 13851
6 6116 13799 13855
7 6116 13799 13857
8 6116 13799 13861
9 6116 13799 13875
10 6116 13799 13947
11 6116 13799 13952
12 6116 13799 13957
13 6116 13799 13975
14 6116 13799 14000
15 6116 13799 14036
16 6116 13799 14042
17 6116 13799 14177
18 6116 13799 14758
19 6116 13799 14816
20 6116 13799 14822
21 6116 13799 14829
22 6116 13799 14859
23 6116 13799 14862
24 6116 13799 14864
25 6116 13799 14865
26 6116 13799 14887
27 6116 13799 14911
28 6116 13799 14949
29 6116 13799 14955
30 6116 13799 14960
31 6116 13799 14973
32 6116 13799 14999
33 6116 13799 15039
34 6116 13799 15045
35 6116 13799 15047
36 6116 13799 15062
37 6116 13799 15079
38 6116 13799 15081
39 6116 13799 15093
40 6116 13799 15113
41 6116 13799 15115
42 6116 13799 15120
43 6116 13799 15125
44 6116 13799 15130
45 6116 13799 15132
46 6116 13799 15135
47 6116 13799 15141
48 6116 13799 15146
49 6116 13799 15147
50 6116 13799 15149
51 6116 13799 15150
52 6116 13799 15152
53 6116 13799 15153
54 6116 13799 15156
55 6116 13799 15161
56 6116 13799 15164
57 6116 13799 15165
58 6116 13799 15166
59 6116 13799 15168
60 6116 13799 15170
61 6116 13800 13827
62 6116 13800 13831
63 6116 13800 13869
64 6116 13800 13875
65 6116 13800 13893
66 6116 13800 13894
67 6116 13800 13898
68 6116 13800 13950
69 6116 13800 13953
70 6116 13800 13989
71 6116 13800 13998
72 6116 13800 14009
73 6116 13800 14013
74 6116 13800 14042
75 6116 13800 14762
76 6116 13800 14787
77 6116 13800 14792
78 6116 13800 14797
79 6116 13800 14815
80 6116 13800 14817
81 6116 13800 14828
82 6116 13800 14831
83 6116 13800 14840
84 6116 13800 14853
85 6116 13800 14858
86 6116 13800 14859
87 6116 13800 14869
88 6116 13800 14907
89 6116 13800 14934
90 6116 13800 14937
91 6116 13800 14948
92 6116 13800 14959
93 6116 13800 15002
94 6116 13800 15045
95 6116 13800 15068
96 6116 13800 15074
97 6116 13800 15078
98 6116 13800 15080
99 6116 13800 15086
100 6116 13800 15101
101 6116 13800 15139
102 6116 13800 15147
103 6116 13800 15151
104 6116 13800 15166
105 6116 13800 15170
106 6116 13801 13854
107 6116 13801 13856
108 6116 13801 13861
109 6116 13801 13884
110 6116 13801 13894
111 6116 13801 13898
112 6116 13801 13941
113 6116 13801 13951
114 6116 13801 13974
115 6116 13801 13977
116 6116 13801 13989
117 6116 13801 14016
118 6116 13801 14037
119 6116 13801 14038
120 6116 13801 14042
121 6116 13801 14790
122 6116 13801 14793
123 6116 13801 14814
124 6116 13801 14816
125 6116 13801 14822
126 6116 13801 14839
127 6116 13801 14854
128 6116 13801 14863
129 6116 13801 14869
130 6116 13801 14882
131 6116 13801 14935
132 6116 13801 14955
133 6116 13801 14983
134 6116 13801 14986
135 6116 13801 14993
136 6116 13801 14997
137 6116 13801 15002
138 6116 13801 15051
139 6116 13801 15079
140 6116 13801 15117
141 6116 13801 15128
142 6116 13801 15140
143 6116 13801 15147
144 6116 13801 15161
145 6116 13801 15170
146 6116 13801 15192
147 6116 13802 13855
148 6116 13802 13861
149 6116 13802 13875
150 6116 13802 13879
151 6116 13802 13880
152 6116 13802 13884
153 6116 13802 13898
154 6116 13802 13928
155 6116 13802 13936
156 6116 13802 13964
157 6116 13802 13965
158 6116 13802 13966
159 6116 13802 13970
160 6116 13802 13975
161 6116 13802 13984
162 6116 13802 13994
163 6116 13802 14038
164 6116 13802 14042
165 6116 13802 14791
166 6116 13802 14815
167 6116 13802 14835
168 6116 13802 14840
169 6116 13802 14842
170 6116 13802 14845
171 6116 13802 14858
172 6116 13802 14877
173 6116 13802 14882
174 6116 13802 14900
175 6116 13802 14901
