location capacity coord_x coord_y
1 120.0 13.0 11.0
2 120.0 36.0 98.0
3 120.0 18.0 51.0
4 120.0 39.0 1.0
5 120.0 89.0 88.0
6 120.0 33.0 36.0
7 120.0 6.0 80.0
8 120.0 46.0 82.0
9 120.0 21.0 78.0
10 120.0 92.0 56.0
11 120.0 21.0 17.0
12 120.0 4.0 70.0
13 120.0 80.0 79.0
14 120.0 31.0 5.0
15 120.0 93.0 24.0
16 120.0 56.0 52.0
17 120.0 50.0 72.0
18 120.0 1.0 23.0
19 120.0 8.0 69.0
20 120.0 42.0 16.0
21 120.0 62.0 78.0
22 120.0 47.0 6.0
23 120.0 22.0 79.0
24 120.0 10.0 84.0
25 120.0 51.0 59.0
26 120.0 37.0 63.0
27 120.0 11.0 38.0
28 120.0 13.0 41.0
29 120.0 36.0 60.0
30 120.0 62.0 65.0
31 120.0 24.0 32.0
32 120.0 65.0 57.0
33 120.0 9.0 5.0
34 120.0 5.0 87.0
35 120.0 65.0 30.0
36 120.0 66.0 1.0
37 120.0 51.0 21.0
38 120.0 77.0 47.0
39 120.0 91.0 18.0
40 120.0 3.0 51.0
41 120.0 63.0 23.0
42 120.0 19.0 38.0
43 120.0 27.0 69.0
44 120.0 8.0 98.0
45 120.0 19.0 27.0
46 120.0 81.0 49.0
47 120.0 1.0 63.0
48 120.0 99.0 39.0
49 120.0 30.0 17.0
50 120.0 62.0 89.0
