customer weight coord_x coord_y
1 8.0 9.0 8.0
2 16.0 86.0 64.0
3 9.0 90.0 48.0
4 12.0 68.0 41.0
5 15.0 20.0 31.0
6 5.0 72.0 59.0
7 3.0 12.0 36.0
8 10.0 37.0 35.0
9 12.0 23.0 90.0
10 16.0 45.0 58.0
11 3.0 12.0 25.0
12 15.0 44.0 95.0
13 20.0 34.0 43.0
14 2.0 34.0 18.0
15 5.0 36.0 32.0
16 12.0 58.0 72.0
17 5.0 69.0 88.0
18 20.0 3.0 32.0
19 6.0 44.0 32.0
20 20.0 24.0 34.0
21 19.0 87.0 27.0
22 3.0 36.0 57.0
23 3.0 65.0 43.0
24 6.0 31.0 98.0
25 4.0 7.0 15.0
26 5.0 35.0 83.0
27 2.0 21.0 96.0
28 10.0 91.0 85.0
29 10.0 93.0 6.0
30 20.0 42.0 47.0
31 7.0 19.0 9.0
32 1.0 49.0 41.0
33 20.0 1.0 98.0
34 18.0 74.0 94.0
35 19.0 12.0 45.0
36 14.0 1.0 85.0
37 15.0 6.0 62.0
38 5.0 82.0 72.0
39 16.0 32.0 70.0
40 11.0 38.0 10.0
41 13.0 85.0 75.0
42 15.0 28.0 81.0
43 14.0 86.0 2.0
44 8.0 4.0 25.0
45 13.0 84.0 36.0
46 18.0 76.0 62.0
47 8.0 26.0 57.0
48 18.0 76.0 39.0
49 14.0 35.0 86.0
50 2.0 5.0 31.0
51 11.0 83.0 80.0
52 9.0 63.0 94.0
53 12.0 60.0 16.0
54 11.0 44.0 49.0
55 11.0 75.0 85.0
56 4.0 17.0 34.0
57 11.0 32.0 69.0
58 11.0 22.0 51.0
59 17.0 79.0 73.0
60 16.0 73.0 23.0
61 11.0 10.0 37.0
62 8.0 34.0 2.0
63 13.0 77.0 52.0
64 16.0 2.0 9.0
65 18.0 39.0 52.0
66 20.0 32.0 9.0
67 3.0 61.0 52.0
68 2.0 80.0 26.0
69 12.0 23.0 69.0
70 9.0 33.0 72.0
71 8.0 21.0 27.0
72 8.0 84.0 41.0
73 8.0 63.0 46.0
74 5.0 41.0 79.0
75 10.0 89.0 59.0
76 12.0 97.0 48.0
77 14.0 68.0 14.0
78 6.0 93.0 41.0
79 10.0 58.0 48.0
80 6.0 43.0 3.0
81 11.0 28.0 42.0
82 18.0 23.0 81.0
83 18.0 69.0 100.0
84 10.0 27.0 4.0
85 15.0 63.0 98.0
86 7.0 43.0 58.0
87 5.0 66.0 11.0
88 12.0 7.0 15.0
89 9.0 38.0 1.0
90 16.0 43.0 33.0
91 17.0 21.0 37.0
92 15.0 78.0 29.0
93 10.0 45.0 67.0
94 10.0 11.0 90.0
95 15.0 23.0 68.0
96 1.0 71.0 84.0
97 9.0 54.0 51.0
98 16.0 73.0 86.0
99 5.0 46.0 86.0
100 9.0 83.0 15.0
