customer weight coord_x coord_y
1 4.0 6.0 29.0
2 11.0 84.0 85.0
3 7.0 44.0 25.0
4 4.0 27.0 68.0
5 19.0 45.0 43.0
6 16.0 55.0 89.0
7 1.0 64.0 73.0
8 1.0 80.0 85.0
9 10.0 53.0 52.0
10 17.0 29.0 46.0
11 13.0 22.0 22.0
12 16.0 99.0 87.0
13 19.0 51.0 22.0
14 19.0 17.0 49.0
15 3.0 76.0 63.0
16 9.0 94.0 38.0
17 7.0 5.0 23.0
18 12.0 29.0 70.0
19 19.0 38.0 84.0
20 3.0 30.0 69.0
21 6.0 7.0 87.0
22 19.0 37.0 45.0
23 3.0 55.0 60.0
24 7.0 73.0 53.0
25 6.0 16.0 75.0
26 7.0 57.0 96.0
27 8.0 69.0 28.0
28 2.0 53.0 33.0
29 7.0 79.0 29.0
30 4.0 46.0 6.0
31 20.0 41.0 71.0
32 8.0 54.0 87.0
33 19.0 7.0 13.0
34 6.0 30.0 28.0
35 8.0 41.0 76.0
36 6.0 15.0 39.0
37 18.0 36.0 59.0
38 5.0 33.0 47.0
39 7.0 10.0 6.0
40 3.0 51.0 11.0
41 19.0 38.0 99.0
42 8.0 38.0 78.0
43 12.0 94.0 48.0
44 15.0 98.0 25.0
45 3.0 19.0 94.0
46 20.0 64.0 13.0
47 12.0 37.0 69.0
48 11.0 70.0 45.0
49 9.0 73.0 56.0
50 6.0 55.0 10.0
51 9.0 55.0 56.0
52 5.0 38.0 59.0
53 10.0 10.0 58.0
54 18.0 99.0 25.0
55 8.0 68.0 54.0
56 4.0 31.0 11.0
57 12.0 52.0 53.0
58 8.0 58.0 87.0
59 19.0 6.0 98.0
60 14.0 44.0 74.0
61 19.0 97.0 68.0
62 6.0 15.0 20.0
63 20.0 86.0 37.0
64 2.0 84.0 69.0
65 9.0 56.0 6.0
66 13.0 50.0 7.0
67 10.0 51.0 52.0
68 12.0 14.0 20.0
69 6.0 49.0 34.0
70 7.0 21.0 97.0
71 3.0 83.0 69.0
72 9.0 31.0 66.0
73 16.0 81.0 67.0
74 11.0 77.0 55.0
75 20.0 85.0 68.0
76 4.0 57.0 3.0
77 17.0 79.0 49.0
78 4.0 78.0 61.0
79 16.0 27.0 75.0
80 8.0 44.0 78.0
81 10.0 2.0 19.0
82 16.0 44.0 42.0
83 2.0 65.0 65.0
84 13.0 9.0 27.0
85 18.0 17.0 83.0
86 1.0 17.0 65.0
87 10.0 29.0 41.0
88 15.0 78.0 52.0
89 12.0 44.0 69.0
90 20.0 39.0 51.0
91 11.0 76.0 21.0
92 6.0 55.0 44.0
93 19.0 74.0 81.0
94 20.0 58.0 56.0
95 8.0 16.0 10.0
96 8.0 1.0 52.0
97 18.0 49.0 45.0
98 9.0 45.0 77.0
99 19.0 2.0 70.0
100 12.0 44.0 92.0
