location capacity coord_x coord_y
1 120.0 9.0 59.0
2 120.0 5.0 26.0
3 120.0 66.0 78.0
4 120.0 18.0 75.0
5 120.0 70.0 88.0
6 120.0 98.0 63.0
7 120.0 9.0 81.0
8 120.0 13.0 50.0
9 120.0 19.0 83.0
10 120.0 85.0 3.0
11 120.0 40.0 47.0
12 120.0 14.0 31.0
13 120.0 8.0 50.0
14 120.0 2.0 51.0
15 120.0 63.0 98.0
16 120.0 44.0 39.0
17 120.0 80.0 39.0
18 120.0 86.0 3.0
19 120.0 44.0 42.0
20 120.0 65.0 47.0
21 120.0 32.0 61.0
22 120.0 63.0 33.0
23 120.0 80.0 24.0
24 120.0 59.0 64.0
25 120.0 38.0 4.0
26 120.0 62.0 25.0
27 120.0 39.0 58.0
28 120.0 29.0 71.0
29 120.0 48.0 45.0
30 120.0 49.0 49.0
31 120.0 58.0 61.0
32 120.0 8.0 87.0
33 120.0 49.0 50.0
34 120.0 77.0 84.0
35 120.0 25.0 75.0
36 120.0 100.0 92.0
37 120.0 3.0 70.0
38 120.0 54.0 77.0
39 120.0 16.0 89.0
40 120.0 29.0 85.0
41 120.0 46.0 37.0
42 120.0 32.0 57.0
43 120.0 9.0 49.0
44 120.0 18.0 86.0
45 120.0 58.0 41.0
46 120.0 14.0 80.0
47 120.0 65.0 63.0
48 120.0 72.0 91.0
49 120.0 7.0 13.0
50 120.0 78.0 28.0
