location subarea coor_x coord_y
1 31 1639.0 2156.0
2 473 1875.0 2925.0
3 218 2150.0 2925.0
4 371 2425.0 2925.0
5 371 2525.0 2675.0
6 371 2525.0 2575.0
7 164 2525.0 2375.0
8 164 2525.0 2275.0
9 164 2525.0 2175.0
10 465 2786.0 2148.0
11 465 2786.0 2249.0
12 465 2786.0 2352.0
13 465 2785.0 2451.0
14 465 2785.0 2552.0
15 371 2787.0 2651.0
16 59 2925.0 2925.0
17 59 3198.0 2925.0
18 121 3475.0 2925.0
19 121 3725.0 2925.0
20 121 3675.0 2675.0
21 121 3675.0 2575.0
22 365 3675.0 2375.0
23 365 3675.0 2275.0
24 365 3675.0 2175.0
25 488 4189.0 2156.0
26 488 4190.0 2256.0
27 488 4190.0 2355.0
28 196 4189.0 2456.0
29 196 4189.0 2556.0
30 196 4190.0 2656.0
31 169 4275.0 2975.0
32 25 4425.0 2925.0
33 25 4700.0 2925.0
34 25 4975.0 2925.0
35 420 5075.0 2675.0
36 420 5075.0 2575.0
37 94 5075.0 2375.0
38 94 5075.0 2275.0
39 94 5075.0 2175.0
40 94 5336.0 2148.0
41 94 5336.0 2249.0
42 94 5336.0 2352.0
43 94 5335.0 2451.0
44 420 5335.0 2552.0
45 420 5337.0 2651.0
46 383 5475.0 2925.0
47 383 5748.0 2925.0
48 383 6025.0 2925.0
49 481 6275.0 2925.0
50 264 6225.0 2675.0
51 264 6225.0 2575.0
52 375 6225.0 2375.0
53 375 6225.0 2275.0
54 375 6225.0 2175.0
55 4 6739.0 2156.0
56 4 6740.0 2256.0
57 4 6740.0 2355.0
58 4 6739.0 2456.0
59 4 6739.0 2556.0
60 4 6740.0 2656.0
61 451 6825.0 2975.0
62 451 6975.0 2925.0
63 233 7250.0 2925.0
64 233 7525.0 2925.0
65 334 7625.0 2675.0
66 334 7625.0 2575.0
67 89 7625.0 2375.0
68 89 7625.0 2275.0
69 89 7625.0 2175.0
70 89 7886.0 2148.0
71 89 7886.0 2249.0
72 89 7886.0 2352.0
73 334 7885.0 2451.0
74 334 7885.0 2552.0
75 334 7887.0 2651.0
76 200 8025.0 2925.0
77 200 8298.0 2925.0
78 200 8575.0 2925.0
79 118 8825.0 2925.0
80 47 8775.0 2675.0
81 47 8775.0 2575.0
82 47 8775.0 2375.0
83 47 8775.0 2275.0
84 47 8775.0 2175.0
85 339 9289.0 2156.0
86 339 9290.0 2256.0
87 339 9290.0 2355.0
88 339 9289.0 2456.0
89 159 9289.0 2556.0
90 159 9290.0 2656.0
91 159 9375.0 2975.0
92 357 9525.0 2925.0
93 357 9800.0 2925.0
94 357 10075.0 2925.0
95 368 10175.0 2675.0
96 368 10175.0 2575.0
97 75 10175.0 2375.0
98 75 10175.0 2275.0
99 75 10175.0 2175.0
100 75 10436.0 2148.0
101 75 10436.0 2249.0
102 75 10436.0 2352.0
103 75 10435.0 2451.0
104 368 10435.0 2552.0
105 368 10437.0 2651.0
106 328 10575.0 2925.0
107 328 10848.0 2925.0
108 63 11125.0 2925.0
109 172 11325.0 2175.0
110 172 11325.0 2275.0
111 172 11325.0 2375.0
112 172 11325.0 2575.0
113 172 11325.0 2675.0
114 63 11375.0 2925.0
115 63 11375.0 3125.0
116 63 11400.0 3225.0
117 425 11400.0 3325.0
118 425 11400.0 3475.0
119 425 11400.0 3625.0
120 128 11300.0 3825.0
121 128 11125.0 3825.0
122 128 11125.0 3925.0
123 128 11025.0 3975.0
124 128 10925.0 3975.0
125 128 10925.0 3875.0
126 499 10550.0 3925.0
127 499 10550.0 3725.0
128 499 10550.0 3325.0
129 21 10100.0 3325.0
130 21 10100.0 3725.0
131 156 10100.0 3925.0
132 82 9725.0 3875.0
