location subarea coor_x coord_y
1 115 15440.0 8888.0
2 21 15440.0 9328.0
3 21 15440.0 9768.0
4 74 15440.0 11264.0
5 33 15440.0 13288.0
6 89 15440.0 14058.0
7 62 15536.0 8228.0
8 62 15616.0 8228.0
9 62 15824.0 8228.0
10 62 16048.0 8228.0
11 62 16176.0 8228.0
12 109 16384.0 8228.0
13 109 16512.0 8228.0
14 109 16624.0 8228.0
15 109 16704.0 8228.0
16 109 16784.0 8228.0
17 109 16880.0 8228.0
18 109 17024.0 8228.0
19 147 17312.0 8228.0
20 147 17440.0 8228.0
21 147 17600.0 8228.0
22 147 17872.0 8228.0
23 65 17936.0 4400.0
24 119 6320.0 10626.0
25 34 6320.0 12012.0
26 119 6432.0 9680.0
27 198 6480.0 4180.0
28 131 6480.0 4796.0
29 77 6480.0 5544.0
30 167 6480.0 6732.0
31 99 1232.0 5918.0
32 70 1232.0 7304.0
33 44 1232.0 12012.0
34 120 1232.0 14432.0
35 99 1456.0 5588.0
36 194 1520.0 4730.0
37 12 4272.0 11154.0
38 132 4272.0 11858.0
39 110 4304.0 10296.0
40 110 4416.0 10296.0
41 110 4496.0 10296.0
42 125 4528.0 5544.0
43 48 4528.0 7040.0
44 110 4592.0 10296.0
45 110 4704.0 10296.0
46 110 4784.0 10296.0
47 68 4880.0 10296.0
48 68 4944.0 10296.0
49 68 5120.0 10296.0
50 68 5200.0 10296.0
51 68 5360.0 10296.0
52 68 5504.0 10296.0
53 68 5616.0 10296.0
54 133 5648.0 7942.0
55 52 5648.0 9020.0
56 184 5680.0 6952.0
57 20 5808.0 6952.0
58 20 5952.0 6952.0
59 20 6096.0 6952.0
60 20 6160.0 6952.0
61 20 6240.0 6952.0
62 41 5648.0 14322.0
63 198 6288.0 4180.0
64 131 6288.0 4796.0
65 77 6288.0 5544.0
66 176 6288.0 8052.0
67 112 6688.0 9020.0
68 112 6800.0 9020.0
69 112 6912.0 9020.0
70 112 7072.0 9020.0
71 9 7120.0 5280.0
72 146 7120.0 6732.0
73 146 7120.0 7172.0
74 93 7120.0 7942.0
75 42 18432.0 4422.0
76 42 18720.0 4422.0
77 42 18912.0 4422.0
78 42 19040.0 4422.0
79 143 14128.0 5610.0
80 199 14128.0 7480.0
81 17 14128.0 8888.0
82 17 14128.0 9328.0
83 76 14320.0 9548.0
84 76 14464.0 9548.0
85 76 14608.0 9548.0
86 76 14672.0 9548.0
87 76 14736.0 9548.0
88 76 14800.0 9548.0
89 76 14896.0 9548.0
90 76 15024.0 9548.0
91 21 15280.0 9768.0
92 74 15280.0 11264.0
93 33 15280.0 13288.0
94 89 15280.0 14058.0
95 32 3504.0 9240.0
96 60 3504.0 10142.0
97 197 3504.0 12012.0
98 32 3648.0 9020.0
99 32 3760.0 9020.0
100 160 3872.0 9020.0
101 160 4096.0 9020.0
102 160 4304.0 9020.0
103 26 4784.0 9020.0
104 26 4880.0 9020.0
105 26 4960.0 9020.0
106 26 5136.0 9020.0
107 26 5216.0 9020.0
108 26 5344.0 9020.0
109 52 5776.0 9020.0
110 66 5808.0 4488.0
111 72 5808.0 5544.0
112 133 5808.0 8052.0
113 24 784.0 4400.0
114 99 784.0 5500.0
115 190 816.0 6776.0
116 190 912.0 6776.0
117 70 1056.0 7524.0
118 44 1104.0 12012.0
119 120 1104.0 14432.0
120 80 9104.0 10472.0
121 105 9104.0 11704.0
122 87 9104.0 12540.0
123 22 9104.0 13508.0
124 113 9104.0 14058.0
125 185 9216.0 9548.0
126 185 9296.0 9548.0
127 56 9456.0 9548.0
128 56 9568.0 9548.0
129 56 9664.0 9548.0
130 56 9776.0 9548.0
131 56 9840.0 9548.0
132 56 9904.0 9548.0
133 56 10080.0 9548.0
134 118 10336.0 9548.0
135 118 10448.0 9548.0
136 118 10544.0 9548.0
137 118 10640.0 9548.0
138 118 10768.0 9548.0
139 118 10864.0 9548.0
140 118 10960.0 9548.0
141 118 11088.0 9548.0
142 118 11168.0 9548.0
143 29 11344.0 9548.0
144 29 11568.0 9548.0
145 29 11696.0 9548.0
146 29 11792.0 9548.0
147 116 11824.0 5324.0
148 90 11824.0 6512.0
149 189 11824.0 7172.0
150 121 11824.0 7612.0
151 73 11824.0 8492.0
152 43 10768.0 11484.0
153 111 10768.0 12540.0
154 96 10768.0 13068.0
155 82 10768.0 13970.0
156 88 11024.0 8932.0
157 88 11088.0 8932.0
158 88 11184.0 8932.0
159 88 11280.0 8932.0
160 88 11584.0 8932.0
161 116 11760.0 5324.0
162 90 11760.0 6512.0
163 189 11760.0 7172.0
164 121 11760.0 7612.0
165 73 11760.0 8382.0
166 83 10064.0 11704.0
167 7 10064.0 12540.0
168 196 10064.0 13068.0
169 196 10064.0 13508.0
170 37 10064.0 14190.0
171 83 10128.0 11484.0
172 83 10192.0 11484.0
173 83 10336.0 11484.0
174 43 10448.0 11484.0
175 43 10640.0 11484.0
176 43 10864.0 11484.0
177 43 10960.0 11484.0
178 43 11024.0 11484.0
179 177 11088.0 5324.0
180 180 11088.0 6842.0
181 123 9072.0 8976.0
182 170 10480.0 8492.0
183 170 10544.0 8492.0
184 170 10640.0 8492.0
185 170 10736.0 8492.0
186 88 11216.0 8492.0
187 88 11280.0 8492.0
188 73 11408.0 8492.0
189 73 11536.0 8492.0
190 73 11936.0 8492.0
191 73 12064.0 8492.0
192 1 12112.0 5104.0
193 116 12112.0 5764.0
194 57 12112.0 6512.0
195 189 12112.0 7172.0
196 10 12112.0 7612.0
197 25 8688.0 11594.0
198 141 8688.0 12540.0
199 22 8688.0 13508.0
200 113 8688.0 14058.0
201 80 8720.0 10956.0
202 80 8800.0 10956.0
203 80 8944.0 10956.0
204 149 9488.0 10956.0
205 149 9712.0 10956.0
206 149 9904.0 10956.0
207 149 9968.0 10956.0
208 149 10112.0 10956.0
209 149 10192.0 10956.0
210 43 10544.0 10956.0
211 43 10640.0 10956.0
212 134 11600.0 10956.0
213 134 11728.0 10956.0
214 134 11968.0 10956.0
215 29 12048.0 9284.0
216 53 12048.0 10362.0
217 157 12192.0 10736.0
218 157 12288.0 10736.0
219 157 12368.0 10736.0
220 1 12400.0 4796.0
221 116 12400.0 5874.0
222 57 12400.0 6512.0
223 189 12400.0 7172.0
224 10 12400.0 7612.0
225 98 12400.0 8272.0
226 85 8528.0 10362.0
227 25 8528.0 11594.0
228 141 8528.0 12540.0
229 22 8528.0 13508.0
230 113 8528.0 14058.0
231 185 8560.0 9988.0
232 185 8720.0 9988.0
233 185 8800.0 9988.0
234 1 12336.0 4796.0
235 57 12336.0 6512.0
236 189 12336.0 7172.0
237 10 12336.0 7612.0
238 98 12336.0 8272.0
