location subarea coor_x coord_y
1 58 5639.0 6909.0
2 158 5652.0 6142.0
3 158 5654.0 6101.0
4 58 5659.0 6910.0
5 58 5659.0 6920.0
6 158 5661.0 6182.0
7 58 5663.0 6830.0
8 158 5669.0 6213.0
9 231 5670.0 6425.0
10 58 5671.0 6870.0
11 158 5673.0 6132.0
12 58 5682.0 6840.0
13 58 5690.0 6891.0
14 58 5694.0 6801.0
15 158 5698.0 6265.0
16 58 5698.0 6952.0
17 158 5701.0 6184.0
18 231 5701.0 6407.0
19 158 5712.0 6154.0
20 158 5716.0 6296.0
21 231 5720.0 6438.0
22 231 5722.0 6397.0
23 58 5722.0 6873.0
24 231 5730.0 6458.0
25 58 5731.0 6893.0
26 231 5736.0 6317.0
27 93 5737.0 6064.0
28 93 5738.0 6034.0
29 158 5738.0 6267.0
30 93 5740.0 5984.0
31 158 5741.0 6206.0
32 231 5741.0 6418.0
33 231 5744.0 6368.0
34 58 5744.0 6823.0
35 58 5746.0 6783.0
36 231 5748.0 6490.0
37 58 5748.0 6965.0
38 58 5749.0 6944.0
39 158 5750.0 6227.0
40 1 5756.0 6308.0
41 172 5758.0 6733.0
42 231 5761.0 6440.0
43 158 5762.0 6187.0
44 231 5763.0 6389.0
45 158 5774.0 6127.0
46 1 5776.0 6319.0
47 172 5776.0 6774.0
48 1 5777.0 6289.0
49 93 5779.0 6026.0
50 192 5780.0 6916.0
51 158 5783.0 6168.0
52 158 5784.0 6137.0
53 172 5788.0 6744.0
54 1 5789.0 6249.0
55 93 5790.0 5996.0
56 93 5797.0 6077.0
57 189 5799.0 6482.0
58 192 5799.0 6957.0
59 189 5800.0 6472.0
60 231 5802.0 6411.0
61 192 5804.0 6836.0
62 1 5805.0 6350.0
63 189 5806.0 6563.0
64 93 5808.0 6047.0
65 1 5810.0 6229.0
66 93 5813.0 6159.0
67 1 5817.0 6311.0
68 192 5818.0 6988.0
69 189 5820.0 6472.0
70 1 5822.0 6200.0
71 189 5822.0 6432.0
72 192 5822.0 6877.0
73 172 5825.0 6594.0
74 93 5827.0 6089.0
75 172 5829.0 6726.0
76 189 5833.0 6392.0
77 172 5833.0 6635.0
78 1 5838.0 6281.0
79 192 5840.0 6948.0
80 172 5841.0 6686.0
81 172 5842.0 6665.0
82 93 5844.0 6160.0
83 192 5846.0 6807.0
84 189 5847.0 6544.0
85 192 5847.0 6999.0
86 93 5848.0 6049.0
87 1 5850.0 6251.0
88 192 5851.0 6919.0
89 189 5853.0 6413.0
90 93 5855.0 6120.0
91 1 5859.0 6272.0
92 93 5860.0 6009.0
93 189 5860.0 6484.0
94 172 5861.0 6687.0
95 192 5863.0 6869.0
96 172 5864.0 6616.0
97 93 5867.0 6090.0
98 192 5867.0 7010.0
99 192 5872.0 6909.0
100 93 5873.0 6171.0
101 93 5874.0 6151.0
102 1 5876.0 6333.0
103 172 5878.0 6768.0
104 172 5879.0 6738.0
105 192 5879.0 6970.0
106 189 5884.0 6394.0
107 1 5890.0 6253.0
108 172 5890.0 6718.0
109 93 5891.0 6000.0
110 172 5892.0 6668.0
111 192 5893.0 6880.0
112 192 5895.0 6840.0
113 93 5896.0 6122.0
114 1 5897.0 6324.0
115 1 5898.0 6304.0
116 189 5900.0 6496.0
117 93 5902.0 5971.0
118 192 5902.0 6911.0
119 1 5905.0 6365.0
120 172 5905.0 6618.0
121 114 5906.0 7042.0
122 172 5908.0 6759.0
123 114 5908.0 7002.0
124 93 5909.0 6042.0
125 1 5910.0 6264.0
126 192 5911.0 6941.0
127 189 5912.0 6456.0
128 192 5913.0 6891.0
129 146 5914.0 6163.0
130 189 5917.0 6568.0
131 93 5920.0 6022.0
132 93 5928.0 6083.0
133 1 5932.0 6225.0
134 114 5939.0 6983.0
135 1 5940.0 6275.0
136 114 5940.0 6953.0
137 1 5941.0 6245.0
138 146 5944.0 6185.0
139 63 5945.0 5922.0
140 146 5945.0 6144.0
141 88 5946.0 6367.0
142 114 5947.0 7034.0
143 1 5949.0 6296.0
144 88 5949.0 6529.0
145 146 5953.0 6195.0
146 24 5956.0 6832.0
147 146 5957.0 6114.0
148 93 5959.0 6064.0
149 88 5961.0 6479.0
150 114 5961.0 6944.0
151 114 5962.0 6923.0
152 88 5963.0 6438.0
153 112 5963.0 6671.0
154 88 5964.0 6418.0
155 112 5964.0 6651.0
156 114 5965.0 7095.0
157 112 5966.0 6610.0
158 114 5968.0 7025.0
159 24 5973.0 6894.0
160 88 5975.0 6388.0
161 88 5975.0 6398.0
162 63 5977.0 5873.0
163 24 5977.0 6803.0
164 24 5978.0 6783.0
165 24 5980.0 6742.0
166 112 5981.0 6712.0
167 114 5981.0 6945.0
168 63 5982.0 6004.0
169 63 5984.0 5964.0
170 114 5984.0 7117.0
171 24 5986.0 6844.0
172 114 5986.0 7076.0
173 63 5989.0 5833.0
174 114 5990.0 6975.0
175 146 5991.0 6247.0
176 63 5997.0 5884.0
177 114 5997.0 7036.0
178 146 5998.0 6096.0
179 63 6004.0 5965.0
180 114 6009.0 6996.0
181 146 6010.0 6289.0
182 112 6011.0 6723.0
183 114 6012.0 6926.0
184 146 6015.0 6178.0
185 146 6016.0 6147.0
186 88 6017.0 6360.0
187 63 6019.0 5854.0
188 112 6019.0 6552.0
189 114 6019.0 7007.0
190 114 6020.0 6977.0
191 24 6023.0 6906.0
192 112 6024.0 6663.0
193 63 6025.0 5935.0
194 112 6026.0 6603.0
195 146 6028.0 6107.0
196 24 6029.0 6785.0
197 63 6031.0 6047.0
198 146 6031.0 6259.0
199 146 6033.0 6229.0
200 146 6034.0 6209.0
201 146 6035.0 6168.0
202 114 6036.0 7078.0
203 101 6041.0 5805.0
204 88 6041.0 6502.0
205 112 6041.0 6735.0
206 63 6042.0 6017.0
207 88 6042.0 6472.0
208 146 6045.0 6179.0
209 63 6046.0 5916.0
210 24 6046.0 6856.0
211 114 6052.0 6938.0
212 146 6054.0 6200.0
213 88 6055.0 6422.0
214 180 6058.0 6351.0
215 63 6060.0 6058.0
216 88 6060.0 6523.0
217 88 6062.0 6483.0
218 88 6063.0 6453.0
219 63 6065.0 5957.0
220 112 6065.0 6645.0
221 24 6068.0 6817.0
222 178 6070.0 6999.0
223 112 6071.0 6736.0
224 112 6074.0 6666.0
225 180 6076.0 6403.0
226 112 6076.0 6615.0
227 178 6076.0 7090.0
228 180 6077.0 6372.0
229 34 6077.0 9153.0
230 63 6078.0 5887.0
231 146 6078.0 6110.0
232 63 6080.0 5847.0
233 101 6081.0 5817.0
234 178 6081.0 6969.0
235 101 6082.0 5796.0
236 180 6085.0 6423.0
237 24 6086.0 6868.0
238 146 6087.0 6150.0
239 146 6088.0 6130.0
240 180 6089.0 6322.0
241 24 6090.0 6777.0
242 180 6093.0 6474.0
