location subarea coor_x coord_y
1 8 5639.0 6909.0
2 10 5652.0 6142.0
3 10 5654.0 6101.0
4 8 5659.0 6910.0
5 8 5659.0 6920.0
6 10 5661.0 6182.0
7 8 5663.0 6830.0
8 10 5669.0 6213.0
9 10 5670.0 6425.0
10 8 5671.0 6870.0
11 10 5673.0 6132.0
12 8 5682.0 6840.0
13 8 5690.0 6891.0
14 8 5694.0 6801.0
15 10 5698.0 6265.0
16 8 5698.0 6952.0
17 10 5701.0 6184.0
18 10 5701.0 6407.0
19 10 5712.0 6154.0
20 10 5716.0 6296.0
21 10 5720.0 6438.0
22 10 5722.0 6397.0
23 8 5722.0 6873.0
24 10 5730.0 6458.0
25 8 5731.0 6893.0
26 10 5736.0 6317.0
27 10 5737.0 6064.0
28 10 5738.0 6034.0
29 10 5738.0 6267.0
30 10 5740.0 5984.0
31 10 5741.0 6206.0
32 10 5741.0 6418.0
33 10 5744.0 6368.0
34 8 5744.0 6823.0
35 8 5746.0 6783.0
36 8 5748.0 6490.0
37 8 5748.0 6965.0
38 8 5749.0 6944.0
39 10 5750.0 6227.0
40 10 5756.0 6308.0
41 8 5758.0 6733.0
42 10 5761.0 6440.0
43 10 5762.0 6187.0
44 10 5763.0 6389.0
45 10 5774.0 6127.0
46 10 5776.0 6319.0
47 8 5776.0 6774.0
48 10 5777.0 6289.0
49 10 5779.0 6026.0
50 8 5780.0 6916.0
51 10 5783.0 6168.0
52 10 5784.0 6137.0
53 8 5788.0 6744.0
54 10 5789.0 6249.0
55 10 5790.0 5996.0
56 10 5797.0 6077.0
57 8 5799.0 6482.0
58 8 5799.0 6957.0
59 10 5800.0 6472.0
60 10 5802.0 6411.0
61 8 5804.0 6836.0
62 10 5805.0 6350.0
63 8 5806.0 6563.0
64 10 5808.0 6047.0
65 10 5810.0 6229.0
66 10 5813.0 6159.0
67 10 5817.0 6311.0
68 8 5818.0 6988.0
69 10 5820.0 6472.0
70 10 5822.0 6200.0
71 10 5822.0 6432.0
72 8 5822.0 6877.0
73 8 5825.0 6594.0
74 10 5827.0 6089.0
75 8 5829.0 6726.0
76 10 5833.0 6392.0
77 8 5833.0 6635.0
78 10 5838.0 6281.0
79 8 5840.0 6948.0
80 8 5841.0 6686.0
81 8 5842.0 6665.0
82 10 5844.0 6160.0
83 8 5846.0 6807.0
84 8 5847.0 6544.0
85 8 5847.0 6999.0
86 10 5848.0 6049.0
87 10 5850.0 6251.0
88 8 5851.0 6919.0
89 10 5853.0 6413.0
90 10 5855.0 6120.0
91 10 5859.0 6272.0
92 10 5860.0 6009.0
93 8 5860.0 6484.0
94 8 5861.0 6687.0
95 8 5863.0 6869.0
96 8 5864.0 6616.0
97 10 5867.0 6090.0
98 8 5867.0 7010.0
99 8 5872.0 6909.0
100 10 5873.0 6171.0
101 10 5874.0 6151.0
102 10 5876.0 6333.0
103 8 5878.0 6768.0
104 8 5879.0 6738.0
105 8 5879.0 6970.0
106 10 5884.0 6394.0
107 10 5890.0 6253.0
108 8 5890.0 6718.0
109 10 5891.0 6000.0
110 8 5892.0 6668.0
111 8 5893.0 6880.0
112 8 5895.0 6840.0
113 10 5896.0 6122.0
114 10 5897.0 6324.0
115 10 5898.0 6304.0
116 8 5900.0 6496.0
117 10 5902.0 5971.0
118 8 5902.0 6911.0
119 10 5905.0 6365.0
120 8 5905.0 6618.0
121 8 5906.0 7042.0
122 8 5908.0 6759.0
123 8 5908.0 7002.0
124 10 5909.0 6042.0
125 10 5910.0 6264.0
126 8 5911.0 6941.0
127 10 5912.0 6456.0
128 8 5913.0 6891.0
129 10 5914.0 6163.0
130 8 5917.0 6568.0
131 10 5920.0 6022.0
132 10 5928.0 6083.0
133 10 5932.0 6225.0
134 8 5939.0 6983.0
135 10 5940.0 6275.0
136 8 5940.0 6953.0
137 10 5941.0 6245.0
138 10 5944.0 6185.0
139 10 5945.0 5922.0
140 10 5945.0 6144.0
141 10 5946.0 6367.0
142 8 5947.0 7034.0
143 10 5949.0 6296.0
144 8 5949.0 6529.0
145 10 5953.0 6195.0
146 8 5956.0 6832.0
147 10 5957.0 6114.0
148 10 5959.0 6064.0
149 8 5961.0 6479.0
150 8 5961.0 6944.0
151 8 5962.0 6923.0
152 10 5963.0 6438.0
153 8 5963.0 6671.0
154 10 5964.0 6418.0
155 8 5964.0 6651.0
156 8 5965.0 7095.0
157 8 5966.0 6610.0
158 8 5968.0 7025.0
159 8 5973.0 6894.0
160 10 5975.0 6388.0
161 10 5975.0 6398.0
162 10 5977.0 5873.0
163 8 5977.0 6803.0
164 8 5978.0 6783.0
165 8 5980.0 6742.0
166 8 5981.0 6712.0
167 8 5981.0 6945.0
168 10 5982.0 6004.0
169 10 5984.0 5964.0
170 8 5984.0 7117.0
171 8 5986.0 6844.0
172 8 5986.0 7076.0
173 10 5989.0 5833.0
174 8 5990.0 6975.0
175 10 5991.0 6247.0
176 10 5997.0 5884.0
177 8 5997.0 7036.0
178 10 5998.0 6096.0
179 10 6004.0 5965.0
180 8 6009.0 6996.0
181 10 6010.0 6289.0
182 8 6011.0 6723.0
183 8 6012.0 6926.0
184 10 6015.0 6178.0
185 10 6016.0 6147.0
186 10 6017.0 6360.0
187 10 6019.0 5854.0
188 8 6019.0 6552.0
189 8 6019.0 7007.0
190 8 6020.0 6977.0
191 8 6023.0 6906.0
192 8 6024.0 6663.0
193 10 6025.0 5935.0
194 8 6026.0 6603.0
195 10 6028.0 6107.0
196 8 6029.0 6785.0
197 10 6031.0 6047.0
198 10 6031.0 6259.0
199 10 6033.0 6229.0
200 10 6034.0 6209.0
201 10 6035.0 6168.0
202 8 6036.0 7078.0
203 10 6041.0 5805.0
204 8 6041.0 6502.0
205 8 6041.0 6735.0
206 10 6042.0 6017.0
207 8 6042.0 6472.0
208 10 6045.0 6179.0
209 10 6046.0 5916.0
210 8 6046.0 6856.0
211 8 6052.0 6938.0
212 10 6054.0 6200.0
213 10 6055.0 6422.0
214 10 6058.0 6351.0
215 10 6060.0 6058.0
216 8 6060.0 6523.0
217 8 6062.0 6483.0
218 10 6063.0 6453.0
219 10 6065.0 5957.0
220 8 6065.0 6645.0
221 8 6068.0 6817.0
222 8 6070.0 6999.0
223 8 6071.0 6736.0
224 8 6074.0 6666.0
225 10 6076.0 6403.0
226 8 6076.0 6615.0
227 8 6076.0 7090.0
228 10 6077.0 6372.0
229 14 6077.0 9153.0
230 10 6078.0 5887.0
231 10 6078.0 6110.0
232 10 6080.0 5847.0
233 10 6081.0 5817.0
234 8 6081.0 6969.0
235 10 6082.0 5796.0
236 10 6085.0 6423.0
237 8 6086.0 6868.0
238 10 6087.0 6150.0
239 10 6088.0 6130.0
240 10 6089.0 6322.0
241 8 6090.0 6777.0
242 8 6093.0 6474.0
243 10 6094.0 5989.0
244 8 6097.0 7071.0
245 8 6098.0 6808.0
246 8 6102.0 6950.0
247 10 6105.0 6424.0
248 10 6106.0 6394.0
249 8 6106.0 7102.0
250 10 6108.0 5899.0
251 10 6109.0 6091.0
252 8 6110.0 7011.0
253 10 6111.0 6050.0
254 10 6111.0 6293.0
255 10 6114.0 5767.0
256 10 6114.0 5990.0
257 8 6115.0 6667.0
258 8 6116.0 6637.0
259 14 6116.0 9195.0
260 8 6117.0 6607.0
261 14 6118.0 9144.0
262 10 6120.0 5859.0
263 8 6120.0 6536.0
264 8 6121.0 6759.0
265 8 6122.0 6506.0
266 10 6123.0 6253.0
267 8 6123.0 6708.0
268 18 6124.0 7608.0
269 10 6126.0 5940.0
270 10 6126.0 6172.0
271 8 6127.0 6850.0
272 18 6128.0 7527.0
273 8 6131.0 6991.0
274 8 6133.0 6951.0
275 10 6134.0 5758.0
276 8 6135.0 6901.0
277 14 6135.0 9206.0
278 8 6136.0 7103.0
279 10 6139.0 6335.0
280 10 6141.0 6072.0
281 10 6141.0 6304.0
282 14 6141.0 9064.0
283 10 6142.0 6042.0
284 18 6142.0 7659.0
285 8 6143.0 6476.0
286 18 6143.0 7639.0
287 14 6145.0 9671.0
288 10 6146.0 5708.0
289 18 6146.0 7579.0
290 10 6147.0 5931.0
291 8 6147.0 6628.0
292 8 6147.0 7073.0
293 8 6148.0 6841.0
294 18 6149.0 7498.0
295 10 6150.0 6325.0
296 8 6150.0 6548.0
297 10 6151.0 5840.0
298 10 6153.0 5800.0
299 8 6154.0 6689.0
300 8 6154.0 7144.0
301 10 6155.0 5982.0
302 18 6156.0 7346.0
303 10 6158.0 5901.0
304 14 6158.0 9601.0
305 10 6159.0 5648.0
306 10 6159.0 6113.0
307 8 6160.0 6791.0
308 10 6161.0 6295.0
309 18 6161.0 7468.0
310 8 6162.0 6508.0
311 10 6164.0 6457.0
312 8 6166.0 6892.0
313 8 6166.0 7114.0
314 18 6167.0 7327.0
315 8 6169.0 7034.0
316 10 6172.0 6053.0
317 8 6172.0 6973.0
318 14 6173.0 9258.0
319 10 6174.0 6458.0
320 8 6174.0 7165.0
321 10 6176.0 5730.0
322 10 6176.0 5962.0
323 18 6176.0 7580.0
324 14 6176.0 9662.0
325 8 6177.0 6862.0
326 18 6177.0 7550.0
327 14 6177.0 9167.0
328 8 6180.0 6802.0
329 10 6181.0 5841.0
330 18 6181.0 7459.0
331 8 6182.0 6519.0
332 8 6182.0 6751.0
333 14 6183.0 9046.0
334 10 6184.0 5781.0
335 8 6185.0 6903.0
336 6 6185.0 8520.0
337 10 6186.0 6428.0
338 10 6187.0 6397.0
339 8 6189.0 6590.0
340 18 6189.0 7277.0
341 10 6190.0 5862.0
342 10 6190.0 6327.0
343 8 6190.0 6559.0
344 14 6190.0 9562.0
345 18 6191.0 7237.0
346 8 6193.0 6964.0
347 18 6193.0 7661.0
348 8 6196.0 6651.0
349 14 6196.0 9198.0
350 10 6199.0 5670.0
351 8 6199.0 7055.0
352 18 6200.0 7500.0
353 8 6201.0 6782.0
354 14 6201.0 9320.0
355 18 6202.0 7450.0
356 10 6204.0 6247.0
357 18 6204.0 7409.0
