location subarea coor_x coord_y
1 9 63.0 71.0
2 9 94.0 71.0
3 9 142.0 370.0
4 11 173.0 1276.0
5 11 205.0 1213.0
6 9 213.0 69.0
7 9 244.0 69.0
8 9 276.0 630.0
9 9 283.0 732.0
10 9 362.0 69.0
11 9 394.0 69.0
12 9 449.0 370.0
13 11 480.0 1276.0
14 11 512.0 1213.0
15 9 528.0 157.0
16 9 583.0 630.0
17 9 591.0 732.0
18 9 638.0 654.0
19 9 638.0 496.0
20 9 638.0 314.0
21 9 638.0 142.0
22 9 669.0 142.0
23 9 677.0 315.0
24 9 677.0 496.0
25 9 677.0 654.0
26 9 709.0 654.0
27 9 709.0 496.0
28 9 709.0 315.0
29 9 701.0 142.0
30 9 764.0 220.0
31 9 811.0 189.0
32 9 843.0 173.0
33 9 858.0 370.0
34 11 890.0 1276.0
35 11 921.0 1213.0
36 2 992.0 630.0
37 2 1000.0 732.0
38 10 1197.0 1276.0
39 10 1228.0 1213.0
40 2 1276.0 205.0
41 2 1299.0 630.0
42 2 1307.0 732.0
43 2 1362.0 654.0
44 2 1362.0 496.0
45 2 1362.0 291.0
46 2 1425.0 654.0
47 2 1425.0 496.0
48 2 1425.0 291.0
49 2 1417.0 173.0
50 2 1488.0 291.0
51 2 1488.0 496.0
52 2 1488.0 654.0
53 2 1551.0 654.0
54 2 1551.0 496.0
55 2 1551.0 291.0
56 2 1614.0 291.0
57 2 1614.0 496.0
58 2 1614.0 654.0
59 2 1732.0 189.0
60 10 1811.0 1276.0
61 10 1843.0 1213.0
62 2 1913.0 630.0
63 2 1921.0 732.0
64 7 2087.0 370.0
65 4 2118.0 1276.0
66 4 2150.0 1213.0
67 7 2189.0 205.0
68 7 2220.0 189.0
69 7 2220.0 630.0
70 7 2228.0 732.0
71 7 2244.0 142.0
72 7 2276.0 315.0
73 7 2276.0 496.0
74 7 2276.0 654.0
75 7 2315.0 654.0
76 7 2315.0 496.0
77 7 2315.0 315.0
78 7 2331.0 142.0
79 7 2346.0 315.0
80 7 2346.0 496.0
81 7 2346.0 654.0
82 7 2362.0 142.0
83 7 2402.0 157.0
84 7 2402.0 220.0
85 7 2480.0 142.0
86 7 2496.0 370.0
87 15 2528.0 1276.0
88 15 2559.0 1213.0
89 7 2630.0 630.0
90 7 2638.0 732.0
91 7 2756.0 69.0
92 7 2787.0 69.0
93 7 2803.0 370.0
94 15 2835.0 1276.0
95 15 2866.0 1213.0
96 7 2906.0 69.0
97 7 2937.0 69.0
98 7 2937.0 630.0
99 7 2945.0 732.0
100 15 3016.0 1276.0
101 7 3055.0 69.0
102 7 3087.0 69.0
103 9 606.0 220.0
104 2 1165.0 370.0
105 2 1780.0 370.0
106 11 63.0 1402.0
107 11 94.0 1402.0
108 11 142.0 1701.0
109 13 173.0 2607.0
110 13 205.0 2544.0
111 11 213.0 1400.0
112 11 244.0 1400.0
113 3 276.0 1961.0
114 3 283.0 2063.0
115 11 362.0 1400.0
116 11 394.0 1400.0
117 11 449.0 1701.0
118 13 480.0 2607.0
119 13 512.0 2544.0
120 11 528.0 1488.0
121 3 583.0 1961.0
122 3 591.0 2063.0
123 3 638.0 1985.0
124 3 638.0 1827.0
125 11 638.0 1645.0
126 11 638.0 1473.0
127 11 669.0 1473.0
128 11 677.0 1646.0
129 3 677.0 1827.0
130 3 677.0 1985.0
131 3 709.0 1985.0
132 3 709.0 1827.0
133 11 709.0 1646.0
134 11 701.0 1473.0
135 11 764.0 1551.0
136 11 811.0 1520.0
137 11 843.0 1504.0
138 3 858.0 1701.0
139 13 890.0 2607.0
140 13 921.0 2544.0
141 3 992.0 1961.0
142 3 1000.0 2063.0
143 1 1197.0 2607.0
144 1 1228.0 2544.0
145 10 1276.0 1536.0
146 10 1299.0 1961.0
147 10 1307.0 2063.0
148 10 1362.0 1985.0
149 10 1362.0 1827.0
150 10 1362.0 1622.0
151 10 1425.0 1985.0
152 10 1425.0 1827.0
153 10 1425.0 1622.0
154 10 1417.0 1504.0
155 10 1488.0 1622.0
156 10 1488.0 1827.0
157 10 1488.0 1985.0
158 10 1551.0 1985.0
