location subarea coor_x coord_y
1 56 36.49 7.49
2 60 57.06 9.51
3 18 30.22 48.14
4 84 5.15 -3.56
5 143 34.59 -106.37
6 26 57.12 -2.12
7 83 16.45 -99.45
8 84 5.36 -0.1
9 42 28.56 -13.36
10 4 8.59 38.48
11 145 12.5 45.02
12 39 -34.48 138.38
13 137 30.23 -9.33
14 121 56.18 12.51
15 16 36.4 -4.3
16 47 40.38 8.17
17 16 35.11 -3.5
18 47 41.55 8.48
19 61 -37.01 174.47
20 125 38.17 -0.34
21 125 36.42 3.13
22 62 36.11 37.14
23 69 35.14 -101.42
24 62 31.58 35.59
25 127 52.18 4.46
26 20 61.1 -149.59
27 10 39.57 32.41
28 127 51.11 4.28
29 29 17.08 -61.47
30 17 43.37 13.22
31 62 29.38 35.01
32 58 59.39 17.55
33 57 15.18 38.55
34 27 -25.14 -57.31
35 31 23.58 32.47
36 104 37.54 23.44
37 95 33.46 -84.31
38 82 12.3 -70.01
39 53 24.26 54.28
40 10 36.55 30.48
41 135 26.16 50.38
42 109 40.29 50.01
43 132 39.11 -76.4
44 2 10.48 -74.52
45 6 -16.11 -52.3
46 145 10.25 45.01
47 55 41.18 2.05
48 114 32.22 -64.42
49 9 41.56 -72.41
50 101 40.39 17.57
51 63 44.49 20.19
52 4 9.21 34.31
53 104 32.06 20.16
54 24 52.29 13.24
55 147 48.27 -4.25
56 59 -19.48 3.45
57 62 33.49 35.29
58 133 54.39 -6.14
59 69 35.48 -101.22
60 80 4.24 18.31
61 29 13.04 -59.3
62 134 60.17 5.13
63 102 44.48 -68.5
64 142 33.14 44.14
65 131 45.4 9.24
66 95 33.34 -86.45
67 26 52.27 -1.45
68 47 42.33 9.29
69 149 45.48 -108.37
70 55 43.28 -1.32
71 15 13.21 -16.4
72 74 -3.19 29.19
73 45 13.55 100.36
74 67 12.38 -8.02
75 121 55.44 9.09
76 131 44.32 11.18
77 72 12.57 77.4
78 71 -15.41 34.58
79 53 27.13 56.22
80 7 -27.25 153.05
81 55 44.5 -0.43
82 123 4.42 -74.09
83 85 50.47 -1.51
84 99 19.05 72.52
85 139 67.16 14.22
86 9 42.22 -71.0
87 121 53.03 8.48
88 101 41.08 16.47
89 1 46.55 7.3
90 26 51.31 -2.35
91 127 50.54 4.29
92 6 -15.52 -47.55
93 1 47.35 7.32
94 87 48.1 16.13
95 86 47.27 19.15
96 54 -34.49 -58.32
97 81 42.55 -78.38
98 138 44.3 26.06
99 127 49.27 2.07
100 111 -4.15 15.15
101 47 39.15 9.04
102 62 30.08 31.24
103 65 23.11 113.16
104 137 33.33 -7.4
105 38 -11.54 22.45
106 108 4.49 -52.22
107 85 52.13 0.11
108 126 -35.19 149.12
109 82 10.36 -66.59
110 48 22.39 88.27
111 26 52.5 -1.19
112 127 49.01 2.33
113 150 43.33 6.57
114 55 45.4 -0.19
115 101 39.37 19.55
116 1 50.52 7.09
117 25 41.59 -87.54
118 17 41.48 12.36
119 67 9.34 -13.37
120 118 41.25 -81.51
121 123 3.26 -76.25
122 47 42.31 8.48
