location subarea coor_x coord_y
1 20 1639.0 2156.0
2 20 1875.0 2925.0
3 20 2150.0 2925.0
4 20 2425.0 2925.0
5 20 2525.0 2675.0
6 20 2525.0 2575.0
7 20 2525.0 2375.0
8 20 2525.0 2275.0
9 20 2525.0 2175.0
10 20 2786.0 2148.0
11 20 2786.0 2249.0
12 20 2786.0 2352.0
13 20 2785.0 2451.0
14 20 2785.0 2552.0
15 20 2787.0 2651.0
16 20 2925.0 2925.0
17 20 3198.0 2925.0
18 20 3475.0 2925.0
19 20 3725.0 2925.0
20 20 3675.0 2675.0
21 20 3675.0 2575.0
22 20 3675.0 2375.0
23 20 3675.0 2275.0
24 20 3675.0 2175.0
25 20 4189.0 2156.0
26 20 4190.0 2256.0
27 20 4190.0 2355.0
28 20 4189.0 2456.0
29 20 4189.0 2556.0
30 20 4190.0 2656.0
31 20 4275.0 2975.0
32 20 4425.0 2925.0
33 14 4700.0 2925.0
34 14 4975.0 2925.0
35 14 5075.0 2675.0
36 14 5075.0 2575.0
37 14 5075.0 2375.0
38 14 5075.0 2275.0
39 14 5075.0 2175.0
40 14 5336.0 2148.0
41 14 5336.0 2249.0
42 14 5336.0 2352.0
43 14 5335.0 2451.0
44 14 5335.0 2552.0
45 14 5337.0 2651.0
46 14 5475.0 2925.0
47 14 5748.0 2925.0
48 14 6025.0 2925.0
49 14 6275.0 2925.0
50 14 6225.0 2675.0
51 14 6225.0 2575.0
52 14 6225.0 2375.0
53 14 6225.0 2275.0
54 14 6225.0 2175.0
55 14 6739.0 2156.0
56 14 6740.0 2256.0
57 14 6740.0 2355.0
58 14 6739.0 2456.0
59 14 6739.0 2556.0
60 14 6740.0 2656.0
61 14 6825.0 2975.0
62 14 6975.0 2925.0
63 7 7250.0 2925.0
64 4 7525.0 2925.0
65 4 7625.0 2675.0
66 4 7625.0 2575.0
67 4 7625.0 2375.0
68 4 7625.0 2275.0
69 4 7625.0 2175.0
70 4 7886.0 2148.0
71 4 7886.0 2249.0
72 4 7886.0 2352.0
73 4 7885.0 2451.0
74 4 7885.0 2552.0
75 4 7887.0 2651.0
76 4 8025.0 2925.0
77 4 8298.0 2925.0
78 4 8575.0 2925.0
79 4 8825.0 2925.0
80 4 8775.0 2675.0
81 4 8775.0 2575.0
82 4 8775.0 2375.0
83 4 8775.0 2275.0
84 4 8775.0 2175.0
85 4 9289.0 2156.0
86 4 9290.0 2256.0
87 4 9290.0 2355.0
88 4 9289.0 2456.0
89 4 9289.0 2556.0
90 4 9290.0 2656.0
91 4 9375.0 2975.0
92 4 9525.0 2925.0
93 4 9800.0 2925.0
94 4 10075.0 2925.0
95 4 10175.0 2675.0
96 4 10175.0 2575.0
97 4 10175.0 2375.0
98 4 10175.0 2275.0
99 4 10175.0 2175.0
100 4 10436.0 2148.0
101 4 10436.0 2249.0
102 4 10436.0 2352.0
103 4 10435.0 2451.0
104 4 10435.0 2552.0
105 4 10437.0 2651.0
106 4 10575.0 2925.0
107 4 10848.0 2925.0
108 4 11125.0 2925.0
109 4 11325.0 2175.0
110 4 11325.0 2275.0
111 4 11325.0 2375.0
112 4 11325.0 2575.0
113 4 11325.0 2675.0
114 4 11375.0 2925.0
115 9 11375.0 3125.0
116 9 11400.0 3225.0
117 9 11400.0 3325.0
118 9 11400.0 3475.0
119 9 11400.0 3625.0
120 9 11300.0 3825.0
121 9 11125.0 3825.0
122 9 11125.0 3925.0
123 9 11025.0 3975.0
124 9 10925.0 3975.0
125 9 10925.0 3875.0
126 9 10550.0 3925.0
127 9 10550.0 3725.0
128 4 10550.0 3325.0
129 4 10100.0 3325.0
