location subarea coor_x coord_y
1 76 5639.0 6909.0
2 264 5652.0 6142.0
3 264 5654.0 6101.0
4 76 5659.0 6910.0
5 76 5659.0 6920.0
6 264 5661.0 6182.0
7 308 5663.0 6830.0
8 264 5669.0 6213.0
9 418 5670.0 6425.0
10 76 5671.0 6870.0
11 264 5673.0 6132.0
12 308 5682.0 6840.0
13 76 5690.0 6891.0
14 308 5694.0 6801.0
15 49 5698.0 6265.0
16 76 5698.0 6952.0
17 264 5701.0 6184.0
18 418 5701.0 6407.0
19 264 5712.0 6154.0
20 49 5716.0 6296.0
21 418 5720.0 6438.0
22 418 5722.0 6397.0
23 76 5722.0 6873.0
24 418 5730.0 6458.0
25 76 5731.0 6893.0
26 49 5736.0 6317.0
27 209 5737.0 6064.0
28 209 5738.0 6034.0
29 49 5738.0 6267.0
30 209 5740.0 5984.0
31 264 5741.0 6206.0
32 418 5741.0 6418.0
33 418 5744.0 6368.0
34 308 5744.0 6823.0
35 308 5746.0 6783.0
36 418 5748.0 6490.0
37 76 5748.0 6965.0
38 76 5749.0 6944.0
39 49 5750.0 6227.0
40 49 5756.0 6308.0
41 308 5758.0 6733.0
42 418 5761.0 6440.0
43 446 5762.0 6187.0
44 418 5763.0 6389.0
45 446 5774.0 6127.0
46 49 5776.0 6319.0
47 308 5776.0 6774.0
48 49 5777.0 6289.0
49 209 5779.0 6026.0
50 473 5780.0 6916.0
51 446 5783.0 6168.0
52 446 5784.0 6137.0
53 308 5788.0 6744.0
54 49 5789.0 6249.0
55 209 5790.0 5996.0
56 209 5797.0 6077.0
57 265 5799.0 6482.0
58 473 5799.0 6957.0
59 265 5800.0 6472.0
60 265 5802.0 6411.0
61 308 5804.0 6836.0
62 49 5805.0 6350.0
63 21 5806.0 6563.0
64 209 5808.0 6047.0
65 49 5810.0 6229.0
66 446 5813.0 6159.0
67 49 5817.0 6311.0
68 473 5818.0 6988.0
69 265 5820.0 6472.0
70 446 5822.0 6200.0
71 265 5822.0 6432.0
72 473 5822.0 6877.0
73 21 5825.0 6594.0
74 446 5827.0 6089.0
75 443 5829.0 6726.0
76 265 5833.0 6392.0
77 21 5833.0 6635.0
78 165 5838.0 6281.0
79 473 5840.0 6948.0
80 443 5841.0 6686.0
81 443 5842.0 6665.0
82 446 5844.0 6160.0
83 120 5846.0 6807.0
84 21 5847.0 6544.0
85 164 5847.0 6999.0
86 107 5848.0 6049.0
87 165 5850.0 6251.0
88 473 5851.0 6919.0
89 265 5853.0 6413.0
90 446 5855.0 6120.0
91 165 5859.0 6272.0
92 107 5860.0 6009.0
93 265 5860.0 6484.0
94 443 5861.0 6687.0
95 120 5863.0 6869.0
96 21 5864.0 6616.0
97 107 5867.0 6090.0
98 164 5867.0 7010.0
99 473 5872.0 6909.0
100 490 5873.0 6171.0
101 490 5874.0 6151.0
102 165 5876.0 6333.0
103 443 5878.0 6768.0
104 443 5879.0 6738.0
105 164 5879.0 6970.0
106 262 5884.0 6394.0
107 165 5890.0 6253.0
108 443 5890.0 6718.0
109 107 5891.0 6000.0
110 443 5892.0 6668.0
111 120 5893.0 6880.0
112 120 5895.0 6840.0
113 490 5896.0 6122.0
114 165 5897.0 6324.0
115 165 5898.0 6304.0
116 491 5900.0 6496.0
117 107 5902.0 5971.0
118 120 5902.0 6911.0
119 262 5905.0 6365.0
120 21 5905.0 6618.0
121 164 5906.0 7042.0
122 443 5908.0 6759.0
123 164 5908.0 7002.0
124 107 5909.0 6042.0
125 165 5910.0 6264.0
126 164 5911.0 6941.0
127 491 5912.0 6456.0
128 120 5913.0 6891.0
129 490 5914.0 6163.0
130 21 5917.0 6568.0
131 107 5920.0 6022.0
132 107 5928.0 6083.0
133 165 5932.0 6225.0
134 164 5939.0 6983.0
135 165 5940.0 6275.0
136 164 5940.0 6953.0
137 165 5941.0 6245.0
138 490 5944.0 6185.0
139 236 5945.0 5922.0
140 490 5945.0 6144.0
141 262 5946.0 6367.0
142 467 5947.0 7034.0
143 165 5949.0 6296.0
144 491 5949.0 6529.0
145 490 5953.0 6195.0
146 120 5956.0 6832.0
147 490 5957.0 6114.0
148 107 5959.0 6064.0
149 491 5961.0 6479.0
150 287 5961.0 6944.0
151 287 5962.0 6923.0
152 262 5963.0 6438.0
153 187 5963.0 6671.0
154 262 5964.0 6418.0
155 187 5964.0 6651.0
156 467 5965.0 7095.0
157 187 5966.0 6610.0
158 467 5968.0 7025.0
159 120 5973.0 6894.0
160 262 5975.0 6388.0
161 262 5975.0 6398.0
162 236 5977.0 5873.0
163 120 5977.0 6803.0
164 56 5978.0 6783.0
165 187 5980.0 6742.0
166 187 5981.0 6712.0
167 287 5981.0 6945.0
168 107 5982.0 6004.0
169 236 5984.0 5964.0
170 467 5984.0 7117.0
