location subarea coor_x coord_y
1 88 605.61 796.6
2 37 681.8 1025.2
3 1 605.61 1152.21
4 1 605.61 1253.81
5 25 656.41 1736.41
6 11 808.81 2041.19
7 61 726.25 1825.29
8 61 758.01 1863.4
9 61 783.4 1736.41
10 100 808.81 1736.41
11 124 758.01 1101.41
12 88 758.01 796.6
13 88 758.01 821.99
14 88 872.3 733.11
15 11 885.0 2066.6
16 100 872.3 1787.21
17 73 935.8 1965.0
18 12 910.39 707.7
19 100 935.8 1812.6
20 100 935.8 1761.8
21 110 935.8 1177.6
22 59 986.6 1380.8
23 12 1011.99 898.2
24 110 986.6 1203.01
25 110 986.6 1152.21
26 12 986.6 821.99
27 12 1011.99 796.6
28 12 986.6 923.59
29 89 1062.79 1126.8
30 35 1113.59 1431.6
31 35 1139.0 1482.4
32 118 1189.8 949.0
33 27 1189.8 1253.81
34 106 1240.61 1507.79
35 104 1291.41 1355.39
36 104 1266.0 1253.81
37 89 1189.8 1101.41
38 35 1189.8 1380.8
39 89 1113.59 1152.21
40 53 1113.59 821.99
41 122 1189.8 707.7
42 122 1151.7 733.11
43 118 1113.59 923.59
44 89 1113.59 1101.41
45 27 1113.59 1228.4
46 118 1113.59 949.0
47 35 1113.59 1406.19
48 53 1139.0 860.1
49 122 1189.8 733.11
50 68 1240.61 1711.0
51 68 1266.0 1736.41
52 36 1291.41 1863.4
53 77 1278.69 2047.56
54 77 1285.06 2053.91
55 77 1291.41 2041.19
56 36 1329.49 1958.65
57 36 1291.41 1965.0
58 36 1323.14 1952.3
59 68 1316.8 1787.21
60 36 1342.21 1863.4
61 36 1329.49 1945.96
62 36 1335.86 1952.3
63 103 1164.39 2244.39
64 108 1164.39 2091.99
65 106 1189.8 1584.0
66 68 1215.2 1711.0
67 106 1164.39 1634.8
68 68 1164.39 1787.21
69 91 1189.8 1863.4
70 103 1189.8 2244.39
71 21 1266.0 2168.2
72 77 1278.69 2060.25
73 77 1272.34 2053.91
74 77 1240.61 2041.19
75 91 1227.89 1958.65
76 91 1234.26 1952.3
77 91 1240.61 1965.0
78 106 1291.41 1609.39
79 30 1291.41 1076.0
80 113 1266.0 707.7
81 53 1189.8 847.4
82 35 1139.0 1533.2
83 108 1113.59 2028.5
84 103 1088.2 2244.39
85 108 1088.2 2079.3
86 103 999.3 2180.9
87 19 1011.99 1736.41
88 19 1062.79 1685.61
89 19 1037.4 1634.8
90 73 1113.59 1863.4
91 12 1062.79 771.19
92 12 1062.79 821.99
93 27 1024.71 1279.2
94 59 986.6 1507.79
95 12 1037.4 872.79
96 59 1037.4 1482.4
97 19 1011.99 1609.39
98 100 961.19 1711.0
99 12 999.3 733.11
100 73 1011.99 1901.5
101 73 1037.4 1914.2
102 19 1062.79 1736.41
103 19 1062.79 1609.39
104 21 1240.61 2244.39
105 36 1342.21 1939.61
106 21 1291.41 2168.2
107 106 1316.8 1584.0
108 68 1266.0 1685.61
109 68 1215.2 1787.21
110 91 1189.8 1965.0
111 77 1215.2 2041.19
112 91 1240.61 1863.4
113 91 1227.89 1945.96
114 91 1221.54 1952.3
115 108 1189.8 2091.99
116 21 1215.2 2168.2
117 41 1367.6 1634.8
118 38 1494.61 2244.39
119 97 1520.0 2028.5
120 55 1570.8 1812.6
121 55 1596.19 1812.6
122 38 1570.8 2244.39
123 60 1672.4 1939.61
124 60 1710.51 1996.76
125 60 1716.86 2003.11
126 60 1748.59 2015.8
127 64 1850.2 2142.79
128 64 1875.61 2244.39
129 83 1951.8 2091.99
130 83 1913.69 2079.3
131 26 1977.21 2244.39
132 64 1799.39 2168.2
133 64 1850.2 2219.0
134 93 1824.8 1634.8
135 93 1774.0 1736.41
136 93 1723.2 1761.8
137 44 1799.39 1507.79
138 44 1799.39 1456.99
139 76 1799.39 1228.4
140 22 1761.31 1228.4
141 44 1748.59 1431.6
142 10 1862.89 949.0
143 40 1786.7 707.7
144 10 1901.0 898.2
145 10 1926.41 872.79
146 60 1774.0 1939.61
147 16 1774.0 1812.6
148 93 1748.59 1634.8
149 60 1748.59 1888.81
150 55 1672.4 1761.8
151 55 1672.4 1812.6
152 44 1723.2 1406.19
153 22 1723.2 1330.0
154 45 1723.2 999.8
155 40 1710.51 733.11
156 102 1697.79 821.99
157 22 1723.2 1152.21
158 45 1672.4 1076.0
159 22 1646.99 1304.61
160 45 1723.2 1076.0
161 102 1748.59 898.2
162 22 1723.2 1203.01
163 40 1799.39 796.6
164 40 1748.59 733.11
165 45 1799.39 999.8
166 10 1824.8 987.11
167 60 1723.2 1990.39
168 60 1697.79 1939.61
169 60 1704.14 2003.11
170 60 1710.51 2009.45
171 38 1646.99 2244.39
172 60 1774.0 1965.0
173 10 1926.41 923.59
174 65 1913.69 707.7
175 67 2002.6 923.59
176 65 1951.8 707.7
177 65 1926.41 796.6
178 65 1989.9 707.7
179 65 1977.21 796.6
180 65 2028.01 796.6
181 65 2066.09 733.11
182 96 2104.2 796.6
183 65 2028.01 707.7
184 10 2002.6 872.79
185 34 2155.0 1253.81
186 34 2161.35 1266.5
187 34 2167.7 1272.85
188 14 2205.8 1558.59
189 78 2281.99 1761.8
190 119 2332.79 1558.59
191 47 2358.2 1126.8
192 50 2447.11 1584.0
193 69 2383.59 2142.79
194 82 2358.2 2066.6
195 82 2383.59 2015.8
196 2 2434.39 1406.19
197 82 2409.0 2015.8
198 82 2434.39 2053.91
199 2 2434.39 1355.39
200 31 2459.8 796.6
201 2 2459.8 1330.0
202 114 2421.7 974.39
203 114 2409.0 872.79
204 114 2459.8 974.39
205 2 2485.2 1279.2
206 31 2536.0 796.6
207 2 2523.3 1355.39
208 111 2523.3 1584.0
209 117 2561.41 1939.61
210 24 2561.41 2244.39
211 42 2510.61 2142.79
212 24 2713.81 2244.39
213 56 2713.81 2142.79
214 56 2701.09 2079.3
215 15 2688.4 1126.8
216 33 2663.01 1761.8
217 15 2663.01 1050.61
218 15 2637.6 1101.41
219 94 2612.21 1152.21
220 99 2637.6 1355.39
221 111 2561.41 1558.59
222 117 2586.8 1939.61
223 33 2612.21 1812.6
224 33 2586.8 1761.8
225 33 2561.41 1812.6
226 33 2561.41 1761.8
227 84 2612.21 999.8
228 99 2701.09 1291.89
229 15 2764.61 1126.8
230 15 2790.0 1152.21
231 51 2840.8 1126.8
232 54 2790.0 821.99
233 54 2739.2 821.99
234 54 2713.81 872.79
235 31 2612.21 796.6
236 2 2434.39 1304.61
237 31 2497.89 834.71
238 31 2536.0 872.79
239 31 2561.41 821.99
240 31 2612.21 834.71
241 84 2574.1 949.0
242 31 2561.41 796.6
243 84 2561.41 999.8
244 94 2586.8 1101.41
245 94 2510.61 1177.6
246 94 2536.0 1203.01
247 50 2472.5 1558.59
248 56 2561.41 2066.6
249 24 2637.6 2219.0
250 56 2586.8 2104.71
251 56 2561.41 2104.71
252 24 2637.6 2244.39
253 56 2637.6 2142.79
254 111 2536.0 1456.99
255 94 2497.89 1101.41
256 50 2447.11 1558.59
257 50 2383.59 1469.71
258 78 2281.99 1812.6
259 69 2231.19 2041.19
260 42 2434.39 2219.0
261 42 2440.74 2231.7
262 42 2459.8 2244.39
263 42 2453.46 2231.7
264 42 2447.11 2225.35
265 8 2358.2 1812.6
266 8 2383.59 1939.61
267 69 2307.4 2142.79
268 69 2256.6 2142.79
269 8 2332.79 1939.61
270 47 2370.9 1101.41
271 69 2231.19 2142.79
272 49 2167.7 2079.3
273 26 2129.61 2244.39
274 49 2129.61 2041.19
275 26 2180.39 2219.0
276 49 2078.81 2142.79
277 26 2078.81 2244.39
278 49 2078.81 2066.6
279 26 2028.01 2244.39
280 49 2053.4 2117.4
281 49 2028.01 2142.79
282 26 2053.4 2219.0
283 83 2002.6 2066.6
284 83 1977.21 2066.6
285 116 3018.59 2193.59
286 116 3044.0 2142.79
287 116 3044.0 2219.0
288 116 2967.79 2168.2
289 116 2980.51 2104.71
290 116 3069.39 2219.0
291 116 3069.39 2142.79
292 23 3132.91 2117.4
293 105 3209.1 1952.3
294 23 3196.41 2066.6
295 23 3120.2 2015.8
296 80 3171.0 1812.6
