location subarea coor_x coord_y
1 4 63.0 71.0
2 4 94.0 71.0
3 4 142.0 370.0
4 1 173.0 1276.0
5 1 205.0 1213.0
6 4 213.0 69.0
7 4 244.0 69.0
8 4 276.0 630.0
9 4 283.0 732.0
10 4 362.0 69.0
11 4 394.0 69.0
12 4 449.0 370.0
13 1 480.0 1276.0
14 1 512.0 1213.0
15 4 528.0 157.0
16 4 583.0 630.0
17 4 591.0 732.0
18 4 638.0 654.0
19 4 638.0 496.0
20 4 638.0 314.0
21 4 638.0 142.0
22 4 669.0 142.0
23 4 677.0 315.0
24 4 677.0 496.0
25 4 677.0 654.0
26 4 709.0 654.0
27 4 709.0 496.0
28 4 709.0 315.0
29 4 701.0 142.0
30 4 764.0 220.0
31 4 811.0 189.0
32 4 843.0 173.0
33 4 858.0 370.0
34 1 890.0 1276.0
35 1 921.0 1213.0
36 4 992.0 630.0
37 4 1000.0 732.0
38 1 1197.0 1276.0
39 1 1228.0 1213.0
40 4 1276.0 205.0
41 4 1299.0 630.0
42 4 1307.0 732.0
43 4 1362.0 654.0
44 4 1362.0 496.0
45 4 1362.0 291.0
46 4 1425.0 654.0
47 4 1425.0 496.0
48 4 1425.0 291.0
49 4 1417.0 173.0
50 4 1488.0 291.0
51 4 1488.0 496.0
52 4 1488.0 654.0
53 4 1551.0 654.0
54 4 1551.0 496.0
55 4 1551.0 291.0
56 4 1614.0 291.0
57 4 1614.0 496.0
58 4 1614.0 654.0
59 4 1732.0 189.0
60 3 1811.0 1276.0
61 3 1843.0 1213.0
62 3 1913.0 630.0
63 3 1921.0 732.0
64 3 2087.0 370.0
65 3 2118.0 1276.0
66 3 2150.0 1213.0
67 3 2189.0 205.0
68 3 2220.0 189.0
69 3 2220.0 630.0
70 3 2228.0 732.0
71 3 2244.0 142.0
72 3 2276.0 315.0
73 3 2276.0 496.0
74 3 2276.0 654.0
75 3 2315.0 654.0
76 3 2315.0 496.0
77 3 2315.0 315.0
78 3 2331.0 142.0
79 3 2346.0 315.0
80 3 2346.0 496.0
81 3 2346.0 654.0
82 3 2362.0 142.0
83 3 2402.0 157.0
84 3 2402.0 220.0
85 3 2480.0 142.0
86 3 2496.0 370.0
87 3 2528.0 1276.0
88 3 2559.0 1213.0
89 3 2630.0 630.0
90 3 2638.0 732.0
91 3 2756.0 69.0
92 3 2787.0 69.0
93 3 2803.0 370.0
94 3 2835.0 1276.0
95 3 2866.0 1213.0
96 3 2906.0 69.0
97 3 2937.0 69.0
98 3 2937.0 630.0
99 3 2945.0 732.0
100 3 3016.0 1276.0
101 3 3055.0 69.0
102 3 3087.0 69.0
103 4 606.0 220.0
104 4 1165.0 370.0
105 4 1780.0 370.0
106 1 63.0 1402.0
107 1 94.0 1402.0
108 1 142.0 1701.0
109 5 173.0 2607.0
110 5 205.0 2544.0
111 1 213.0 1400.0
112 1 244.0 1400.0
113 1 276.0 1961.0
114 1 283.0 2063.0
115 1 362.0 1400.0
116 1 394.0 1400.0
117 1 449.0 1701.0
118 5 480.0 2607.0
119 5 512.0 2544.0
120 1 528.0 1488.0
121 1 583.0 1961.0
122 1 591.0 2063.0
123 1 638.0 1985.0
124 1 638.0 1827.0
125 1 638.0 1645.0
126 1 638.0 1473.0
127 1 669.0 1473.0
128 1 677.0 1646.0
129 1 677.0 1827.0
130 1 677.0 1985.0
131 1 709.0 1985.0
132 1 709.0 1827.0
133 1 709.0 1646.0
134 1 701.0 1473.0
135 1 764.0 1551.0
136 1 811.0 1520.0
137 1 843.0 1504.0
138 1 858.0 1701.0
139 5 890.0 2607.0
140 5 921.0 2544.0
141 1 992.0 1961.0
142 1 1000.0 2063.0
143 5 1197.0 2607.0
144 5 1228.0 2544.0
145 1 1276.0 1536.0
146 1 1299.0 1961.0
147 1 1307.0 2063.0
148 1 1362.0 1985.0
149 1 1362.0 1827.0
150 1 1362.0 1622.0
151 1 1425.0 1985.0
152 1 1425.0 1827.0
153 1 1425.0 1622.0
154 1 1417.0 1504.0
155 1 1488.0 1622.0
156 1 1488.0 1827.0
157 1 1488.0 1985.0
158 1 1551.0 1985.0
159 1 1551.0 1827.0
160 1 1551.0 1622.0
161 1 1614.0 1622.0
162 1 1614.0 1827.0
163 1 1614.0 1985.0
164 1 1732.0 1520.0
165 2 1811.0 2607.0
166 2 1843.0 2544.0
167 1 1913.0 1961.0
168 2 1921.0 2063.0
169 3 2087.0 1701.0
170 2 2118.0 2607.0
171 2 2150.0 2544.0
172 3 2189.0 1536.0
173 3 2220.0 1520.0
174 2 2220.0 1961.0
175 2 2228.0 2063.0
176 3 2244.0 1473.0
177 3 2276.0 1646.0
178 3 2276.0 1827.0
179 2 2276.0 1985.0
180 2 2315.0 1985.0
181 3 2315.0 1827.0
182 3 2315.0 1646.0
183 3 2331.0 1473.0
184 3 2346.0 1646.0
185 3 2346.0 1827.0
186 2 2346.0 1985.0
187 3 2362.0 1473.0
188 3 2402.0 1488.0
189 3 2402.0 1551.0
190 3 2480.0 1473.0
191 3 2496.0 1701.0
192 2 2528.0 2607.0
193 2 2559.0 2544.0
194 2 2630.0 1961.0
195 2 2638.0 2063.0
196 3 2756.0 1400.0
197 3 2787.0 1400.0
198 3 2803.0 1701.0
199 2 2835.0 2607.0
200 2 2866.0 2544.0
201 3 2906.0 1400.0
202 3 2937.0 1400.0
203 2 2937.0 1961.0
204 2 2945.0 2063.0
205 2 3016.0 2607.0
206 3 3055.0 1400.0
207 3 3087.0 1400.0
208 1 606.0 1551.0
209 1 1165.0 1701.0
210 1 1780.0 1701.0
211 5 63.0 2733.0
212 5 94.0 2733.0
213 5 142.0 3032.0
214 5 173.0 3938.0
215 5 205.0 3875.0
216 5 213.0 2731.0
217 5 244.0 2731.0
218 5 276.0 3292.0
219 5 283.0 3394.0
220 5 362.0 2731.0
