location subarea coor_x coord_y
1 24 5639.0 6909.0
2 70 5652.0 6142.0
3 70 5654.0 6101.0
4 24 5659.0 6910.0
5 24 5659.0 6920.0
6 70 5661.0 6182.0
7 24 5663.0 6830.0
8 70 5669.0 6213.0
9 5 5670.0 6425.0
10 24 5671.0 6870.0
11 70 5673.0 6132.0
12 24 5682.0 6840.0
13 24 5690.0 6891.0
14 24 5694.0 6801.0
15 70 5698.0 6265.0
16 24 5698.0 6952.0
17 70 5701.0 6184.0
18 5 5701.0 6407.0
19 70 5712.0 6154.0
20 5 5716.0 6296.0
21 5 5720.0 6438.0
22 5 5722.0 6397.0
23 24 5722.0 6873.0
24 5 5730.0 6458.0
25 24 5731.0 6893.0
26 5 5736.0 6317.0
27 70 5737.0 6064.0
28 70 5738.0 6034.0
29 70 5738.0 6267.0
30 70 5740.0 5984.0
31 70 5741.0 6206.0
32 5 5741.0 6418.0
33 5 5744.0 6368.0
34 24 5744.0 6823.0
35 24 5746.0 6783.0
36 5 5748.0 6490.0
37 24 5748.0 6965.0
38 24 5749.0 6944.0
39 70 5750.0 6227.0
40 5 5756.0 6308.0
41 24 5758.0 6733.0
42 5 5761.0 6440.0
43 70 5762.0 6187.0
44 5 5763.0 6389.0
45 70 5774.0 6127.0
46 5 5776.0 6319.0
47 24 5776.0 6774.0
48 5 5777.0 6289.0
49 70 5779.0 6026.0
50 24 5780.0 6916.0
51 70 5783.0 6168.0
52 70 5784.0 6137.0
53 24 5788.0 6744.0
54 70 5789.0 6249.0
55 70 5790.0 5996.0
56 70 5797.0 6077.0
57 5 5799.0 6482.0
58 24 5799.0 6957.0
59 5 5800.0 6472.0
60 5 5802.0 6411.0
61 24 5804.0 6836.0
62 5 5805.0 6350.0
63 5 5806.0 6563.0
64 70 5808.0 6047.0
65 70 5810.0 6229.0
66 70 5813.0 6159.0
67 5 5817.0 6311.0
68 24 5818.0 6988.0
69 5 5820.0 6472.0
70 70 5822.0 6200.0
71 5 5822.0 6432.0
72 24 5822.0 6877.0
73 5 5825.0 6594.0
74 70 5827.0 6089.0
