location subarea coor_x coord_y
1 2 605.61 796.6
2 2 681.8 1025.2
3 2 605.61 1152.21
4 2 605.61 1253.81
5 8 656.41 1736.41
6 8 808.81 2041.19
7 8 726.25 1825.29
8 8 758.01 1863.4
9 8 783.4 1736.41
10 8 808.81 1736.41
11 2 758.01 1101.41
12 2 758.01 796.6
13 2 758.01 821.99
14 2 872.3 733.11
15 8 885.0 2066.6
16 8 872.3 1787.21
17 8 935.8 1965.0
18 2 910.39 707.7
19 8 935.8 1812.6
20 8 935.8 1761.8
21 2 935.8 1177.6
22 2 986.6 1380.8
23 2 1011.99 898.2
24 2 986.6 1203.01
25 2 986.6 1152.21
26 2 986.6 821.99
27 2 1011.99 796.6
28 2 986.6 923.59
29 2 1062.79 1126.8
30 2 1113.59 1431.6
31 8 1139.0 1482.4
32 2 1189.8 949.0
33 2 1189.8 1253.81
34 7 1240.61 1507.79
35 7 1291.41 1355.39
36 7 1266.0 1253.81
37 2 1189.8 1101.41
38 7 1189.8 1380.8
39 2 1113.59 1152.21
40 2 1113.59 821.99
41 2 1189.8 707.7
42 2 1151.7 733.11
43 2 1113.59 923.59
44 2 1113.59 1101.41
45 2 1113.59 1228.4
46 2 1113.59 949.0
47 2 1113.59 1406.19
48 2 1139.0 860.1
49 2 1189.8 733.11
50 8 1240.61 1711.0
51 8 1266.0 1736.41
52 8 1291.41 1863.4
53 8 1278.69 2047.56
54 8 1285.06 2053.91
55 8 1291.41 2041.19
56 8 1329.49 1958.65
57 8 1291.41 1965.0
58 8 1323.14 1952.3
59 8 1316.8 1787.21
60 8 1342.21 1863.4
61 8 1329.49 1945.96
62 8 1335.86 1952.3
63 8 1164.39 2244.39
64 8 1164.39 2091.99
65 8 1189.8 1584.0
66 8 1215.2 1711.0
67 8 1164.39 1634.8
68 8 1164.39 1787.21
69 8 1189.8 1863.4
70 8 1189.8 2244.39
71 8 1266.0 2168.2
72 8 1278.69 2060.25
73 8 1272.34 2053.91
74 8 1240.61 2041.19
75 8 1227.89 1958.65
76 8 1234.26 1952.3
77 8 1240.61 1965.0
78 8 1291.41 1609.39
79 2 1291.41 1076.0
80 2 1266.0 707.7
81 2 1189.8 847.4
82 8 1139.0 1533.2
83 8 1113.59 2028.5
84 8 1088.2 2244.39
85 8 1088.2 2079.3
86 8 999.3 2180.9
87 8 1011.99 1736.41
88 8 1062.79 1685.61
89 8 1037.4 1634.8
90 8 1113.59 1863.4
91 2 1062.79 771.19
92 2 1062.79 821.99
93 2 1024.71 1279.2
94 8 986.6 1507.79
95 2 1037.4 872.79
96 8 1037.4 1482.4
97 8 1011.99 1609.39
98 8 961.19 1711.0
99 2 999.3 733.11
100 8 1011.99 1901.5
101 8 1037.4 1914.2
102 8 1062.79 1736.41
103 8 1062.79 1609.39
104 8 1240.61 2244.39
105 8 1342.21 1939.61
106 8 1291.41 2168.2
107 7 1316.8 1584.0
108 8 1266.0 1685.61
109 8 1215.2 1787.21
110 8 1189.8 1965.0
111 8 1215.2 2041.19
112 8 1240.61 1863.4
113 8 1227.89 1945.96
114 8 1221.54 1952.3
115 8 1189.8 2091.99
116 8 1215.2 2168.2
117 7 1367.6 1634.8
118 3 1494.61 2244.39
119 3 1520.0 2028.5
120 3 1570.8 1812.6
121 3 1596.19 1812.6
122 3 1570.8 2244.39
123 3 1672.4 1939.61
124 3 1710.51 1996.76
125 3 1716.86 2003.11
126 3 1748.59 2015.8
127 3 1850.2 2142.79
128 3 1875.61 2244.39
129 3 1951.8 2091.99
130 3 1913.69 2079.3
131 3 1977.21 2244.39
132 3 1799.39 2168.2
133 3 1850.2 2219.0
134 3 1824.8 1634.8
135 3 1774.0 1736.41
136 3 1723.2 1761.8
137 7 1799.39 1507.79
138 7 1799.39 1456.99
139 7 1799.39 1228.4
140 7 1761.31 1228.4
141 7 1748.59 1431.6
142 9 1862.89 949.0
143 9 1786.7 707.7
144 9 1901.0 898.2
145 9 1926.41 872.79
146 3 1774.0 1939.61
147 3 1774.0 1812.6
148 7 1748.59 1634.8
149 3 1748.59 1888.81
150 3 1672.4 1761.8
151 3 1672.4 1812.6
152 7 1723.2 1406.19
153 7 1723.2 1330.0
154 9 1723.2 999.8
155 9 1710.51 733.11
156 9 1697.79 821.99
157 7 1723.2 1152.21
158 9 1672.4 1076.0
159 7 1646.99 1304.61
160 9 1723.2 1076.0
161 9 1748.59 898.2
162 7 1723.2 1203.01
163 9 1799.39 796.6
164 9 1748.59 733.11
165 9 1799.39 999.8
166 9 1824.8 987.11
167 3 1723.2 1990.39
168 3 1697.79 1939.61
169 3 1704.14 2003.11
170 3 1710.51 2009.45
171 3 1646.99 2244.39
172 3 1774.0 1965.0
173 9 1926.41 923.59
174 9 1913.69 707.7
175 9 2002.6 923.59
176 9 1951.8 707.7
177 9 1926.41 796.6
178 9 1989.9 707.7
179 9 1977.21 796.6
180 9 2028.01 796.6
181 9 2066.09 733.11
182 9 2104.2 796.6
183 9 2028.01 707.7
184 9 2002.6 872.79
185 4 2155.0 1253.81
186 4 2161.35 1266.5
187 4 2167.7 1272.85
188 4 2205.8 1558.59
189 5 2281.99 1761.8
190 4 2332.79 1558.59
191 4 2358.2 1126.8
192 4 2447.11 1584.0
193 5 2383.59 2142.79
194 5 2358.2 2066.6
195 5 2383.59 2015.8
196 4 2434.39 1406.19
197 5 2409.0 2015.8
198 5 2434.39 2053.91
199 4 2434.39 1355.39
200 10 2459.8 796.6
201 4 2459.8 1330.0
202 4 2421.7 974.39
203 10 2409.0 872.79
204 10 2459.8 974.39
205 4 2485.2 1279.2
206 10 2536.0 796.6
207 4 2523.3 1355.39
208 4 2523.3 1584.0
209 5 2561.41 1939.61
210 5 2561.41 2244.39
211 5 2510.61 2142.79
212 5 2713.81 2244.39
213 5 2713.81 2142.79
214 5 2701.09 2079.3
215 10 2688.4 1126.8
216 5 2663.01 1761.8
217 10 2663.01 1050.61
218 10 2637.6 1101.41
219 10 2612.21 1152.21
220 10 2637.6 1355.39
221 4 2561.41 1558.59
222 5 2586.8 1939.61
223 5 2612.21 1812.6
224 5 2586.8 1761.8
225 5 2561.41 1812.6
226 5 2561.41 1761.8
227 10 2612.21 999.8
228 10 2701.09 1291.89
229 10 2764.61 1126.8
230 10 2790.0 1152.21
231 10 2840.8 1126.8
232 10 2790.0 821.99
233 10 2739.2 821.99
234 10 2713.81 872.79
235 10 2612.21 796.6
236 4 2434.39 1304.61
237 10 2497.89 834.71
238 10 2536.0 872.79
239 10 2561.41 821.99
240 10 2612.21 834.71
241 10 2574.1 949.0
242 10 2561.41 796.6
243 10 2561.41 999.8
244 10 2586.8 1101.41
245 10 2510.61 1177.6
246 10 2536.0 1203.01
247 4 2472.5 1558.59
248 5 2561.41 2066.6
249 5 2637.6 2219.0
250 5 2586.8 2104.71
251 5 2561.41 2104.71
252 5 2637.6 2244.39
253 5 2637.6 2142.79
