location subarea coor_x coord_y
1 15 63.0 71.0
2 15 94.0 71.0
3 15 142.0 370.0
4 42 173.0 1276.0
5 42 205.0 1213.0
6 15 213.0 69.0
7 15 244.0 69.0
8 57 276.0 630.0
9 57 283.0 732.0
10 15 362.0 69.0
11 15 394.0 69.0
12 52 449.0 370.0
13 1 480.0 1276.0
14 1 512.0 1213.0
15 52 528.0 157.0
16 8 583.0 630.0
17 8 591.0 732.0
18 8 638.0 654.0
19 8 638.0 496.0
20 52 638.0 314.0
21 52 638.0 142.0
22 52 669.0 142.0
23 52 677.0 315.0
24 8 677.0 496.0
25 8 677.0 654.0
26 8 709.0 654.0
27 8 709.0 496.0
28 23 709.0 315.0
29 23 701.0 142.0
30 23 764.0 220.0
31 23 811.0 189.0
32 23 843.0 173.0
33 23 858.0 370.0
34 45 890.0 1276.0
35 45 921.0 1213.0
36 48 992.0 630.0
37 48 1000.0 732.0
38 45 1197.0 1276.0
39 45 1228.0 1213.0
40 7 1276.0 205.0
41 38 1299.0 630.0
42 38 1307.0 732.0
43 38 1362.0 654.0
44 38 1362.0 496.0
45 7 1362.0 291.0
46 38 1425.0 654.0
47 38 1425.0 496.0
48 7 1425.0 291.0
49 7 1417.0 173.0
50 7 1488.0 291.0
51 25 1488.0 496.0
52 25 1488.0 654.0
53 25 1551.0 654.0
54 25 1551.0 496.0
55 54 1551.0 291.0
56 54 1614.0 291.0
57 25 1614.0 496.0
58 25 1614.0 654.0
59 54 1732.0 189.0
60 30 1811.0 1276.0
61 30 1843.0 1213.0
62 70 1913.0 630.0
63 70 1921.0 732.0
64 3 2087.0 370.0
65 30 2118.0 1276.0
66 30 2150.0 1213.0
67 3 2189.0 205.0
68 3 2220.0 189.0
69 32 2220.0 630.0
70 32 2228.0 732.0
71 3 2244.0 142.0
72 3 2276.0 315.0
73 32 2276.0 496.0
74 32 2276.0 654.0
75 32 2315.0 654.0
76 32 2315.0 496.0
77 3 2315.0 315.0
78 3 2331.0 142.0
79 3 2346.0 315.0
80 32 2346.0 496.0
81 32 2346.0 654.0
82 3 2362.0 142.0
83 3 2402.0 157.0
84 3 2402.0 220.0
85 3 2480.0 142.0
86 3 2496.0 370.0
87 65 2528.0 1276.0
88 65 2559.0 1213.0
89 68 2630.0 630.0
90 68 2638.0 732.0
91 17 2756.0 69.0
92 17 2787.0 69.0
93 24 2803.0 370.0
94 43 2835.0 1276.0
95 43 2866.0 1213.0
96 17 2906.0 69.0
97 17 2937.0 69.0
98 24 2937.0 630.0
99 24 2945.0 732.0
100 12 3016.0 1276.0
101 17 3055.0 69.0
102 17 3087.0 69.0
103 52 606.0 220.0
104 7 1165.0 370.0
105 54 1780.0 370.0
106 42 63.0 1402.0
107 42 94.0 1402.0
108 36 142.0 1701.0
109 18 173.0 2607.0
110 18 205.0 2544.0
111 42 213.0 1400.0
112 42 244.0 1400.0
113 53 276.0 1961.0
114 53 283.0 2063.0
115 42 362.0 1400.0
116 42 394.0 1400.0
117 64 449.0 1701.0
118 51 480.0 2607.0
119 51 512.0 2544.0
120 64 528.0 1488.0
121 10 583.0 1961.0
122 10 591.0 2063.0
123 10 638.0 1985.0
124 10 638.0 1827.0
125 64 638.0 1645.0
126 64 638.0 1473.0
127 64 669.0 1473.0
128 64 677.0 1646.0
129 10 677.0 1827.0
130 10 677.0 1985.0
131 10 709.0 1985.0
132 10 709.0 1827.0
133 64 709.0 1646.0
134 64 701.0 1473.0
135 31 764.0 1551.0
136 31 811.0 1520.0
137 31 843.0 1504.0
138 31 858.0 1701.0
139 39 890.0 2607.0
140 39 921.0 2544.0
141 44 992.0 1961.0
142 44 1000.0 2063.0
143 67 1197.0 2607.0
144 67 1228.0 2544.0
145 4 1276.0 1536.0
146 16 1299.0 1961.0
147 16 1307.0 2063.0
148 16 1362.0 1985.0
149 16 1362.0 1827.0
150 4 1362.0 1622.0
151 16 1425.0 1985.0
152 16 1425.0 1827.0
153 4 1425.0 1622.0
154 4 1417.0 1504.0
155 4 1488.0 1622.0
156 16 1488.0 1827.0
157 16 1488.0 1985.0
158 16 1551.0 1985.0
159 16 1551.0 1827.0
160 40 1551.0 1622.0
161 40 1614.0 1622.0
162 16 1614.0 1827.0
163 16 1614.0 1985.0
164 40 1732.0 1520.0
165 37 1811.0 2607.0
166 37 1843.0 2544.0
167 49 1913.0 1961.0
168 49 1921.0 2063.0
169 6 2087.0 1701.0
170 66 2118.0 2607.0
171 66 2150.0 2544.0
172 6 2189.0 1536.0
173 62 2220.0 1520.0
174 29 2220.0 1961.0
175 29 2228.0 2063.0
176 62 2244.0 1473.0
177 6 2276.0 1646.0
178 29 2276.0 1827.0
179 29 2276.0 1985.0
180 29 2315.0 1985.0
181 29 2315.0 1827.0
182 6 2315.0 1646.0
183 62 2331.0 1473.0
184 6 2346.0 1646.0
185 29 2346.0 1827.0
186 29 2346.0 1985.0
187 62 2362.0 1473.0
188 62 2402.0 1488.0
189 62 2402.0 1551.0
190 62 2480.0 1473.0
191 6 2496.0 1701.0
192 35 2528.0 2607.0
193 35 2559.0 2544.0
194 69 2630.0 1961.0
195 69 2638.0 2063.0
196 43 2756.0 1400.0
197 43 2787.0 1400.0
198 43 2803.0 1701.0
199 55 2835.0 2607.0
200 55 2866.0 2544.0
201 43 2906.0 1400.0
202 12 2937.0 1400.0
203 20 2937.0 1961.0
204 20 2945.0 2063.0
205 19 3016.0 2607.0
206 12 3055.0 1400.0
207 12 3087.0 1400.0
208 64 606.0 1551.0
209 4 1165.0 1701.0
210 40 1780.0 1701.0
211 18 63.0 2733.0
212 18 94.0 2733.0
213 41 142.0 3032.0
214 21 173.0 3938.0
215 21 205.0 3875.0
216 18 213.0 2731.0
217 18 244.0 2731.0
218 41 276.0 3292.0
219 41 283.0 3394.0
220 51 362.0 2731.0
221 51 394.0 2731.0
222 5 449.0 3032.0
223 56 480.0 3938.0
224 56 512.0 3875.0
225 51 528.0 2819.0
226 27 583.0 3292.0
227 27 591.0 3394.0
228 27 638.0 3316.0
229 27 638.0 3158.0
230 5 638.0 2976.0
231 33 638.0 2804.0
232 33 669.0 2804.0
233 5 677.0 2977.0
234 27 677.0 3158.0
235 27 677.0 3316.0
236 27 709.0 3316.0
237 27 709.0 3158.0
238 5 709.0 2977.0
239 33 701.0 2804.0
240 33 764.0 2882.0
241 33 811.0 2851.0
242 33 843.0 2835.0
243 33 858.0 3032.0
244 11 890.0 3938.0
245 11 921.0 3875.0
246 61 992.0 3292.0
247 61 1000.0 3394.0
248 60 1197.0 3938.0
249 60 1228.0 3875.0
250 47 1276.0 2867.0
251 28 1299.0 3292.0
252 28 1307.0 3394.0
253 28 1362.0 3316.0
254 28 1362.0 3158.0
255 47 1362.0 2953.0
256 28 1425.0 3316.0
257 28 1425.0 3158.0
258 47 1425.0 2953.0
259 47 1417.0 2835.0
260 13 1488.0 2953.0
261 28 1488.0 3158.0
262 28 1488.0 3316.0
263 28 1551.0 3316.0
264 28 1551.0 3158.0
265 13 1551.0 2953.0
266 13 1614.0 2953.0
267 13 1614.0 3158.0
268 28 1614.0 3316.0
269 13 1732.0 2851.0
270 46 1811.0 3938.0
271 46 1843.0 3875.0
272 9 1913.0 3292.0
273 9 1921.0 3394.0
274 2 2087.0 3032.0
275 26 2118.0 3938.0
276 26 2150.0 3875.0
277 59 2189.0 2867.0
278 59 2220.0 2851.0
279 34 2220.0 3292.0
280 34 2228.0 3394.0
281 59 2244.0 2804.0
282 2 2276.0 2977.0
283 34 2276.0 3158.0
284 34 2276.0 3316.0
285 34 2315.0 3316.0
286 34 2315.0 3158.0
287 2 2315.0 2977.0
288 59 2331.0 2804.0
289 2 2346.0 2977.0
290 34 2346.0 3158.0
291 34 2346.0 3316.0
292 59 2362.0 2804.0
293 59 2402.0 2819.0
294 59 2402.0 2882.0
295 59 2480.0 2804.0
296 2 2496.0 3032.0
297 22 2528.0 3938.0
298 22 2559.0 3875.0
299 63 2630.0 3292.0
300 63 2638.0 3394.0
301 55 2756.0 2731.0
302 55 2787.0 2731.0
303 14 2803.0 3032.0
304 50 2835.0 3938.0
305 50 2866.0 3875.0
306 55 2906.0 2731.0
307 19 2937.0 2731.0
308 14 2937.0 3292.0
309 14 2945.0 3394.0
310 50 3016.0 3938.0
311 19 3055.0 2731.0
312 19 3087.0 2731.0
313 5 606.0 2882.0
314 47 1165.0 3032.0
315 13 1780.0 3032.0
316 58 1417.0 -79.0
317 58 1496.0 -79.0
318 46 1693.0 4055.0
