location capacity coord_x coord_y
1 328.0 36.49 7.49
2 328.0 57.06 9.51
3 328.0 30.22 48.14
4 328.0 5.15 -3.56
5 328.0 34.59 -106.37
6 328.0 57.12 -2.12
7 328.0 16.45 -99.45
8 328.0 5.36 -0.1
9 328.0 28.56 -13.36
10 328.0 8.59 38.48
11 328.0 12.5 45.02
12 328.0 -34.48 138.38
13 328.0 30.23 -9.33
14 328.0 56.18 12.51
15 328.0 36.4 -4.3
16 328.0 40.38 8.17
17 328.0 35.11 -3.5
18 328.0 41.55 8.48
19 328.0 -37.01 174.47
20 328.0 38.17 -0.34
21 328.0 36.42 3.13
22 328.0 36.11 37.14
23 328.0 35.14 -101.42
24 328.0 31.58 35.59
25 328.0 52.18 4.46
26 328.0 61.1 -149.59
27 328.0 39.57 32.41
28 328.0 51.11 4.28
29 328.0 17.08 -61.47
30 328.0 43.37 13.22
31 328.0 29.38 35.01
32 328.0 59.39 17.55
33 328.0 15.18 38.55
34 328.0 -25.14 -57.31
35 328.0 23.58 32.47
36 328.0 37.54 23.44
37 328.0 33.46 -84.31
38 328.0 12.3 -70.01
39 328.0 24.26 54.28
40 328.0 36.55 30.48
41 328.0 26.16 50.38
42 328.0 40.29 50.01
43 328.0 39.11 -76.4
44 328.0 10.48 -74.52
45 328.0 -16.11 -52.3
46 328.0 10.25 45.01
47 328.0 41.18 2.05
48 328.0 32.22 -64.42
49 328.0 41.56 -72.41
50 328.0 40.39 17.57
51 328.0 44.49 20.19
52 328.0 9.21 34.31
53 328.0 32.06 20.16
54 328.0 52.29 13.24
55 328.0 48.27 -4.25
56 328.0 -19.48 3.45
57 328.0 33.49 35.29
58 328.0 54.39 -6.14
59 328.0 35.48 -101.22
60 328.0 4.24 18.31
61 328.0 13.04 -59.3
62 328.0 60.17 5.13
63 328.0 44.48 -68.5
64 328.0 33.14 44.14
65 328.0 45.4 9.24
66 328.0 33.34 -86.45
67 328.0 52.27 -1.45
68 328.0 42.33 9.29
69 328.0 45.48 -108.37
70 328.0 43.28 -1.32
71 328.0 13.21 -16.4
72 328.0 -3.19 29.19
73 328.0 13.55 100.36
74 328.0 12.38 -8.02
75 328.0 55.44 9.09
76 328.0 44.32 11.18
77 328.0 12.57 77.4
78 328.0 -15.41 34.58
79 328.0 27.13 56.22
80 328.0 -27.25 153.05
81 328.0 44.5 -0.43
82 328.0 4.42 -74.09
83 328.0 50.47 -1.51
84 328.0 19.05 72.52
85 328.0 67.16 14.22
86 328.0 42.22 -71.0
87 328.0 53.03 8.48
88 328.0 41.08 16.47
89 328.0 46.55 7.3
90 328.0 51.31 -2.35
91 328.0 50.54 4.29
92 328.0 -15.52 -47.55
93 328.0 47.35 7.32
94 328.0 48.1 16.13
95 328.0 47.27 19.15
96 328.0 -34.49 -58.32
97 328.0 42.55 -78.38
98 328.0 44.3 26.06
99 328.0 49.27 2.07
100 328.0 -4.15 15.15
101 328.0 39.15 9.04
102 328.0 30.08 31.24
103 328.0 23.11 113.16
104 328.0 33.33 -7.4
105 328.0 -11.54 22.45
106 328.0 4.49 -52.22
107 328.0 52.13 0.11
108 328.0 -35.19 149.12
109 328.0 10.36 -66.59
110 328.0 22.39 88.27
111 328.0 52.5 -1.19
112 328.0 49.01 2.33
113 328.0 43.33 6.57
114 328.0 45.4 -0.19
115 328.0 39.37 19.55
116 328.0 50.52 7.09
117 328.0 41.59 -87.54
118 328.0 41.48 12.36
119 328.0 9.34 -13.37
120 328.0 41.25 -81.51
121 328.0 3.26 -76.25
122 328.0 42.31 8.48
123 328.0 -28.02 145.37
124 328.0 7.11 79.53
125 328.0 40.04 -83.04
126 328.0 33.22 -7.35
