location subarea coor_x coord_y
1 48 36.49 7.49
2 22 57.06 9.51
3 25 30.22 48.14
4 35 5.15 -3.56
5 20 34.59 -106.37
6 14 57.12 -2.12
7 50 16.45 -99.45
8 35 5.36 -0.1
9 2 28.56 -13.36
10 10 8.59 38.48
11 10 12.5 45.02
12 11 -34.48 138.38
13 2 30.23 -9.33
14 22 56.18 12.51
15 41 36.4 -4.3
16 5 40.38 8.17
17 41 35.11 -3.5
18 5 41.55 8.48
19 39 -37.01 174.47
20 29 38.17 -0.34
21 29 36.42 3.13
22 4 36.11 37.14
23 20 35.14 -101.42
24 4 31.58 35.59
25 14 52.18 4.46
26 21 61.1 -149.59
27 36 39.57 32.41
28 14 51.11 4.28
29 16 17.08 -61.47
30 42 43.37 13.22
31 4 29.38 35.01
32 22 59.39 17.55
33 10 15.18 38.55
34 18 -25.14 -57.31
35 4 23.58 32.47
36 36 37.54 23.44
37 26 33.46 -84.31
38 16 12.3 -70.01
39 25 24.26 54.28
40 36 36.55 30.48
41 25 26.16 50.38
42 25 40.29 50.01
43 9 39.11 -76.4
44 3 10.48 -74.52
45 13 -16.11 -52.3
46 10 10.25 45.01
47 29 41.18 2.05
48 9 32.22 -64.42
49 9 41.56 -72.41
50 42 40.39 17.57
51 28 44.49 20.19
52 10 9.21 34.31
53 42 32.06 20.16
54 22 52.29 13.24
55 14 48.27 -4.25
56 12 -19.48 3.45
57 4 33.49 35.29
58 14 54.39 -6.14
59 20 35.48 -101.22
60 12 4.24 18.31
61 16 13.04 -59.3
62 22 60.17 5.13
63 9 44.48 -68.5
64 25 33.14 44.14
65 5 45.4 9.24
66 26 33.34 -86.45
67 14 52.27 -1.45
68 5 42.33 9.29
69 7 45.48 -108.37
70 29 43.28 -1.32
71 24 13.21 -16.4
72 34 -3.19 29.19
73 1 13.55 100.36
74 24 12.38 -8.02
75 22 55.44 9.09
76 5 44.32 11.18
77 45 12.57 77.4
78 6 -15.41 34.58
79 25 27.13 56.22
80 11 -27.25 153.05
81 29 44.5 -0.43
82 3 4.42 -74.09
83 14 50.47 -1.51
84 45 19.05 72.52
85 22 67.16 14.22
86 9 42.22 -71.0
87 22 53.03 8.48
88 42 41.08 16.47
89 5 46.55 7.3
90 14 51.31 -2.35
91 14 50.54 4.29
92 13 -15.52 -47.55
93 5 47.35 7.32
94 28 48.1 16.13
95 28 47.27 19.15
96 18 -34.49 -58.32
97 9 42.55 -78.38
98 36 44.3 26.06
99 14 49.27 2.07
100 12 -4.15 15.15
101 48 39.15 9.04
102 4 30.08 31.24
103 30 23.11 113.16
104 41 33.33 -7.4
105 6 -11.54 22.45
106 16 4.49 -52.22
107 14 52.13 0.11
108 11 -35.19 149.12
109 16 10.36 -66.59
110 46 22.39 88.27
111 14 52.5 -1.19
112 14 49.01 2.33
113 5 43.33 6.57
114 29 45.4 -0.19
115 42 39.37 19.55
116 5 50.52 7.09
