location capacity coord_x coord_y
1 7616.0 1639.0 2156.0
2 7616.0 1875.0 2925.0
3 7616.0 2150.0 2925.0
4 7616.0 2425.0 2925.0
5 7616.0 2525.0 2675.0
6 7616.0 2525.0 2575.0
7 7616.0 2525.0 2375.0
8 7616.0 2525.0 2275.0
9 7616.0 2525.0 2175.0
10 7616.0 2786.0 2148.0
11 7616.0 2786.0 2249.0
12 7616.0 2786.0 2352.0
13 7616.0 2785.0 2451.0
14 7616.0 2785.0 2552.0
15 7616.0 2787.0 2651.0
16 7616.0 2925.0 2925.0
17 7616.0 3198.0 2925.0
18 7616.0 3475.0 2925.0
19 7616.0 3725.0 2925.0
20 7616.0 3675.0 2675.0
21 7616.0 3675.0 2575.0
22 7616.0 3675.0 2375.0
23 7616.0 3675.0 2275.0
24 7616.0 3675.0 2175.0
25 7616.0 4189.0 2156.0
26 7616.0 4190.0 2256.0
27 7616.0 4190.0 2355.0
28 7616.0 4189.0 2456.0
29 7616.0 4189.0 2556.0
30 7616.0 4190.0 2656.0
31 7616.0 4275.0 2975.0
32 7616.0 4425.0 2925.0
33 7616.0 4700.0 2925.0
34 7616.0 4975.0 2925.0
35 7616.0 5075.0 2675.0
36 7616.0 5075.0 2575.0
37 7616.0 5075.0 2375.0
38 7616.0 5075.0 2275.0
39 7616.0 5075.0 2175.0
40 7616.0 5336.0 2148.0
41 7616.0 5336.0 2249.0
42 7616.0 5336.0 2352.0
43 7616.0 5335.0 2451.0
44 7616.0 5335.0 2552.0
45 7616.0 5337.0 2651.0
46 7616.0 5475.0 2925.0
47 7616.0 5748.0 2925.0
48 7616.0 6025.0 2925.0
49 7616.0 6275.0 2925.0
50 7616.0 6225.0 2675.0
51 7616.0 6225.0 2575.0
52 7616.0 6225.0 2375.0
53 7616.0 6225.0 2275.0
54 7616.0 6225.0 2175.0
55 7616.0 6739.0 2156.0
56 7616.0 6740.0 2256.0
57 7616.0 6740.0 2355.0
58 7616.0 6739.0 2456.0
59 7616.0 6739.0 2556.0
60 7616.0 6740.0 2656.0
61 7616.0 6825.0 2975.0
62 7616.0 6975.0 2925.0
63 7616.0 7250.0 2925.0
64 7616.0 7525.0 2925.0
65 7616.0 7625.0 2675.0
66 7616.0 7625.0 2575.0
67 7616.0 7625.0 2375.0
68 7616.0 7625.0 2275.0
69 7616.0 7625.0 2175.0
70 7616.0 7886.0 2148.0
71 7616.0 7886.0 2249.0
72 7616.0 7886.0 2352.0
73 7616.0 7885.0 2451.0
74 7616.0 7885.0 2552.0
75 7616.0 7887.0 2651.0
76 7616.0 8025.0 2925.0
77 7616.0 8298.0 2925.0
78 7616.0 8575.0 2925.0
79 7616.0 8825.0 2925.0
80 7616.0 8775.0 2675.0
81 7616.0 8775.0 2575.0
82 7616.0 8775.0 2375.0
83 7616.0 8775.0 2275.0
84 7616.0 8775.0 2175.0
85 7616.0 9289.0 2156.0
86 7616.0 9290.0 2256.0
87 7616.0 9290.0 2355.0
88 7616.0 9289.0 2456.0
89 7616.0 9289.0 2556.0
90 7616.0 9290.0 2656.0
91 7616.0 9375.0 2975.0
92 7616.0 9525.0 2925.0
93 7616.0 9800.0 2925.0
94 7616.0 10075.0 2925.0
95 7616.0 10175.0 2675.0
96 7616.0 10175.0 2575.0
97 7616.0 10175.0 2375.0
98 7616.0 10175.0 2275.0
99 7616.0 10175.0 2175.0
100 7616.0 10436.0 2148.0
101 7616.0 10436.0 2249.0
102 7616.0 10436.0 2352.0
103 7616.0 10435.0 2451.0
104 7616.0 10435.0 2552.0
105 7616.0 10437.0 2651.0
106 7616.0 10575.0 2925.0
107 7616.0 10848.0 2925.0
108 7616.0 11125.0 2925.0
109 7616.0 11325.0 2175.0
110 7616.0 11325.0 2275.0
