location subarea coor_x coord_y
1 3 15440.0 8888.0
2 3 15440.0 9328.0
3 3 15440.0 9768.0
4 6 15440.0 11264.0
5 6 15440.0 13288.0
6 6 15440.0 14058.0
7 10 15536.0 8228.0
8 10 15616.0 8228.0
9 10 15824.0 8228.0
10 10 16048.0 8228.0
11 10 16176.0 8228.0
12 10 16384.0 8228.0
13 10 16512.0 8228.0
14 10 16624.0 8228.0
15 10 16704.0 8228.0
16 10 16784.0 8228.0
17 10 16880.0 8228.0
18 10 17024.0 8228.0
19 10 17312.0 8228.0
20 10 17440.0 8228.0
21 10 17600.0 8228.0
22 10 17872.0 8228.0
23 10 17936.0 4400.0
24 2 6320.0 10626.0
25 2 6320.0 12012.0
26 4 6432.0 9680.0
27 5 6480.0 4180.0
28 5 6480.0 4796.0
29 5 6480.0 5544.0
30 5 6480.0 6732.0
31 1 1232.0 5918.0
32 1 1232.0 7304.0
33 7 1232.0 12012.0
34 7 1232.0 14432.0
35 1 1456.0 5588.0
36 1 1520.0 4730.0
37 4 4272.0 11154.0
38 7 4272.0 11858.0
39 4 4304.0 10296.0
40 4 4416.0 10296.0
41 4 4496.0 10296.0
42 1 4528.0 5544.0
43 4 4528.0 7040.0
44 4 4592.0 10296.0
45 4 4704.0 10296.0
46 4 4784.0 10296.0
47 4 4880.0 10296.0
48 4 4944.0 10296.0
49 4 5120.0 10296.0
50 4 5200.0 10296.0
51 4 5360.0 10296.0
52 4 5504.0 10296.0
53 4 5616.0 10296.0
54 4 5648.0 7942.0
55 4 5648.0 9020.0
56 5 5680.0 6952.0
57 5 5808.0 6952.0
58 5 5952.0 6952.0
59 5 6096.0 6952.0
60 5 6160.0 6952.0
61 5 6240.0 6952.0
62 7 5648.0 14322.0
63 5 6288.0 4180.0
64 5 6288.0 4796.0
65 5 6288.0 5544.0
66 4 6288.0 8052.0
67 4 6688.0 9020.0
68 4 6800.0 9020.0
69 2 6912.0 9020.0
70 2 7072.0 9020.0
71 5 7120.0 5280.0
72 5 7120.0 6732.0
73 5 7120.0 7172.0
74 5 7120.0 7942.0
75 10 18432.0 4422.0
76 10 18720.0 4422.0
77 10 18912.0 4422.0
78 10 19040.0 4422.0
79 10 14128.0 5610.0
80 10 14128.0 7480.0
81 3 14128.0 8888.0
82 3 14128.0 9328.0
83 3 14320.0 9548.0
84 3 14464.0 9548.0
85 3 14608.0 9548.0
86 3 14672.0 9548.0
87 3 14736.0 9548.0
88 3 14800.0 9548.0
89 3 14896.0 9548.0
90 3 15024.0 9548.0
91 3 15280.0 9768.0
92 6 15280.0 11264.0
93 6 15280.0 13288.0
94 6 15280.0 14058.0
95 4 3504.0 9240.0
96 4 3504.0 10142.0
97 7 3504.0 12012.0
98 4 3648.0 9020.0
99 4 3760.0 9020.0
100 4 3872.0 9020.0
101 4 4096.0 9020.0
102 4 4304.0 9020.0
103 4 4784.0 9020.0
104 4 4880.0 9020.0
105 4 4960.0 9020.0
106 4 5136.0 9020.0
107 4 5216.0 9020.0
108 4 5344.0 9020.0
109 4 5776.0 9020.0
110 5 5808.0 4488.0
111 5 5808.0 5544.0
112 4 5808.0 8052.0
113 1 784.0 4400.0
114 1 784.0 5500.0
115 1 816.0 6776.0
116 1 912.0 6776.0
117 1 1056.0 7524.0
118 7 1104.0 12012.0
119 7 1104.0 14432.0
120 2 9104.0 10472.0
121 2 9104.0 11704.0
122 2 9104.0 12540.0
123 9 9104.0 13508.0
124 9 9104.0 14058.0
125 2 9216.0 9548.0
126 2 9296.0 9548.0
127 2 9456.0 9548.0
128 2 9568.0 9548.0
129 2 9664.0 9548.0
130 2 9776.0 9548.0
131 2 9840.0 9548.0
132 2 9904.0 9548.0
133 2 10080.0 9548.0
134 3 10336.0 9548.0
135 3 10448.0 9548.0
136 3 10544.0 9548.0
137 3 10640.0 9548.0
138 3 10768.0 9548.0
139 3 10864.0 9548.0
140 3 10960.0 9548.0
141 3 11088.0 9548.0
142 3 11168.0 9548.0
143 3 11344.0 9548.0
144 3 11568.0 9548.0
145 3 11696.0 9548.0
146 3 11792.0 9548.0
147 8 11824.0 5324.0
148 8 11824.0 6512.0
149 8 11824.0 7172.0
150 8 11824.0 7612.0
151 8 11824.0 8492.0
152 9 10768.0 11484.0
153 9 10768.0 12540.0
154 9 10768.0 13068.0
155 9 10768.0 13970.0
