location capacity coord_x coord_y
1 321.0 2830.0 40.0
2 321.0 2830.0 77.0
3 321.0 2830.0 114.0
4 321.0 2831.0 155.0
5 321.0 2830.0 194.0
6 321.0 2831.0 231.0
7 321.0 2831.0 269.0
8 321.0 2831.0 309.0
9 321.0 2830.0 347.0
10 321.0 2830.0 384.0
11 321.0 2792.0 35.0
12 321.0 2792.0 75.0
13 321.0 2790.0 115.0
14 321.0 2792.0 153.0
15 321.0 2791.0 191.0
16 321.0 2791.0 231.0
17 321.0 2790.0 271.0
18 321.0 2791.0 306.0
19 321.0 2791.0 345.0
20 321.0 2792.0 384.0
21 321.0 2800.0 460.0
22 321.0 2801.0 499.0
23 321.0 2801.0 538.0
24 321.0 2800.0 578.0
25 321.0 2802.0 620.0
26 321.0 2800.0 654.0
27 321.0 2800.0 694.0
28 321.0 2802.0 732.0
29 321.0 2800.0 772.0
30 321.0 2800.0 810.0
31 321.0 2762.0 459.0
32 321.0 2761.0 497.0
33 321.0 2761.0 540.0
34 321.0 2761.0 578.0
35 321.0 2762.0 591.0
36 321.0 2763.0 656.0
37 321.0 2762.0 694.0
38 321.0 2761.0 731.0
39 321.0 2762.0 770.0
40 321.0 2761.0 808.0
41 321.0 2801.0 946.0
42 321.0 2803.0 1034.0
43 321.0 2723.0 943.0
44 321.0 2724.0 1029.0
45 321.0 2702.0 1003.0
46 321.0 2800.0 1098.0
47 321.0 2799.0 1137.0
48 321.0 2831.0 1158.0
49 321.0 2801.0 1178.0
50 321.0 2800.0 1216.0
51 321.0 2829.0 1237.0
52 321.0 2801.0 1254.0
53 321.0 2800.0 1292.0
54 321.0 2800.0 1331.0
55 321.0 2801.0 1370.0
56 321.0 2799.0 1409.0
57 321.0 2804.0 1450.0
58 321.0 2759.0 1098.0
59 321.0 2762.0 1138.0
60 321.0 2762.0 1178.0
61 321.0 2761.0 1213.0
62 321.0 2763.0 1255.0
63 321.0 2761.0 1293.0
64 321.0 2763.0 1330.0
65 321.0 2761.0 1369.0
66 321.0 2759.0 1411.0
67 321.0 2761.0 1446.0
68 321.0 2762.0 617.0
69 321.0 2801.0 1507.0
70 321.0 2800.0 1548.0
71 321.0 2801.0 1581.0
72 321.0 2801.0 1619.0
73 321.0 2799.0 1656.0
74 321.0 2800.0 1698.0
75 321.0 2800.0 1738.0
76 321.0 2800.0 1781.0
77 321.0 2799.0 1820.0
78 321.0 2800.0 1856.0
79 321.0 2760.0 1506.0
80 321.0 2760.0 1543.0
