customer weight coord_x coord_y
1 17.0 2830.0 40.0
2 71.0 2830.0 77.0
3 75.0 2830.0 114.0
4 92.0 2831.0 155.0
5 16.0 2830.0 194.0
6 58.0 2831.0 231.0
7 3.0 2831.0 269.0
8 50.0 2831.0 309.0
9 21.0 2830.0 347.0
10 37.0 2830.0 384.0
11 8.0 2792.0 35.0
12 28.0 2792.0 75.0
13 19.0 2790.0 115.0
14 67.0 2792.0 153.0
15 47.0 2791.0 191.0
16 69.0 2791.0 231.0
17 1.0 2790.0 271.0
18 20.0 2791.0 306.0
19 31.0 2791.0 345.0
20 24.0 2792.0 384.0
21 24.0 2800.0 460.0
22 46.0 2801.0 499.0
23 80.0 2801.0 538.0
24 52.0 2800.0 578.0
25 50.0 2802.0 620.0
26 35.0 2800.0 654.0
27 24.0 2800.0 694.0
28 80.0 2802.0 732.0
29 9.0 2800.0 772.0
30 9.0 2800.0 810.0
31 36.0 2762.0 459.0
32 30.0 2761.0 497.0
33 94.0 2761.0 540.0
34 27.0 2761.0 578.0
35 40.0 2762.0 591.0
36 17.0 2763.0 656.0
37 83.0 2762.0 694.0
38 98.0 2761.0 731.0
39 94.0 2762.0 770.0
40 70.0 2761.0 808.0
41 18.0 2801.0 946.0
42 38.0 2803.0 1034.0
43 11.0 2723.0 943.0
44 68.0 2724.0 1029.0
45 54.0 2702.0 1003.0
46 87.0 2800.0 1098.0
47 56.0 2799.0 1137.0
48 32.0 2831.0 1158.0
49 88.0 2801.0 1178.0
50 7.0 2800.0 1216.0
51 6.0 2829.0 1237.0
52 30.0 2801.0 1254.0
53 98.0 2800.0 1292.0
54 40.0 2800.0 1331.0
55 28.0 2801.0 1370.0
56 21.0 2799.0 1409.0
57 56.0 2804.0 1450.0
58 70.0 2759.0 1098.0
59 49.0 2762.0 1138.0
60 60.0 2762.0 1178.0
61 62.0 2761.0 1213.0
62 74.0 2763.0 1255.0
63 69.0 2761.0 1293.0
64 25.0 2763.0 1330.0
65 89.0 2761.0 1369.0
66 15.0 2759.0 1411.0
67 52.0 2761.0 1446.0
68 71.0 2762.0 617.0
69 21.0 2801.0 1507.0
70 77.0 2800.0 1548.0
71 41.0 2801.0 1581.0
72 7.0 2801.0 1619.0
73 42.0 2799.0 1656.0
74 50.0 2800.0 1698.0
75 12.0 2800.0 1738.0
76 36.0 2800.0 1781.0
77 83.0 2799.0 1820.0
78 47.0 2800.0 1856.0
79 14.0 2760.0 1506.0
80 49.0 2760.0 1543.0
81 3.0 2763.0 1586.0
82 94.0 2761.0 1621.0
83 81.0 2761.0 1659.0
84 27.0 2761.0 1698.0
85 83.0 2762.0 1737.0
86 62.0 2761.0 1775.0
87 79.0 2762.0 1821.0
88 55.0 2762.0 1853.0
89 76.0 2800.0 2067.0
90 64.0 2798.0 2102.0
91 67.0 2799.0 2143.0
92 89.0 2801.0 2183.0
93 36.0 2800.0 2221.0
94 49.0 2801.0 2262.0
95 66.0 2800.0 2299.0
96 67.0 2800.0 2337.0
97 95.0 2801.0 2376.0
98 35.0 2800.0 2414.0
99 24.0 2760.0 2066.0
100 32.0 2760.0 2105.0
101 7.0 2761.0 2144.0
102 3.0 2761.0 2184.0
103 34.0 2763.0 2222.0
104 16.0 2760.0 2259.0
105 80.0 2761.0 2297.0
106 4.0 2760.0 2338.0
107 86.0 2761.0 2372.0
108 35.0 2800.0 2411.0
109 29.0 2800.0 2491.0
110 29.0 2772.0 2512.0
111 56.0 2732.0 2491.0
112 74.0 2788.0 2167.0
113 35.0 2762.0 2676.0
114 58.0 2732.0 2618.0
115 100.0 2761.0 2903.0
116 49.0 2761.0 2983.0
117 95.0 2799.0 3041.0
118 99.0 2800.0 3083.0
119 28.0 2799.0 3117.0
120 10.0 2799.0 3085.0
121 74.0 2799.0 3195.0
122 41.0 2798.0 3234.0
123 4.0 2799.0 3274.0
124 14.0 2798.0 3312.0
125 76.0 2798.0 3350.0
126 12.0 2797.0 3389.0
127 24.0 2799.0 3427.0
128 28.0 2800.0 3464.0
129 93.0 2864.0 3474.0
130 72.0 2865.0 3515.0
131 99.0 2798.0 3563.0
132 98.0 2798.0 3796.0
133 55.0 2797.0 3794.0
134 49.0 2698.0 39.0
135 73.0 2697.0 116.0
136 59.0 2716.0 191.0
137 9.0 2696.0 540.0
138 53.0 2704.0 1437.0
139 7.0 2704.0 1583.0
140 27.0 2703.0 1680.0
141 56.0 2694.0 2221.0
142 9.0 2704.0 2317.0
143 3.0 2714.0 2345.0
144 65.0 2733.0 2374.0
145 26.0 2720.0 3100.0
146 90.0 2721.0 3147.0
147 74.0 2752.0 3198.0
148 61.0 2712.0 3194.0
149 50.0 2683.0 3196.0
150 80.0 2642.0 3195.0
151 20.0 2763.0 3292.0
152 22.0 2761.0 3332.0
153 39.0 2761.0 3369.0
154 44.0 2760.0 3409.0
155 14.0 2732.0 3467.0
156 74.0 2701.0 3621.0
157 97.0 2699.0 3852.0
158 78.0 2781.0 3940.0
159 50.0 2701.0 3940.0
160 92.0 2623.0 3945.0
161 92.0 2621.0 -5.0
162 94.0 2744.0 18.0
163 87.0 2649.0 25.0
164 94.0 2609.0 48.0
165 87.0 2659.0 94.0
166 58.0 2658.0 134.0
167 12.0 2659.0 171.0
168 6.0 2658.0 208.0
169 91.0 2657.0 248.0
170 32.0 2660.0 285.0
171 40.0 2659.0 325.0
172 62.0 2659.0 368.0
173 65.0 2545.0 92.0
174 2.0 2543.0 131.0
175 55.0 2543.0 170.0
176 96.0 2541.0 212.0
177 78.0 2538.0 248.0
178 2.0 2544.0 288.0
179 40.0 2541.0 246.0
180 19.0 2541.0 362.0
181 73.0 2571.0 270.0
182 28.0 2571.0 325.0
183 43.0 2485.0 36.0
184 67.0 2524.0 54.0
185 77.0 2494.0 249.0
186 33.0 2590.0 393.0
187 14.0 2641.0 411.0
188 2.0 2659.0 441.0
189 19.0 2660.0 500.0
190 24.0 2660.0 538.0
191 69.0 2658.0 577.0
192 47.0 2659.0 618.0
193 51.0 2660.0 656.0
194 51.0 2661.0 701.0
195 57.0 2658.0 733.0
196 40.0 2659.0 772.0
197 30.0 2582.0 439.0
198 7.0 2592.0 521.0
199 45.0 2581.0 770.0
200 43.0 2543.0 497.0
201 48.0 2542.0 536.0
202 26.0 2543.0 579.0
203 24.0 2542.0 615.0
204 22.0 2542.0 657.0
205 62.0 2543.0 691.0
206 20.0 2543.0 734.0
207 24.0 2541.0 771.0
208 9.0 2542.0 808.0
209 10.0 2543.0 847.0
210 55.0 2540.0 877.0
211 70.0 2617.0 847.0
212 4.0 2620.0 916.0
213 59.0 2570.0 1004.0
214 3.0 2529.0 1003.0
215 68.0 2656.0 1042.0
216 97.0 2658.0 1082.0
217 86.0 2656.0 1118.0
218 89.0 2657.0 1159.0
219 51.0 2656.0 1200.0
220 59.0 2657.0 1236.0
221 2.0 2657.0 1272.0
222 68.0 2657.0 1314.0
223 17.0 2616.0 1137.0
224 97.0 2617.0 1195.0
225 82.0 2624.0 1273.0
226 18.0 2598.0 1314.0
227 44.0 2558.0 1214.0
228 80.0 2542.0 1040.0
229 17.0 2540.0 1079.0
230 7.0 2541.0 1121.0
231 48.0 2540.0 1156.0
232 88.0 2539.0 1195.0
233 55.0 2539.0 1231.0
234 6.0 2540.0 1272.0
235 17.0 2540.0 1311.0
236 77.0 2501.0 1342.0
237 61.0 2540.0 1358.0
238 16.0 2540.0 1398.0
239 69.0 2512.0 1436.0
240 61.0 2628.0 1435.0
241 66.0 2643.0 1484.0
242 29.0 2667.0 1524.0
243 95.0 2666.0 1560.0
244 58.0 2665.0 1601.0
245 75.0 2667.0 1640.0
246 70.0 2665.0 1679.0
247 80.0 2665.0 1728.0
248 7.0 2666.0 1755.0
249 53.0 2666.0 1794.0
250 72.0 2665.0 1836.0
251 38.0 2667.0 1873.0
252 27.0 2646.0 1486.0
253 43.0 2617.0 1525.0
254 26.0 2628.0 1715.0
255 42.0 2618.0 1756.0
256 49.0 2548.0 1524.0
257 25.0 2550.0 1561.0
258 12.0 2552.0 1600.0
259 46.0 2550.0 1640.0
260 18.0 2550.0 1677.0
261 14.0 2551.0 1717.0
262 71.0 2551.0 1756.0
263 47.0 2551.0 1798.0
264 78.0 2549.0 1832.0
265 40.0 2550.0 1874.0
266 61.0 2579.0 1893.0
267 80.0 2665.0 1935.0
268 92.0 2647.0 1991.0
269 77.0 2667.0 2025.0
270 37.0 2667.0 2064.0
271 95.0 2667.0 2104.0
272 84.0 2665.0 2139.0
273 42.0 2666.0 2178.0
274 87.0 2665.0 2220.0
275 12.0 2665.0 2254.0
276 46.0 2548.0 2258.0
277 95.0 2549.0 2218.0
278 25.0 2549.0 2180.0
279 7.0 2550.0 2141.0
280 3.0 2549.0 2103.0
281 18.0 2548.0 2064.0
282 64.0 2548.0 2025.0
283 83.0 2538.0 1987.0
284 19.0 2590.0 2333.0
285 80.0 2666.0 2328.0
286 13.0 2667.0 2394.0
287 7.0 2667.0 2432.0
288 93.0 2666.0 2470.0
289 4.0 2666.0 2508.0
290 75.0 2665.0 2550.0
291 24.0 2665.0 2586.0
292 18.0 2666.0 2626.0
293 99.0 2549.0 2393.0
294 78.0 2548.0 2431.0
295 12.0 2549.0 2473.0
296 89.0 2548.0 2512.0
297 23.0 2546.0 2548.0
298 30.0 2550.0 2591.0
299 5.0 2548.0 2627.0
300 60.0 2687.0 2716.0
301 34.0 2686.0 2868.0
302 36.0 2647.0 2711.0
303 57.0 2645.0 2866.0
304 87.0 2643.0 2906.0
305 27.0 2645.0 2984.0
306 9.0 2604.0 2905.0
307 49.0 2605.0 3109.0
308 28.0 2605.0 3136.0
309 63.0 2606.0 3290.0
310 95.0 2606.0 3333.0
311 29.0 2606.0 3368.0
312 32.0 2604.0 3410.0
313 77.0 2568.0 3037.0
314 64.0 2568.0 3079.0
315 89.0 2568.0 3119.0
316 40.0 2567.0 3157.0
317 87.0 2566.0 3195.0
318 49.0 2567.0 3234.0
319 89.0 2568.0 3274.0
320 56.0 2566.0 3310.0
321 36.0 2568.0 3350.0
322 63.0 2566.0 3386.0
323 6.0 2567.0 3428.0
324 4.0 2568.0 3466.0
325 50.0 2352.0 89.0
326 77.0 2348.0 125.0
327 60.0 2349.0 168.0
328 5.0 2349.0 208.0
329 44.0 2350.0 244.0
330 37.0 2349.0 286.0
331 43.0 2350.0 322.0
332 63.0 2400.0 333.0
333 93.0 2466.0 323.0
334 96.0 2406.0 207.0
335 88.0 2378.0 168.0
336 84.0 2417.0 130.0
337 27.0 2397.0 70.0
338 96.0 2468.0 283.0
339 62.0 2467.0 242.0
340 92.0 2494.0 245.0
341 61.0 2467.0 208.0
342 80.0 2462.0 168.0
343 33.0 2465.0 129.0
344 49.0 2465.0 90.0
345 83.0 2421.0 383.0
