customer weight coord_x coord_y
1 65.0 2830.0 40.0
2 44.0 2830.0 77.0
3 66.0 2830.0 114.0
4 74.0 2831.0 155.0
5 56.0 2830.0 194.0
6 82.0 2831.0 231.0
7 55.0 2831.0 269.0
8 44.0 2831.0 309.0
9 76.0 2830.0 347.0
10 84.0 2830.0 384.0
11 48.0 2792.0 35.0
12 6.0 2792.0 75.0
13 93.0 2790.0 115.0
14 8.0 2792.0 153.0
15 30.0 2791.0 191.0
16 43.0 2791.0 231.0
17 10.0 2790.0 271.0
18 78.0 2791.0 306.0
19 5.0 2791.0 345.0
20 69.0 2792.0 384.0
21 17.0 2800.0 460.0
22 68.0 2801.0 499.0
23 45.0 2801.0 538.0
24 27.0 2800.0 578.0
25 29.0 2802.0 620.0
26 28.0 2800.0 654.0
27 75.0 2800.0 694.0
28 22.0 2802.0 732.0
29 24.0 2800.0 772.0
30 92.0 2800.0 810.0
31 70.0 2762.0 459.0
32 53.0 2761.0 497.0
33 46.0 2761.0 540.0
34 83.0 2761.0 578.0
35 13.0 2762.0 591.0
36 16.0 2763.0 656.0
37 49.0 2762.0 694.0
38 40.0 2761.0 731.0
39 68.0 2762.0 770.0
40 46.0 2761.0 808.0
41 63.0 2801.0 946.0
42 18.0 2803.0 1034.0
43 89.0 2723.0 943.0
44 91.0 2724.0 1029.0
45 96.0 2702.0 1003.0
46 80.0 2800.0 1098.0
47 73.0 2799.0 1137.0
48 63.0 2831.0 1158.0
49 45.0 2801.0 1178.0
50 94.0 2800.0 1216.0
51 91.0 2829.0 1237.0
52 68.0 2801.0 1254.0
53 72.0 2800.0 1292.0
54 28.0 2800.0 1331.0
55 34.0 2801.0 1370.0
56 57.0 2799.0 1409.0
57 65.0 2804.0 1450.0
58 86.0 2759.0 1098.0
59 55.0 2762.0 1138.0
60 82.0 2762.0 1178.0
61 65.0 2761.0 1213.0
62 31.0 2763.0 1255.0
63 69.0 2761.0 1293.0
64 72.0 2763.0 1330.0
65 20.0 2761.0 1369.0
66 47.0 2759.0 1411.0
67 16.0 2761.0 1446.0
68 62.0 2762.0 617.0
69 10.0 2801.0 1507.0
70 83.0 2800.0 1548.0
71 36.0 2801.0 1581.0
72 62.0 2801.0 1619.0
73 58.0 2799.0 1656.0
74 11.0 2800.0 1698.0
75 22.0 2800.0 1738.0
76 56.0 2800.0 1781.0
77 14.0 2799.0 1820.0
78 77.0 2800.0 1856.0
79 77.0 2760.0 1506.0
