location capacity coord_x coord_y
1 305.0 1639.0 2156.0
2 305.0 1875.0 2925.0
3 305.0 2150.0 2925.0
4 305.0 2425.0 2925.0
5 305.0 2525.0 2675.0
6 305.0 2525.0 2575.0
7 305.0 2525.0 2375.0
8 305.0 2525.0 2275.0
9 305.0 2525.0 2175.0
10 305.0 2786.0 2148.0
11 305.0 2786.0 2249.0
12 305.0 2786.0 2352.0
13 305.0 2785.0 2451.0
14 305.0 2785.0 2552.0
15 305.0 2787.0 2651.0
16 305.0 2925.0 2925.0
17 305.0 3198.0 2925.0
18 305.0 3475.0 2925.0
19 305.0 3725.0 2925.0
20 305.0 3675.0 2675.0
21 305.0 3675.0 2575.0
22 305.0 3675.0 2375.0
23 305.0 3675.0 2275.0
24 305.0 3675.0 2175.0
25 305.0 4189.0 2156.0
26 305.0 4190.0 2256.0
27 305.0 4190.0 2355.0
28 305.0 4189.0 2456.0
29 305.0 4189.0 2556.0
30 305.0 4190.0 2656.0
31 305.0 4275.0 2975.0
32 305.0 4425.0 2925.0
33 305.0 4700.0 2925.0
34 305.0 4975.0 2925.0
35 305.0 5075.0 2675.0
36 305.0 5075.0 2575.0
37 305.0 5075.0 2375.0
38 305.0 5075.0 2275.0
39 305.0 5075.0 2175.0
40 305.0 5336.0 2148.0
41 305.0 5336.0 2249.0
42 305.0 5336.0 2352.0
43 305.0 5335.0 2451.0
44 305.0 5335.0 2552.0
45 305.0 5337.0 2651.0
46 305.0 5475.0 2925.0
47 305.0 5748.0 2925.0
48 305.0 6025.0 2925.0
49 305.0 6275.0 2925.0
50 305.0 6225.0 2675.0
51 305.0 6225.0 2575.0
52 305.0 6225.0 2375.0
53 305.0 6225.0 2275.0
54 305.0 6225.0 2175.0
55 305.0 6739.0 2156.0
56 305.0 6740.0 2256.0
57 305.0 6740.0 2355.0
58 305.0 6739.0 2456.0
59 305.0 6739.0 2556.0
60 305.0 6740.0 2656.0
61 305.0 6825.0 2975.0
62 305.0 6975.0 2925.0
63 305.0 7250.0 2925.0
64 305.0 7525.0 2925.0
65 305.0 7625.0 2675.0
66 305.0 7625.0 2575.0
67 305.0 7625.0 2375.0
68 305.0 7625.0 2275.0
69 305.0 7625.0 2175.0
70 305.0 7886.0 2148.0
71 305.0 7886.0 2249.0
72 305.0 7886.0 2352.0
73 305.0 7885.0 2451.0
74 305.0 7885.0 2552.0
75 305.0 7887.0 2651.0
76 305.0 8025.0 2925.0
77 305.0 8298.0 2925.0
78 305.0 8575.0 2925.0
79 305.0 8825.0 2925.0
80 305.0 8775.0 2675.0
81 305.0 8775.0 2575.0
82 305.0 8775.0 2375.0
83 305.0 8775.0 2275.0
84 305.0 8775.0 2175.0
85 305.0 9289.0 2156.0
86 305.0 9290.0 2256.0
87 305.0 9290.0 2355.0
88 305.0 9289.0 2456.0
89 305.0 9289.0 2556.0
90 305.0 9290.0 2656.0
91 305.0 9375.0 2975.0
92 305.0 9525.0 2925.0
93 305.0 9800.0 2925.0
94 305.0 10075.0 2925.0
95 305.0 10175.0 2675.0
96 305.0 10175.0 2575.0
97 305.0 10175.0 2375.0
98 305.0 10175.0 2275.0
99 305.0 10175.0 2175.0
100 305.0 10436.0 2148.0
101 305.0 10436.0 2249.0
102 305.0 10436.0 2352.0
103 305.0 10435.0 2451.0
104 305.0 10435.0 2552.0
105 305.0 10437.0 2651.0
106 305.0 10575.0 2925.0
107 305.0 10848.0 2925.0
108 305.0 11125.0 2925.0
109 305.0 11325.0 2175.0
110 305.0 11325.0 2275.0
111 305.0 11325.0 2375.0
112 305.0 11325.0 2575.0
113 305.0 11325.0 2675.0
114 305.0 11375.0 2925.0
115 305.0 11375.0 3125.0
116 305.0 11400.0 3225.0
117 305.0 11400.0 3325.0
